"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"59","GO:0032501","multicellular organismal process","Any biological process, occurring at the level of a multicellular organism, pertinent to its function.","0.562% (38/6760)",1.234995e-05,4.91,"ENSG00000047579;ENSG00000067798;ENSG00000077782;ENSG00000099139;ENSG00000102174;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000120885;ENSG00000131711;ENSG00000132688;ENSG00000133083;ENSG00000133424;ENSG00000137674;ENSG00000144290;ENSG00000151388;ENSG00000152591;ENSG00000152592;ENSG00000152818;ENSG00000154153;ENSG00000154556;ENSG00000156113;ENSG00000157168;ENSG00000157483;ENSG00000157613;ENSG00000162105;ENSG00000164692;ENSG00000169436;ENSG00000170873;ENSG00000178522;ENSG00000182492;ENSG00000183682;ENSG00000184226;ENSG00000187391;ENSG00000189171;ENSG00000196739;ENSG00000204248;ENSG00000206052","DTNBP1;NAV3;FGFR1;PCSK5;PHEX;COL1A1;SEMA5A;SPARC;CLU;MAP1B;NES;DCLK1;LARGE1;MMP20;SLC4A10;ADAMTS12;DSPP;DMP1;UTRN;RETREG1;SORBS2;KCNMA1;NRG1;MYO1E;CREB3L1;SHANK2;COL1A2;COL22A1;MTSS1;AMBN;BGN;BMP8A;PCDH9;MAGI2;S100A13;COL27A1;COL11A2;DOK6"
"60","GO:0032502","developmental process","A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition.","0.621% (37/5962)",1.359249e-06,5.87,"ENSG00000047579;ENSG00000067798;ENSG00000077782;ENSG00000099139;ENSG00000102174;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000120885;ENSG00000127946;ENSG00000131711;ENSG00000132688;ENSG00000133083;ENSG00000133424;ENSG00000137674;ENSG00000144290;ENSG00000151388;ENSG00000152591;ENSG00000152592;ENSG00000152818;ENSG00000154556;ENSG00000157168;ENSG00000157483;ENSG00000157613;ENSG00000162105;ENSG00000164692;ENSG00000169436;ENSG00000170873;ENSG00000178522;ENSG00000182492;ENSG00000183682;ENSG00000184226;ENSG00000187391;ENSG00000189171;ENSG00000196739;ENSG00000204248;ENSG00000206052","DTNBP1;NAV3;FGFR1;PCSK5;PHEX;COL1A1;SEMA5A;SPARC;CLU;HIP1;MAP1B;NES;DCLK1;LARGE1;MMP20;SLC4A10;ADAMTS12;DSPP;DMP1;UTRN;SORBS2;NRG1;MYO1E;CREB3L1;SHANK2;COL1A2;COL22A1;MTSS1;AMBN;BGN;BMP8A;PCDH9;MAGI2;S100A13;COL27A1;COL11A2;DOK6"
"61","GO:0032835","glomerulus development","The progression of the glomerulus over time from its initial formation until its mature state. The glomerulus is a capillary tuft which forms a close network with the visceral epithelium (podocytes) and the mesangium to form the filtration barrier and is surrounded by Bowman's capsule in nephrons of the vertebrate kidney. The glomerulus is part of the nephron and is restricted to one body segment.","4.762% (3/63)",0.001223771,2.91,"ENSG00000157483;ENSG00000170873;ENSG00000187391","MYO1E;MTSS1;MAGI2"
"62","GO:0032879","regulation of localization","Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location.","0.615% (16/2601)",0.008962641,2.05,"ENSG00000047579;ENSG00000067798;ENSG00000077782;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000120885;ENSG00000127946;ENSG00000131711;ENSG00000133083;ENSG00000152818;ENSG00000156113;ENSG00000157168;ENSG00000162105;ENSG00000183682;ENSG00000187391","DTNBP1;NAV3;FGFR1;COL1A1;SEMA5A;SPARC;CLU;HIP1;MAP1B;DCLK1;UTRN;KCNMA1;NRG1;SHANK2;BMP8A;MAGI2"
"63","GO:0032963","collagen metabolic process","The chemical reactions and pathways involving collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%).","3.846% (4/104)",0.0004025841,3.4,"ENSG00000108821;ENSG00000137674;ENSG00000157613;ENSG00000164692","COL1A1;MMP20;CREB3L1;COL1A2"
"64","GO:0032984","protein-containing complex disassembly","The disaggregation of a protein-containing macromolecular complex into its constituent components.","1.553% (5/322)",0.004363229,2.36,"ENSG00000067798;ENSG00000112902;ENSG00000131711;ENSG00000132688;ENSG00000157168","NAV3;SEMA5A;MAP1B;NES;NRG1"
"65","GO:0032990","cell part morphogenesis","The process in which the anatomical structures of a cell part are generated and organized.","1.013% (7/691)",0.007869861,2.1,"ENSG00000047579;ENSG00000112902;ENSG00000131711;ENSG00000132688;ENSG00000133083;ENSG00000162105;ENSG00000206052","DTNBP1;SEMA5A;MAP1B;NES;DCLK1;SHANK2;DOK6"
"66","GO:0033273","response to vitamin","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin stimulus.","4.444% (4/90)",0.0002315678,3.64,"ENSG00000102174;ENSG00000108821;ENSG00000113140;ENSG00000131711","PHEX;COL1A1;SPARC;MAP1B"
"67","GO:0034330","cell junction organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix.","1.004% (7/697)",0.008236069,2.08,"ENSG00000113140;ENSG00000131711;ENSG00000151914;ENSG00000152818;ENSG00000157168;ENSG00000162105;ENSG00000187391","SPARC;MAP1B;DST;UTRN;NRG1;SHANK2;MAGI2"
"68","GO:0034505","tooth mineralization","The process in which calcium salts are deposited into calcareous tooth structures such as dental enamel, dentin and cementum.","12.5% (3/24)",6.838604e-05,4.17,"ENSG00000108821;ENSG00000137674;ENSG00000152592","COL1A1;MMP20;DMP1"
"69","GO:0035239","tube morphogenesis","The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system.","0.929% (8/861)",0.007447627,2.13,"ENSG00000077782;ENSG00000112902;ENSG00000113140;ENSG00000151388;ENSG00000157483;ENSG00000157613;ENSG00000169436;ENSG00000170873","FGFR1;SEMA5A;SPARC;ADAMTS12;MYO1E;CREB3L1;COL22A1;MTSS1"
"70","GO:0035265","organ growth","The increase in size or mass of an organ. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that function together as to perform a specific function.","2.367% (4/169)",0.002447362,2.61,"ENSG00000077782;ENSG00000154556;ENSG00000157168;ENSG00000196739","FGFR1;SORBS2;NRG1;COL27A1"
"71","GO:0035295","tube development","The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts.","0.951% (10/1051)",0.002251265,2.65,"ENSG00000077782;ENSG00000099139;ENSG00000102174;ENSG00000112902;ENSG00000113140;ENSG00000151388;ENSG00000157483;ENSG00000157613;ENSG00000169436;ENSG00000170873","FGFR1;PCSK5;PHEX;SEMA5A;SPARC;ADAMTS12;MYO1E;CREB3L1;COL22A1;MTSS1"
"72","GO:0035640","exploration behavior","The specific behavior of an organism in response to a novel environment or stimulus.","7.407% (2/27)",0.003666716,2.44,"ENSG00000144290;ENSG00000162105","SLC4A10;SHANK2"
"73","GO:0035767","endothelial cell chemotaxis","The directed movement of an endothelial cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis).","6.897% (2/29)",0.004223176,2.37,"ENSG00000077782;ENSG00000112902","FGFR1;SEMA5A"
"74","GO:0035850","epithelial cell differentiation involved in kidney development","The process in which relatively unspecialized cells acquire specialized structural and/or functional features of an epithelial cell that characterize the cells of the kidney as it progresses from its formation to the mature state.","6.522% (3/46)",0.0004869245,3.31,"ENSG00000157483;ENSG00000170873;ENSG00000187391","MYO1E;MTSS1;MAGI2"
"75","GO:0040007","growth","The increase in size or mass of an entire organism, a part of an organism or a cell.","1.171% (11/939)",0.0002275226,3.64,"ENSG00000077782;ENSG00000112902;ENSG00000131711;ENSG00000133083;ENSG00000133424;ENSG00000144290;ENSG00000154556;ENSG00000157168;ENSG00000162105;ENSG00000187391;ENSG00000196739","FGFR1;SEMA5A;MAP1B;DCLK1;LARGE1;SLC4A10;SORBS2;NRG1;SHANK2;MAGI2;COL27A1"
"76","GO:0040011","locomotion","Self-propelled movement of a cell or organism from one location to another.","0.747% (13/1741)",0.004030441,2.39,"ENSG00000067798;ENSG00000077782;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000131711;ENSG00000133083;ENSG00000151388;ENSG00000151914;ENSG00000157168;ENSG00000164692;ENSG00000187391;ENSG00000206052","NAV3;FGFR1;COL1A1;SEMA5A;SPARC;MAP1B;DCLK1;ADAMTS12;DST;NRG1;COL1A2;MAGI2;DOK6"
"77","GO:0042060","wound healing","The series of events that restore integrity to a damaged tissue, following an injury.","1.235% (6/486)",0.005496065,2.26,"ENSG00000047579;ENSG00000108821;ENSG00000113140;ENSG00000151914;ENSG00000157168;ENSG00000164692","DTNBP1;COL1A1;SPARC;DST;NRG1;COL1A2"
"78","GO:0042127","regulation of cell population proliferation","Any process that modulates the frequency, rate or extent of cell proliferation.","0.774% (12/1551)",0.004421197,2.35,"ENSG00000077782;ENSG00000111728;ENSG00000112902;ENSG00000113140;ENSG00000120885;ENSG00000132688;ENSG00000157168;ENSG00000162105;ENSG00000170873;ENSG00000178522;ENSG00000187391;ENSG00000189171","FGFR1;ST8SIA1;SEMA5A;SPARC;CLU;NES;NRG1;SHANK2;MTSS1;AMBN;MAGI2;S100A13"
"79","GO:0042475","odontogenesis of dentin-containing tooth","The process whose specific outcome is the progression of a dentin-containing tooth over time, from its formation to the mature structure. A dentin-containing tooth is a hard, bony organ borne on the jaw or other bone of a vertebrate, and is composed mainly of dentin, a dense calcified substance, covered by a layer of enamel.","4.444% (4/90)",0.0002315678,3.64,"ENSG00000137674;ENSG00000152591;ENSG00000152592;ENSG00000178522","MMP20;DSPP;DMP1;AMBN"
"80","GO:0042476","odontogenesis","The process whose specific outcome is the progression of a tooth or teeth over time, from formation to the mature structure(s). A tooth is any hard bony, calcareous, or chitinous organ found in the mouth or pharynx of an animal and used in procuring or masticating food.","5.426% (7/129)",2.274279e-07,6.64,"ENSG00000102174;ENSG00000108821;ENSG00000137674;ENSG00000152591;ENSG00000152592;ENSG00000164692;ENSG00000178522","PHEX;COL1A1;MMP20;DSPP;DMP1;COL1A2;AMBN"
"81","GO:0043062","extracellular structure organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures in the space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane, and also covers the host cell environment outside an intracellular parasite.","3.704% (14/378)",1.513369e-11,10.82,"ENSG00000108821;ENSG00000113140;ENSG00000137674;ENSG00000151388;ENSG00000152591;ENSG00000152592;ENSG00000157483;ENSG00000157613;ENSG00000164692;ENSG00000169436;ENSG00000171502;ENSG00000182492;ENSG00000196739;ENSG00000204248","COL1A1;SPARC;MMP20;ADAMTS12;DSPP;DMP1;MYO1E;CREB3L1;COL1A2;COL22A1;COL24A1;BGN;COL27A1;COL11A2"
"82","GO:0043243","positive regulation of protein-containing complex disassembly","Any process that activates or increases the frequency, rate or extent of protein complex disassembly, the disaggregation of a protein complex into its constituent components.","5.714% (2/35)",0.006110321,2.21,"ENSG00000112902;ENSG00000132688","SEMA5A;NES"
"83","GO:0043244","regulation of protein-containing complex disassembly","Any process that modulates the frequency, rate or extent of protein complex disassembly, the disaggregation of a protein complex into its constituent components.","3.306% (4/121)",0.0007133242,3.15,"ENSG00000067798;ENSG00000112902;ENSG00000131711;ENSG00000132688","NAV3;SEMA5A;MAP1B;NES"
"84","GO:0043491","protein kinase B signaling","A series of reactions, mediated by the intracellular serine/threonine kinase protein kinase B (also called AKT), which occurs as a result of a single trigger reaction or compound.","1.992% (5/251)",0.001487149,2.83,"ENSG00000077782;ENSG00000112902;ENSG00000127946;ENSG00000157168;ENSG00000187391","FGFR1;SEMA5A;HIP1;NRG1;MAGI2"
"85","GO:0043589","skin morphogenesis","The process in which the anatomical structures of the skin are generated and organized. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner, sensitive and vascular dermis (cutis, corium or true skin) composed mostly of connective tissue.","18.182% (2/11)",0.000594592,3.23,"ENSG00000108821;ENSG00000164692","COL1A1;COL1A2"
"86","GO:0043624","cellular protein complex disassembly","The disaggregation of a protein complex into its constituent components, occurring at the level of an individual cell. Protein complexes may have other associated non-protein prosthetic groups, such as nucleic acids, metal ions or carbohydrate groups.","2.262% (5/221)",0.000843891,3.07,"ENSG00000067798;ENSG00000112902;ENSG00000131711;ENSG00000132688;ENSG00000157168","NAV3;SEMA5A;MAP1B;NES;NRG1"
"87","GO:0045229","external encapsulating structure organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell.","3.694% (14/379)",1.567778e-11,10.8,"ENSG00000108821;ENSG00000113140;ENSG00000137674;ENSG00000151388;ENSG00000152591;ENSG00000152592;ENSG00000157483;ENSG00000157613;ENSG00000164692;ENSG00000169436;ENSG00000171502;ENSG00000182492;ENSG00000196739;ENSG00000204248","COL1A1;SPARC;MMP20;ADAMTS12;DSPP;DMP1;MYO1E;CREB3L1;COL1A2;COL22A1;COL24A1;BGN;COL27A1;COL11A2"
"88","GO:0045773","positive regulation of axon extension","Any process that activates or increases the frequency, rate or extent of axon extension.","4.762% (2/42)",0.008710962,2.06,"ENSG00000112902;ENSG00000131711","SEMA5A;MAP1B"
"89","GO:0045807","positive regulation of endocytosis","Any process that activates or increases the frequency, rate or extent of endocytosis.","3% (3/100)",0.004568194,2.34,"ENSG00000120885;ENSG00000127946;ENSG00000187391","CLU;HIP1;MAGI2"
"90","GO:0048259","regulation of receptor-mediated endocytosis","Any process that modulates the frequency, rate or extent of receptor mediated endocytosis, the uptake of external materials by cells, utilizing receptors to ensure specificity of transport.","3.846% (4/104)",0.0004025841,3.4,"ENSG00000120885;ENSG00000127946;ENSG00000157168;ENSG00000187391","CLU;HIP1;NRG1;MAGI2"
"91","GO:0048260","positive regulation of receptor-mediated endocytosis","Any process that activates or increases the frequency, rate or extent of receptor mediated endocytosis, the uptake of external materials by cells, utilizing receptors to ensure specificity of transport.","5.769% (3/52)",0.0006989352,3.16,"ENSG00000120885;ENSG00000127946;ENSG00000187391","CLU;HIP1;MAGI2"
"92","GO:0048468","cell development","The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","0.747% (15/2008)",0.001838929,2.74,"ENSG00000047579;ENSG00000077782;ENSG00000112902;ENSG00000120885;ENSG00000131711;ENSG00000133083;ENSG00000144290;ENSG00000154556;ENSG00000157168;ENSG00000157483;ENSG00000162105;ENSG00000169436;ENSG00000187391;ENSG00000196739;ENSG00000206052","DTNBP1;FGFR1;SEMA5A;CLU;MAP1B;DCLK1;SLC4A10;SORBS2;NRG1;MYO1E;SHANK2;COL22A1;MAGI2;COL27A1;DOK6"
"93","GO:0048513","animal organ development","Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","0.841% (28/3331)",2.757708e-07,6.56,"ENSG00000077782;ENSG00000099139;ENSG00000102174;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000132688;ENSG00000133083;ENSG00000133424;ENSG00000137674;ENSG00000144290;ENSG00000151388;ENSG00000152591;ENSG00000152592;ENSG00000152818;ENSG00000154556;ENSG00000157168;ENSG00000157483;ENSG00000162105;ENSG00000164692;ENSG00000170873;ENSG00000178522;ENSG00000182492;ENSG00000183682;ENSG00000184226;ENSG00000187391;ENSG00000196739;ENSG00000204248","FGFR1;PCSK5;PHEX;COL1A1;SEMA5A;SPARC;NES;DCLK1;LARGE1;MMP20;SLC4A10;ADAMTS12;DSPP;DMP1;UTRN;SORBS2;NRG1;MYO1E;SHANK2;COL1A2;MTSS1;AMBN;BGN;BMP8A;PCDH9;MAGI2;COL27A1;COL11A2"
"94","GO:0048588","developmental cell growth","The growth of a cell, where growth contributes to the progression of the cell over time from one condition to another.","1.754% (4/228)",0.007082569,2.15,"ENSG00000112902;ENSG00000131711;ENSG00000133083;ENSG00000154556","SEMA5A;MAP1B;DCLK1;SORBS2"
"95","GO:0048589","developmental growth","The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another.","1.713% (11/642)",7.085234e-06,5.15,"ENSG00000077782;ENSG00000112902;ENSG00000131711;ENSG00000133083;ENSG00000133424;ENSG00000144290;ENSG00000154556;ENSG00000157168;ENSG00000162105;ENSG00000187391;ENSG00000196739","FGFR1;SEMA5A;MAP1B;DCLK1;LARGE1;SLC4A10;SORBS2;NRG1;SHANK2;MAGI2;COL27A1"
"96","GO:0048639","positive regulation of developmental growth","Any process that activates, maintains or increases the rate of developmental growth.","2.326% (4/172)",0.002608207,2.58,"ENSG00000077782;ENSG00000112902;ENSG00000131711;ENSG00000157168","FGFR1;SEMA5A;MAP1B;NRG1"
"97","GO:0048646","anatomical structure formation involved in morphogenesis","The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.828% (9/1087)",0.00938174,2.03,"ENSG00000077782;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000137674;ENSG00000152591;ENSG00000152592;ENSG00000157613;ENSG00000169436","FGFR1;COL1A1;SEMA5A;SPARC;MMP20;DSPP;DMP1;CREB3L1;COL22A1"
"98","GO:0048675","axon extension","Long distance growth of a single axon process involved in cellular development.","2.419% (3/124)",0.008282631,2.08,"ENSG00000112902;ENSG00000131711;ENSG00000133083","SEMA5A;MAP1B;DCLK1"
"99","GO:0048705","skeletal system morphogenesis","The process in which the anatomical structures of the skeleton are generated and organized.","1.802% (4/222)",0.006455356,2.19,"ENSG00000077782;ENSG00000108821;ENSG00000196739;ENSG00000204248","FGFR1;COL1A1;COL27A1;COL11A2"
"100","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.763% (35/4586)",1.592603e-08,7.8,"ENSG00000047579;ENSG00000067798;ENSG00000077782;ENSG00000099139;ENSG00000102174;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000120885;ENSG00000131711;ENSG00000132688;ENSG00000133083;ENSG00000133424;ENSG00000137674;ENSG00000144290;ENSG00000151388;ENSG00000152591;ENSG00000152592;ENSG00000152818;ENSG00000154556;ENSG00000157168;ENSG00000157483;ENSG00000157613;ENSG00000162105;ENSG00000164692;ENSG00000169436;ENSG00000170873;ENSG00000178522;ENSG00000182492;ENSG00000183682;ENSG00000184226;ENSG00000187391;ENSG00000196739;ENSG00000204248;ENSG00000206052","DTNBP1;NAV3;FGFR1;PCSK5;PHEX;COL1A1;SEMA5A;SPARC;CLU;MAP1B;NES;DCLK1;LARGE1;MMP20;SLC4A10;ADAMTS12;DSPP;DMP1;UTRN;SORBS2;NRG1;MYO1E;CREB3L1;SHANK2;COL1A2;COL22A1;MTSS1;AMBN;BGN;BMP8A;PCDH9;MAGI2;COL27A1;COL11A2;DOK6"
"101","GO:0048762","mesenchymal cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types.","1.835% (4/218)",0.006058485,2.22,"ENSG00000077782;ENSG00000108821;ENSG00000112902;ENSG00000157168","FGFR1;COL1A1;SEMA5A;NRG1"
"102","GO:0048854","brain morphogenesis","The process in which the anatomical structures of the brain are generated and organized. The brain is one of the two components of the central nervous system and is the center of thought and emotion. It is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.).","5.714% (2/35)",0.006110321,2.21,"ENSG00000144290;ENSG00000162105","SLC4A10;SHANK2"
"103","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.652% (36/5518)",6.407064e-07,6.19,"ENSG00000047579;ENSG00000067798;ENSG00000077782;ENSG00000099139;ENSG00000102174;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000120885;ENSG00000131711;ENSG00000132688;ENSG00000133083;ENSG00000133424;ENSG00000137674;ENSG00000144290;ENSG00000151388;ENSG00000152591;ENSG00000152592;ENSG00000152818;ENSG00000154556;ENSG00000157168;ENSG00000157483;ENSG00000157613;ENSG00000162105;ENSG00000164692;ENSG00000169436;ENSG00000170873;ENSG00000178522;ENSG00000182492;ENSG00000183682;ENSG00000184226;ENSG00000187391;ENSG00000189171;ENSG00000196739;ENSG00000204248;ENSG00000206052","DTNBP1;NAV3;FGFR1;PCSK5;PHEX;COL1A1;SEMA5A;SPARC;CLU;MAP1B;NES;DCLK1;LARGE1;MMP20;SLC4A10;ADAMTS12;DSPP;DMP1;UTRN;SORBS2;NRG1;MYO1E;CREB3L1;SHANK2;COL1A2;COL22A1;MTSS1;AMBN;BGN;BMP8A;PCDH9;MAGI2;S100A13;COL27A1;COL11A2;DOK6"
"104","GO:0048858","cell projection morphogenesis","The process in which the anatomical structures of a cell projection are generated and organized.","1.042% (7/672)",0.006790032,2.17,"ENSG00000047579;ENSG00000112902;ENSG00000131711;ENSG00000132688;ENSG00000133083;ENSG00000162105;ENSG00000206052","DTNBP1;SEMA5A;MAP1B;NES;DCLK1;SHANK2;DOK6"
"105","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.634% (25/3943)",0.0003287509,3.48,"ENSG00000047579;ENSG00000067798;ENSG00000077782;ENSG00000108821;ENSG00000112902;ENSG00000120885;ENSG00000127946;ENSG00000131711;ENSG00000132688;ENSG00000133083;ENSG00000144290;ENSG00000151388;ENSG00000152591;ENSG00000154556;ENSG00000157168;ENSG00000157483;ENSG00000157613;ENSG00000162105;ENSG00000169436;ENSG00000170873;ENSG00000183682;ENSG00000187391;ENSG00000196739;ENSG00000204248;ENSG00000206052","DTNBP1;NAV3;FGFR1;COL1A1;SEMA5A;CLU;HIP1;MAP1B;NES;DCLK1;SLC4A10;ADAMTS12;DSPP;SORBS2;NRG1;MYO1E;CREB3L1;SHANK2;COL22A1;MTSS1;BMP8A;MAGI2;COL27A1;COL11A2;DOK6"
"106","GO:0048870","cell motility","Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another.","0.769% (12/1560)",0.004633516,2.33,"ENSG00000067798;ENSG00000077782;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000131711;ENSG00000133083;ENSG00000151388;ENSG00000151914;ENSG00000157168;ENSG00000164692;ENSG00000187391","NAV3;FGFR1;COL1A1;SEMA5A;SPARC;MAP1B;DCLK1;ADAMTS12;DST;NRG1;COL1A2;MAGI2"
"107","GO:0050808","synapse organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","1.418% (6/423)",0.002790151,2.55,"ENSG00000113140;ENSG00000131711;ENSG00000152818;ENSG00000157168;ENSG00000162105;ENSG00000187391","SPARC;MAP1B;UTRN;NRG1;SHANK2;MAGI2"
"108","GO:0051216","cartilage development","The process whose specific outcome is the progression of a cartilage element over time, from its formation to the mature structure. Cartilage elements are skeletal elements that consist of connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate.","3.646% (7/192)",3.312467e-06,5.48,"ENSG00000077782;ENSG00000108821;ENSG00000151388;ENSG00000182492;ENSG00000183682;ENSG00000196739;ENSG00000204248","FGFR1;COL1A1;ADAMTS12;BGN;BMP8A;COL27A1;COL11A2"
"109","GO:0051234","establishment of localization","Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation.","0.517% (25/4836)",0.007593277,2.12,"ENSG00000023171;ENSG00000047579;ENSG00000077782;ENSG00000092439;ENSG00000099139;ENSG00000108821;ENSG00000113140;ENSG00000120885;ENSG00000127946;ENSG00000131711;ENSG00000133083;ENSG00000144290;ENSG00000151914;ENSG00000152818;ENSG00000156113;ENSG00000157168;ENSG00000157483;ENSG00000157613;ENSG00000157985;ENSG00000162105;ENSG00000169507;ENSG00000169851;ENSG00000183682;ENSG00000187391;ENSG00000189171","GRAMD1B;DTNBP1;FGFR1;TRPM7;PCSK5;COL1A1;SPARC;CLU;HIP1;MAP1B;DCLK1;SLC4A10;DST;UTRN;KCNMA1;NRG1;MYO1E;CREB3L1;AGAP1;SHANK2;SLC38A11;PCDH7;BMP8A;MAGI2;S100A13"
"110","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.631% (16/2537)",0.007044386,2.15,"ENSG00000067798;ENSG00000077782;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000120885;ENSG00000131711;ENSG00000137674;ENSG00000151388;ENSG00000152591;ENSG00000152592;ENSG00000152818;ENSG00000156113;ENSG00000157168;ENSG00000157613;ENSG00000162105","NAV3;FGFR1;COL1A1;SEMA5A;SPARC;CLU;MAP1B;MMP20;ADAMTS12;DSPP;DMP1;UTRN;KCNMA1;NRG1;CREB3L1;SHANK2"
"111","GO:0051261","protein depolymerization","The process in which protein polymers, compounds composed of a large number of component monomers, are broken down. Depolymerization occurs by the successive removal of monomers from an existing poly- or oligomeric protein.","3.54% (4/113)",0.000551383,3.26,"ENSG00000067798;ENSG00000112902;ENSG00000131711;ENSG00000132688","NAV3;SEMA5A;MAP1B;NES"
"112","GO:0051495","positive regulation of cytoskeleton organization","Any process that activates or increases the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures.","1.802% (4/222)",0.006455356,2.19,"ENSG00000067798;ENSG00000112902;ENSG00000131711;ENSG00000132688","NAV3;SEMA5A;MAP1B;NES"
"113","GO:0051674","localization of cell","Any process in which a cell is transported to, and/or maintained in, a specific location.","0.769% (12/1560)",0.004633516,2.33,"ENSG00000067798;ENSG00000077782;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000131711;ENSG00000133083;ENSG00000151388;ENSG00000151914;ENSG00000157168;ENSG00000164692;ENSG00000187391","NAV3;FGFR1;COL1A1;SEMA5A;SPARC;MAP1B;DCLK1;ADAMTS12;DST;NRG1;COL1A2;MAGI2"
