"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"57","GO:0042060","wound healing","The series of events that restore integrity to a damaged tissue, following an injury.","1.7% (9/530)",4.445003e-05,4.35,"ENSG00000096696;ENSG00000102554;ENSG00000118898;ENSG00000135046;ENSG00000143546;ENSG00000163209;ENSG00000167880;ENSG00000197632;ENSG00000205420","DSP;KLF5;PPL;ANXA1;S100A8;SPRR3;EVPL;SERPINB2;KRT6A"
"58","GO:0042119","neutrophil activation","The change in morphology and behavior of a neutrophil resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor.","1.78% (8/449)",8.897421e-05,4.05,"ENSG00000075651;ENSG00000081277;ENSG00000096696;ENSG00000134760;ENSG00000143546;ENSG00000160213;ENSG00000163220;ENSG00000182718","PLD1;PKP1;DSP;DSG1;S100A8;CSTB;S100A9;ANXA2"
"59","GO:0042742","defense response to bacterium","Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism.","2.41% (4/166)",0.002033619,2.69,"ENSG00000133710;ENSG00000143546;ENSG00000163220;ENSG00000205420","SPINK5;S100A8;S100A9;KRT6A"
"60","GO:0043086","negative regulation of catalytic activity","Any process that stops or reduces the activity of an enzyme.","0.97% (7/722)",0.008297086,2.08,"ENSG00000133710;ENSG00000135046;ENSG00000153113;ENSG00000160213;ENSG00000166535;ENSG00000182718;ENSG00000197632","SPINK5;ANXA1;CAST;CSTB;A2ML1;ANXA2;SERPINB2"
"61","GO:0043299","leukocyte degranulation","The regulated exocytosis of secretory granules by a leukocyte.","1.66% (8/483)",0.0001474568,3.83,"ENSG00000075651;ENSG00000081277;ENSG00000096696;ENSG00000134760;ENSG00000143546;ENSG00000160213;ENSG00000163220;ENSG00000182718","PLD1;PKP1;DSP;DSG1;S100A8;CSTB;S100A9;ANXA2"
"62","GO:0043312","neutrophil degranulation","The regulated exocytosis of secretory granules containing preformed mediators such as proteases, lipases, and inflammatory mediators by a neutrophil.","1.83% (8/437)",7.364433e-05,4.13,"ENSG00000075651;ENSG00000081277;ENSG00000096696;ENSG00000134760;ENSG00000143546;ENSG00000160213;ENSG00000163220;ENSG00000182718","PLD1;PKP1;DSP;DSG1;S100A8;CSTB;S100A9;ANXA2"
"63","GO:0043403","skeletal muscle tissue regeneration","The regrowth of skeletal muscle tissue to repair injured or damaged muscle fibers in the postnatal stage.","5.13% (2/39)",0.007086098,2.15,"ENSG00000102554;ENSG00000135046","KLF5;ANXA1"
"64","GO:0043588","skin development","The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue.","6.07% (19/313)",6.494423e-20,19.19,"ENSG00000081277;ENSG00000096696;ENSG00000118898;ENSG00000133710;ENSG00000134755;ENSG00000134757;ENSG00000134760;ENSG00000135046;ENSG00000136155;ENSG00000154227;ENSG00000163209;ENSG00000167880;ENSG00000169469;ENSG00000170423;ENSG00000170465;ENSG00000170477;ENSG00000171401;ENSG00000186832;ENSG00000205420","PKP1;DSP;PPL;SPINK5;DSC2;DSG3;DSG1;ANXA1;SCEL;CERS3;SPRR3;EVPL;SPRR1B;KRT78;KRT6C;KRT4;KRT13;KRT16;KRT6A"
"65","GO:0045055","regulated exocytosis","A process of exocytosis in which soluble proteins and other substances are initially stored in secretory vesicles for later release. It is found mainly in cells that are specialized for secreting products such as hormones, neurotransmitters, or digestive enzymes rapidly on demand.","1.1% (8/730)",0.002233923,2.65,"ENSG00000075651;ENSG00000081277;ENSG00000096696;ENSG00000134760;ENSG00000143546;ENSG00000160213;ENSG00000163220;ENSG00000182718","PLD1;PKP1;DSP;DSG1;S100A8;CSTB;S100A9;ANXA2"
"66","GO:0045103","intermediate filament-based process","Any cellular process that depends upon or alters the intermediate filament cytoskeleton, that part of the cytoskeleton comprising intermediate filaments and their associated proteins.","12.24% (6/49)",1.072775e-08,7.97,"ENSG00000081277;ENSG00000096696;ENSG00000118898;ENSG00000167880;ENSG00000170465;ENSG00000186832","PKP1;DSP;PPL;EVPL;KRT6C;KRT16"
"67","GO:0045104","intermediate filament cytoskeleton organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising intermediate filaments and their associated proteins.","12.5% (6/48)",9.437209e-09,8.03,"ENSG00000081277;ENSG00000096696;ENSG00000118898;ENSG00000167880;ENSG00000170465;ENSG00000186832","PKP1;DSP;PPL;EVPL;KRT6C;KRT16"
"68","GO:0045109","intermediate filament organization","Control of the spatial distribution of intermediate filaments; includes organizing filaments into meshworks, bundles, or other structures, as by cross-linking.","8.33% (2/24)",0.002722409,2.57,"ENSG00000081277;ENSG00000096696","PKP1;DSP"
"69","GO:0045321","leukocyte activation","A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor.","0.9% (10/1115)",0.002691802,2.57,"ENSG00000075651;ENSG00000081277;ENSG00000096696;ENSG00000133710;ENSG00000134760;ENSG00000135046;ENSG00000143546;ENSG00000160213;ENSG00000163220;ENSG00000182718","PLD1;PKP1;DSP;SPINK5;DSG1;ANXA1;S100A8;CSTB;S100A9;ANXA2"
"70","GO:0045861","negative regulation of proteolysis","Any process that stops, prevents, or reduces the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein.","2% (6/300)",0.0003996294,3.4,"ENSG00000133710;ENSG00000153113;ENSG00000160213;ENSG00000166535;ENSG00000182718;ENSG00000197632","SPINK5;CAST;CSTB;A2ML1;ANXA2;SERPINB2"
"71","GO:0046903","secretion","The controlled release of a substance by a cell or a tissue.","0.77% (11/1425)",0.005149605,2.29,"ENSG00000075651;ENSG00000081277;ENSG00000096696;ENSG00000134760;ENSG00000135046;ENSG00000136689;ENSG00000143546;ENSG00000144036;ENSG00000160213;ENSG00000163220;ENSG00000182718","PLD1;PKP1;DSP;DSG1;ANXA1;IL1RN;S100A8;EXOC6B;CSTB;S100A9;ANXA2"
"72","GO:0048513","animal organ development","Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","0.79% (26/3300)",1.699124e-06,5.77,"ENSG00000078114;ENSG00000081277;ENSG00000096696;ENSG00000102554;ENSG00000118898;ENSG00000133710;ENSG00000134138;ENSG00000134755;ENSG00000134757;ENSG00000134760;ENSG00000135046;ENSG00000136155;ENSG00000143995;ENSG00000154227;ENSG00000163209;ENSG00000163694;ENSG00000167880;ENSG00000169469;ENSG00000170423;ENSG00000170465;ENSG00000170477;ENSG00000171401;ENSG00000182718;ENSG00000185052;ENSG00000186832;ENSG00000205420","NEBL;PKP1;DSP;KLF5;PPL;SPINK5;MEIS2;DSC2;DSG3;DSG1;ANXA1;SCEL;MEIS1;CERS3;SPRR3;RBM47;EVPL;SPRR1B;KRT78;KRT6C;KRT4;KRT13;ANXA2;SLC24A3;KRT16;KRT6A"
"73","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.66% (30/4537)",5.987726e-06,5.22,"ENSG00000078114;ENSG00000081277;ENSG00000096696;ENSG00000102554;ENSG00000118898;ENSG00000133710;ENSG00000134138;ENSG00000134755;ENSG00000134757;ENSG00000134760;ENSG00000135046;ENSG00000136155;ENSG00000140600;ENSG00000143546;ENSG00000143995;ENSG00000154227;ENSG00000163209;ENSG00000163220;ENSG00000163694;ENSG00000167880;ENSG00000169469;ENSG00000170423;ENSG00000170465;ENSG00000170477;ENSG00000171401;ENSG00000172005;ENSG00000182718;ENSG00000185052;ENSG00000186832;ENSG00000205420","NEBL;PKP1;DSP;KLF5;PPL;SPINK5;MEIS2;DSC2;DSG3;DSG1;ANXA1;SCEL;SH3GL3;S100A8;MEIS1;CERS3;SPRR3;S100A9;RBM47;EVPL;SPRR1B;KRT78;KRT6C;KRT4;KRT13;MAL;ANXA2;SLC24A3;KRT16;KRT6A"
"74","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.66% (36/5458)",1.135415e-07,6.94,"ENSG00000078114;ENSG00000081277;ENSG00000088002;ENSG00000096696;ENSG00000102554;ENSG00000118898;ENSG00000133710;ENSG00000134138;ENSG00000134531;ENSG00000134755;ENSG00000134757;ENSG00000134760;ENSG00000135046;ENSG00000135373;ENSG00000136155;ENSG00000136689;ENSG00000140519;ENSG00000140600;ENSG00000143546;ENSG00000143995;ENSG00000154227;ENSG00000163209;ENSG00000163220;ENSG00000163694;ENSG00000167880;ENSG00000169469;ENSG00000170423;ENSG00000170465;ENSG00000170477;ENSG00000171401;ENSG00000171476;ENSG00000172005;ENSG00000182718;ENSG00000185052;ENSG00000186832;ENSG00000205420","NEBL;PKP1;SULT2B1;DSP;KLF5;PPL;SPINK5;MEIS2;EMP1;DSC2;DSG3;DSG1;ANXA1;EHF;SCEL;IL1RN;RHCG;SH3GL3;S100A8;MEIS1;CERS3;SPRR3;S100A9;RBM47;EVPL;SPRR1B;KRT78;KRT6C;KRT4;KRT13;HOPX;MAL;ANXA2;SLC24A3;KRT16;KRT6A"
"75","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.82% (33/4016)",2.824615e-09,8.55,"ENSG00000078114;ENSG00000081277;ENSG00000088002;ENSG00000096696;ENSG00000102554;ENSG00000118898;ENSG00000133710;ENSG00000134138;ENSG00000134755;ENSG00000134757;ENSG00000134760;ENSG00000135046;ENSG00000135373;ENSG00000136155;ENSG00000140519;ENSG00000140600;ENSG00000143546;ENSG00000143995;ENSG00000154227;ENSG00000163209;ENSG00000163220;ENSG00000163694;ENSG00000167880;ENSG00000169469;ENSG00000170423;ENSG00000170465;ENSG00000170477;ENSG00000171401;ENSG00000171476;ENSG00000172005;ENSG00000182718;ENSG00000186832;ENSG00000205420","NEBL;PKP1;SULT2B1;DSP;KLF5;PPL;SPINK5;MEIS2;DSC2;DSG3;DSG1;ANXA1;EHF;SCEL;RHCG;SH3GL3;S100A8;MEIS1;CERS3;SPRR3;S100A9;RBM47;EVPL;SPRR1B;KRT78;KRT6C;KRT4;KRT13;HOPX;MAL;ANXA2;KRT16;KRT6A"
"76","GO:0050832","defense response to fungus","Reactions triggered in response to the presence of a fungus that act to protect the cell or organism.","9.52% (2/21)",0.002084299,2.68,"ENSG00000143546;ENSG00000163220","S100A8;S100A9"
"77","GO:0051238","sequestering of metal ion","The process of binding or confining metal ions such that they are separated from other components of a biological system.","16.67% (2/12)",0.0006673965,3.18,"ENSG00000143546;ENSG00000163220","S100A8;S100A9"
"78","GO:0051336","regulation of hydrolase activity","Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3.","0.86% (10/1167)",0.003745239,2.43,"ENSG00000133710;ENSG00000135046;ENSG00000143546;ENSG00000153113;ENSG00000156475;ENSG00000160213;ENSG00000163220;ENSG00000166535;ENSG00000182718;ENSG00000197632","SPINK5;ANXA1;S100A8;CAST;PPP2R2B;CSTB;S100A9;A2ML1;ANXA2;SERPINB2"
"79","GO:0051346","negative regulation of hydrolase activity","Any process that stops or reduces the rate of hydrolase activity, the catalysis of the hydrolysis of various bonds.","1.79% (7/392)",0.0002531921,3.6,"ENSG00000133710;ENSG00000135046;ENSG00000153113;ENSG00000160213;ENSG00000166535;ENSG00000182718;ENSG00000197632","SPINK5;ANXA1;CAST;CSTB;A2ML1;ANXA2;SERPINB2"
"80","GO:0052547","regulation of peptidase activity","Any process that modulates the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins.","2.08% (8/385)",3.008606e-05,4.52,"ENSG00000133710;ENSG00000143546;ENSG00000153113;ENSG00000160213;ENSG00000163220;ENSG00000166535;ENSG00000182718;ENSG00000197632","SPINK5;S100A8;CAST;CSTB;S100A9;A2ML1;ANXA2;SERPINB2"
"81","GO:0052548","regulation of endopeptidase activity","Any process that modulates the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins.","2.25% (8/355)",1.681184e-05,4.77,"ENSG00000133710;ENSG00000143546;ENSG00000153113;ENSG00000160213;ENSG00000163220;ENSG00000166535;ENSG00000182718;ENSG00000197632","SPINK5;S100A8;CAST;CSTB;S100A9;A2ML1;ANXA2;SERPINB2"
"82","GO:0055069","zinc ion homeostasis","Any process involved in the maintenance of an internal steady state of zinc ions within an organism or cell.","6.25% (2/32)",0.004812208,2.32,"ENSG00000143546;ENSG00000163220","S100A8;S100A9"
"83","GO:0060429","epithelium development","The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","1.98% (23/1163)",1.67947e-13,12.77,"ENSG00000081277;ENSG00000088002;ENSG00000096696;ENSG00000102554;ENSG00000118898;ENSG00000133710;ENSG00000134755;ENSG00000134757;ENSG00000134760;ENSG00000135046;ENSG00000135373;ENSG00000136155;ENSG00000140519;ENSG00000154227;ENSG00000163209;ENSG00000167880;ENSG00000169469;ENSG00000170423;ENSG00000170465;ENSG00000170477;ENSG00000171401;ENSG00000186832;ENSG00000205420","PKP1;SULT2B1;DSP;KLF5;PPL;SPINK5;DSC2;DSG3;DSG1;ANXA1;EHF;SCEL;RHCG;CERS3;SPRR3;EVPL;SPRR1B;KRT78;KRT6C;KRT4;KRT13;KRT16;KRT6A"
"84","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","An immune response against microbes mediated by anti-microbial peptides in body fluid.","7.32% (3/41)",0.0003142424,3.5,"ENSG00000133710;ENSG00000163220;ENSG00000205420","SPINK5;S100A9;KRT6A"
"85","GO:0070268","cornification","A type of programmed cell death that occurs in the epidermis, morphologically and biochemically distinct from apoptosis. It leads to the formation of corneocytes, i.e. dead keratinocytes containing an amalgam of specific proteins (e.g., keratin, loricrin, SPR and involucrin) and lipids (e.g., fatty acids and ceramides), which are necessary for the function of the cornified skin layer (mechanical resistance, elasticity, water repellence and structural stability).","18.89% (17/90)",1.717821e-26,25.77,"ENSG00000081277;ENSG00000096696;ENSG00000118898;ENSG00000133710;ENSG00000134755;ENSG00000134757;ENSG00000134760;ENSG00000154227;ENSG00000163209;ENSG00000167880;ENSG00000169469;ENSG00000170423;ENSG00000170465;ENSG00000170477;ENSG00000171401;ENSG00000186832;ENSG00000205420","PKP1;DSP;PPL;SPINK5;DSC2;DSG3;DSG1;CERS3;SPRR3;EVPL;SPRR1B;KRT78;KRT6C;KRT4;KRT13;KRT16;KRT6A"
"86","GO:0070486","leukocyte aggregation","The adhesion of one leukocyte to one or more other leukocytes via adhesion molecules.","14.29% (2/14)",0.0009163896,3.04,"ENSG00000143546;ENSG00000163220","S100A8;S100A9"
"87","GO:0070671","response to interleukin-12","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-12 stimulus.","4.55% (2/44)",0.008953745,2.05,"ENSG00000182718;ENSG00000197632","ANXA2;SERPINB2"
"88","GO:0071349","cellular response to interleukin-12","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-12 stimulus.","4.65% (2/43)",0.008564382,2.07,"ENSG00000182718;ENSG00000197632","ANXA2;SERPINB2"
"89","GO:0071621","granulocyte chemotaxis","The movement of a granulocyte in response to an external stimulus.","2.97% (3/101)",0.004286391,2.37,"ENSG00000135046;ENSG00000143546;ENSG00000163220","ANXA1;S100A8;S100A9"
"90","GO:0086004","regulation of cardiac muscle cell contraction","Any process that modulates the frequency, rate or extent of cardiac muscle cell contraction.","5.71% (2/35)",0.005737065,2.24,"ENSG00000096696;ENSG00000134755","DSP;DSC2"
"91","GO:0086005","ventricular cardiac muscle cell action potential","An action potential that occurs in a ventricular cardiac muscle cell.","6.06% (2/33)",0.005112105,2.29,"ENSG00000096696;ENSG00000134755","DSP;DSC2"
"92","GO:0086042","cardiac muscle cell-cardiac muscle cell adhesion","The attachment of one cardiomyocyte to another cardiomyocyte via adhesion molecules.","28.57% (2/7)",0.0002145683,3.67,"ENSG00000096696;ENSG00000134755","DSP;DSC2"
"93","GO:0086069","bundle of His cell to Purkinje myocyte communication","The process that mediates interactions between a bundle of His cell and its surroundings that contributes to the process of the bundle of His cell communicating with a Purkinje myocyte in cardiac conduction. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment.","14.29% (2/14)",0.0009163896,3.04,"ENSG00000096696;ENSG00000134755","DSP;DSC2"
"94","GO:0086073","bundle of His cell-Purkinje myocyte adhesion involved in cell communication","The attachment of a bundle of His cell to a Purkinje myocyte via adhesion molecules that results in the cells being juxtaposed so that they can communicate.","33.33% (2/6)",0.0001535817,3.81,"ENSG00000096696;ENSG00000134755","DSP;DSC2"
"95","GO:0086091","regulation of heart rate by cardiac conduction","A cardiac conduction process that modulates the frequency or rate of heart contraction.","5.41% (2/37)",0.006395209,2.19,"ENSG00000096696;ENSG00000134755","DSP;DSC2"
"96","GO:0097530","granulocyte migration","The movement of a granulocyte within or between different tissues and organs of the body.","2.5% (3/120)",0.006919485,2.16,"ENSG00000135046;ENSG00000143546;ENSG00000163220","ANXA1;S100A8;S100A9"
"97","GO:0098609","cell-cell adhesion","The attachment of one cell to another cell via adhesion molecules.","1.23% (10/811)",0.000230438,3.64,"ENSG00000081277;ENSG00000096696;ENSG00000134755;ENSG00000134757;ENSG00000134760;ENSG00000135046;ENSG00000136689;ENSG00000143546;ENSG00000163220;ENSG00000182718","PKP1;DSP;DSC2;DSG3;DSG1;ANXA1;IL1RN;S100A8;S100A9;ANXA2"
"98","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","The attachment of one cell to another cell via adhesion molecules that are at least partially embedded in the plasma membrane.","1.59% (4/252)",0.00892494,2.05,"ENSG00000134755;ENSG00000134757;ENSG00000134760;ENSG00000136689","DSC2;DSG3;DSG1;IL1RN"
"99","GO:0098751","bone cell development","The process whose specific outcome is the progression of a bone cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.","6.06% (2/33)",0.005112105,2.29,"ENSG00000143995;ENSG00000182718","MEIS1;ANXA2"
"100","GO:0098901","regulation of cardiac muscle cell action potential","Any process that modulates the frequency, rate or extent of action potential creation, propagation or termination in a cardiac muscle cell. This typically occurs via modulation of the activity or expression of voltage-gated ion channels.","7.14% (2/28)",0.003697803,2.43,"ENSG00000096696;ENSG00000134755","DSP;DSC2"
"101","GO:0098911","regulation of ventricular cardiac muscle cell action potential","Any process that modulates the frequency, rate or extent of action potential creation, propagation or termination in a ventricular cardiac muscle cell contributing to the regulation of its contraction.  This typically occurs via modulation of the activity or expression of voltage-gated ion channels.","14.29% (2/14)",0.0009163896,3.04,"ENSG00000096696;ENSG00000134755","DSP;DSC2"
"102","GO:1903115","regulation of actin filament-based movement",NA,"5% (2/40)",0.007443687,2.13,"ENSG00000096696;ENSG00000134755","DSP;DSC2"
"103","GO:1903707","negative regulation of hemopoiesis",NA,"2.19% (3/137)",0.009939967,2,"ENSG00000134138;ENSG00000135046;ENSG00000143995","MEIS2;ANXA1;MEIS1"
