"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"56","GO:0016043","cellular component organization","A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.461% (28/6070)",0.004963636,2.3,"ENSG00000044524;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116117;ENSG00000116132;ENSG00000119042;ENSG00000121440;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000151276;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000171988;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185053;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000218336","EPHA3;EYA4;SMOC2;EPHA4;PARD3B;PRRX1;SATB2;PDZRN3;SEMA6D;PARD3;NCAM1;ADGRL3;MAGI1;NCAM2;CSMD3;IL1RAPL1;ZEB2;JMJD1C;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;SGCZ;FLRT2;ROR1;PRKG1;TENM3"
"57","GO:0016358","dendrite development","The process whose specific outcome is the progression of the dendrite over time, from its formation to the mature structure.","1.626% (4/246)",0.00690604,2.16,"ENSG00000116106;ENSG00000164796;ENSG00000169306;ENSG00000185532","EPHA4;CSMD3;IL1RAPL1;PRKG1"
"58","GO:0016477","cell migration","The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues. Cell migration is a central process in the development and maintenance of multicellular organisms.","0.776% (11/1417)",0.003304969,2.48,"ENSG00000044524;ENSG00000112562;ENSG00000116106;ENSG00000119042;ENSG00000137872;ENSG00000150471;ENSG00000162407;ENSG00000169554;ENSG00000184304;ENSG00000185070;ENSG00000185532","EPHA3;SMOC2;EPHA4;SATB2;SEMA6D;ADGRL3;PLPP3;ZEB2;PRKD1;FLRT2;PRKG1"
"59","GO:0021537","telencephalon development","The process whose specific outcome is the progression of the telencephalon over time, from its formation to the mature structure. The telencephalon is the paired anteriolateral division of the prosencephalon plus the lamina terminalis from which the olfactory lobes, cerebral cortex, and subcortical nuclei are derived.","1.556% (4/257)",0.008035059,2.1,"ENSG00000077092;ENSG00000169554;ENSG00000174469;ENSG00000185008","RARB;ZEB2;CNTNAP2;ROBO2"
"60","GO:0021544","subpallium development","The process whose specific outcome is the progression of the subpallium over time, from its formation to the mature structure. The subpallium is the base region of the telencephalon.","8.696% (2/23)",0.002268389,2.64,"ENSG00000077092;ENSG00000174469","RARB;CNTNAP2"
"61","GO:0021756","striatum development","The progression of the striatum over time from its initial formation until its mature state. The striatum is a region of the forebrain consisting of the caudate nucleus, putamen and fundus striati.","10.526% (2/19)",0.001545292,2.81,"ENSG00000077092;ENSG00000174469","RARB;CNTNAP2"
"62","GO:0021952","central nervous system projection neuron axonogenesis","Generation of a long process of a CNS neuron, that carries efferent (outgoing) action potentials from the cell body towards target cells in a different central nervous system region.","7.692% (2/26)",0.002896805,2.54,"ENSG00000116106;ENSG00000169554","EPHA4;ZEB2"
"63","GO:0021953","central nervous system neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron whose cell body resides in the central nervous system.","2.674% (5/187)",0.0002686339,3.57,"ENSG00000069667;ENSG00000116106;ENSG00000119042;ENSG00000169554;ENSG00000185008","RORA;EPHA4;SATB2;ZEB2;ROBO2"
"64","GO:0021954","central nervous system neuron development","The process whose specific outcome is the progression of a neuron whose cell body is located in the central nervous system, from initial commitment of the cell to a neuronal fate, to the fully functional differentiated neuron.","3.704% (3/81)",0.001992578,2.7,"ENSG00000116106;ENSG00000169554;ENSG00000185008","EPHA4;ZEB2;ROBO2"
"65","GO:0021955","central nervous system neuron axonogenesis","Generation of a long process from a neuron whose cell body resides in the central nervous system. The process carries efferent (outgoing) action potentials from the cell body towards target cells.","5.714% (2/35)",0.00521049,2.28,"ENSG00000116106;ENSG00000169554","EPHA4;ZEB2"
"66","GO:0021957","corticospinal tract morphogenesis","Generation of a long process of a pyramidal cell, that carries efferent (outgoing) action potentials from the cell body in cerebral cortex layer V towards target cells in the gray matter of the spinal cord. This axonal process is a member of those that make up the corticospinal tract.","28.571% (2/7)",0.0001943132,3.71,"ENSG00000116106;ENSG00000169554","EPHA4;ZEB2"
"67","GO:0022008","neurogenesis","Generation of cells within the nervous system.","1.477% (24/1625)",5.830946e-12,11.23,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000116106;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000218336","EPHA3;RORA;RARB;EPHA4;PRRX1;SATB2;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;NCAM2;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;FLRT2;ROR1;PRKG1;TENM3"
"68","GO:0022407","regulation of cell-cell adhesion","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell.","1.292% (5/387)",0.006628643,2.18,"ENSG00000151276;ENSG00000162407;ENSG00000162849;ENSG00000185532;ENSG00000218336","MAGI1;PLPP3;KIF26B;PRKG1;TENM3"
"69","GO:0022602","ovulation cycle process","A process involved in the sexual cycle seen in females, often with physiologic changes in the endometrium that recur at regular intervals during the reproductive years.","4.762% (2/42)",0.007437134,2.13,"ENSG00000184347;ENSG00000185008","SLIT3;ROBO2"
"70","GO:0022603","regulation of anatomical structure morphogenesis","Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis.","0.938% (9/959)",0.002354385,2.63,"ENSG00000112562;ENSG00000116106;ENSG00000124813;ENSG00000137872;ENSG00000169306;ENSG00000169554;ENSG00000184304;ENSG00000185008;ENSG00000185483","SMOC2;EPHA4;RUNX2;SEMA6D;IL1RAPL1;ZEB2;PRKD1;ROBO2;ROR1"
"71","GO:0022610","biological adhesion","The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions.","1.403% (19/1354)",5.965784e-09,8.22,"ENSG00000044524;ENSG00000112562;ENSG00000116106;ENSG00000116117;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000151276;ENSG00000154654;ENSG00000162407;ENSG00000162849;ENSG00000169306;ENSG00000172260;ENSG00000174469;ENSG00000185008;ENSG00000185070;ENSG00000185532;ENSG00000185565;ENSG00000218336","EPHA3;SMOC2;EPHA4;PARD3B;PARD3;NCAM1;ADGRL3;MAGI1;NCAM2;PLPP3;KIF26B;IL1RAPL1;NEGR1;CNTNAP2;ROBO2;FLRT2;PRKG1;LSAMP;TENM3"
"72","GO:0023051","regulation of signaling","Any process that modulates the frequency, rate or extent of a signaling process.","0.542% (18/3318)",0.00754947,2.12,"ENSG00000069667;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000122870;ENSG00000124813;ENSG00000149294;ENSG00000162407;ENSG00000169554;ENSG00000180875;ENSG00000184304;ENSG00000184347;ENSG00000184384;ENSG00000185008;ENSG00000185483;ENSG00000186153","RORA;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;BICC1;RUNX2;NCAM1;PLPP3;ZEB2;GREM2;PRKD1;SLIT3;MAML2;ROBO2;ROR1;WWOX"
"73","GO:0023052","signaling","The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered.","0.543% (31/5709)",7.112704e-05,4.15,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000117114;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000151136;ENSG00000151276;ENSG00000162407;ENSG00000169306;ENSG00000169554;ENSG00000174469;ENSG00000180875;ENSG00000184304;ENSG00000184347;ENSG00000184384;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000186153;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;ADGRL2;BICC1;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;BTBD11;MAGI1;PLPP3;IL1RAPL1;ZEB2;CNTNAP2;GREM2;PRKD1;SLIT3;MAML2;ROBO2;FLRT2;ROR1;PRKG1;WWOX;TENM3"
"74","GO:0030010","establishment of cell polarity","The specification and formation of anisotropic intracellular organization or cell growth patterns.","2.098% (3/143)",0.009754146,2.01,"ENSG00000116117;ENSG00000148498;ENSG00000162849","PARD3B;PARD3;KIF26B"
"75","GO:0030030","cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon.","1.223% (19/1553)",5.613571e-08,7.25,"ENSG00000044524;ENSG00000116106;ENSG00000116132;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000218336","EPHA3;EPHA4;PRRX1;SEMA6D;PARD3;NCAM1;NCAM2;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;FLRT2;ROR1;PRKG1;TENM3"
"76","GO:0030154","cell differentiation","The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state.","0.774% (30/3874)",3.252087e-08,7.49,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000116106;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185053;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000186153;ENSG00000188158;ENSG00000189337;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;EPHA4;PRRX1;SATB2;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;NCAM2;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;SGCZ;FLRT2;ROR1;PRKG1;WWOX;NHS;KAZN;TENM3"
"77","GO:0030155","regulation of cell adhesion","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix.","1.043% (7/671)",0.004257652,2.37,"ENSG00000044524;ENSG00000112562;ENSG00000151276;ENSG00000162407;ENSG00000162849;ENSG00000185532;ENSG00000218336","EPHA3;SMOC2;MAGI1;PLPP3;KIF26B;PRKG1;TENM3"
"78","GO:0030182","neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron.","1.687% (23/1363)",1.311606e-12,11.88,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000116106;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000218336","EPHA3;RORA;RARB;EPHA4;PRRX1;SATB2;RUNX2;SEMA6D;PARD3;NCAM1;NCAM2;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;FLRT2;ROR1;PRKG1;TENM3"
"79","GO:0030326","embryonic limb morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the limb are generated and organized. A limb is an appendage of an animal used for locomotion or grasping.","2.419% (3/124)",0.006602764,2.18,"ENSG00000077092;ENSG00000116132;ENSG00000124813","RARB;PRRX1;RUNX2"
"80","GO:0030900","forebrain development","The process whose specific outcome is the progression of the forebrain over time, from its formation to the mature structure. The forebrain is the anterior of the three primary divisions of the developing chordate brain or the corresponding part of the adult brain (in vertebrates, includes especially the cerebral hemispheres, the thalamus, and the hypothalamus and especially in higher vertebrates is the main control center for sensory and associative information processing, visceral functions, and voluntary motor functions).","1.562% (6/384)",0.001114498,2.95,"ENSG00000077092;ENSG00000119042;ENSG00000169554;ENSG00000174469;ENSG00000185008;ENSG00000185532","RARB;SATB2;ZEB2;CNTNAP2;ROBO2;PRKG1"
"81","GO:0031175","neuron projection development","The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites).","1.917% (19/991)",2.991712e-11,10.52,"ENSG00000044524;ENSG00000116106;ENSG00000116132;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000218336","EPHA3;EPHA4;PRRX1;SEMA6D;PARD3;NCAM1;NCAM2;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;FLRT2;ROR1;PRKG1;TENM3"
"82","GO:0031344","regulation of cell projection organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections.","1.884% (12/637)",3.566146e-07,6.45,"ENSG00000044524;ENSG00000116106;ENSG00000116132;ENSG00000137872;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000184304;ENSG00000185008;ENSG00000185483;ENSG00000218336","EPHA3;EPHA4;PRRX1;SEMA6D;CSMD3;IL1RAPL1;ZEB2;NEGR1;PRKD1;ROBO2;ROR1;TENM3"
"83","GO:0031346","positive regulation of cell projection organization","Any process that activates or increases the frequency, rate or extent of the process involved in the formation, arrangement of constituent parts, or disassembly of cell projections.","2.586% (9/348)",9.801634e-07,6.01,"ENSG00000044524;ENSG00000116106;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000184304;ENSG00000185008;ENSG00000185483;ENSG00000218336","EPHA3;EPHA4;IL1RAPL1;ZEB2;NEGR1;PRKD1;ROBO2;ROR1;TENM3"
"84","GO:0031641","regulation of myelination","Any process that modulates the frequency, rate or extent of the formation of a myelin sheath around nerve axons.","4.444% (2/45)",0.00850132,2.07,"ENSG00000077092;ENSG00000148498","RARB;PARD3"
"85","GO:0032102","negative regulation of response to external stimulus","Any process that stops, prevents, or reduces the frequency, rate or extent of a response to an external stimulus.","1.475% (5/339)",0.003801836,2.42,"ENSG00000069667;ENSG00000116106;ENSG00000137872;ENSG00000185008;ENSG00000185532","RORA;EPHA4;SEMA6D;ROBO2;PRKG1"
"86","GO:0032330","regulation of chondrocyte differentiation","Any process that modulates the frequency, rate or extent of chondrocyte differentiation.","6% (3/50)",0.0004894322,3.31,"ENSG00000077092;ENSG00000104447;ENSG00000124813","RARB;TRPS1;RUNX2"
"87","GO:0032501","multicellular organismal process","Any biological process, occurring at the level of a multicellular organism, pertinent to its function.","0.577% (39/6760)",5.946597e-08,7.23,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000117114;ENSG00000119042;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000154654;ENSG00000162407;ENSG00000162849;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000171988;ENSG00000172260;ENSG00000174469;ENSG00000180875;ENSG00000182463;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185053;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000185565;ENSG00000186153;ENSG00000188158;ENSG00000189337;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;ADGRL2;SATB2;BICC1;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;NCAM2;PLPP3;KIF26B;CSMD3;IL1RAPL1;ZEB2;JMJD1C;NEGR1;CNTNAP2;GREM2;TSHZ2;PRKD1;SLIT3;ROBO2;SGCZ;FLRT2;ROR1;PRKG1;LSAMP;WWOX;NHS;KAZN;TENM3"
"88","GO:0032502","developmental process","A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition.","0.621% (37/5962)",3.643951e-08,7.44,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000117114;ENSG00000119042;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000154654;ENSG00000162849;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000180875;ENSG00000182463;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185053;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000185565;ENSG00000186153;ENSG00000188158;ENSG00000189337;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;ADGRL2;SATB2;BICC1;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;NCAM2;KIF26B;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;GREM2;TSHZ2;PRKD1;SLIT3;ROBO2;SGCZ;FLRT2;ROR1;PRKG1;LSAMP;WWOX;NHS;KAZN;TENM3"
"89","GO:0032989","cellular component morphogenesis","The process in which cellular structures, including whole cells or cell parts, are generated and organized.","1.414% (11/778)",1.872221e-05,4.73,"ENSG00000044524;ENSG00000116106;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000169306;ENSG00000169554;ENSG00000174469;ENSG00000184347;ENSG00000185008;ENSG00000185070","EPHA3;EPHA4;SEMA6D;PARD3;NCAM1;IL1RAPL1;ZEB2;CNTNAP2;SLIT3;ROBO2;FLRT2"
"90","GO:0032990","cell part morphogenesis","The process in which the anatomical structures of a cell part are generated and organized.","1.592% (11/691)",6.119133e-06,5.21,"ENSG00000044524;ENSG00000116106;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000169306;ENSG00000169554;ENSG00000174469;ENSG00000184347;ENSG00000185008;ENSG00000185070","EPHA3;EPHA4;SEMA6D;PARD3;NCAM1;IL1RAPL1;ZEB2;CNTNAP2;SLIT3;ROBO2;FLRT2"
"91","GO:0034329","cell junction assembly","A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction.","1.415% (6/424)",0.001847815,2.73,"ENSG00000044524;ENSG00000148498;ENSG00000150471;ENSG00000169306;ENSG00000185008;ENSG00000185070","EPHA3;PARD3;ADGRL3;IL1RAPL1;ROBO2;FLRT2"
"92","GO:0034330","cell junction organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix.","1.148% (8/697)",0.001202132,2.92,"ENSG00000044524;ENSG00000116106;ENSG00000121440;ENSG00000148498;ENSG00000150471;ENSG00000169306;ENSG00000185008;ENSG00000185070","EPHA3;EPHA4;PDZRN3;PARD3;ADGRL3;IL1RAPL1;ROBO2;FLRT2"
"93","GO:0035113","embryonic appendage morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","2.419% (3/124)",0.006602764,2.18,"ENSG00000077092;ENSG00000116132;ENSG00000124813","RARB;PRRX1;RUNX2"
"94","GO:0035295","tube development","The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts.","0.856% (9/1051)",0.004350818,2.36,"ENSG00000069667;ENSG00000077092;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000162849;ENSG00000169554;ENSG00000184304;ENSG00000185008","RORA;RARB;SMOC2;EPHA4;PRRX1;KIF26B;ZEB2;PRKD1;ROBO2"
"95","GO:0035767","endothelial cell chemotaxis","The directed movement of an endothelial cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis).","6.897% (2/29)",0.003597512,2.44,"ENSG00000112562;ENSG00000184304","SMOC2;PRKD1"
"96","GO:0038084","vascular endothelial growth factor signaling pathway","A series of molecular signals initiated by the binding of a vascular endothelial growth factor (VEGF) to a receptor on the surface of the target cell, and ending with regulation of a downstream cellular process, e.g. transcription.","4.255% (2/47)",0.009246489,2.03,"ENSG00000112562;ENSG00000184304","SMOC2;PRKD1"
"97","GO:0040011","locomotion","Self-propelled movement of a cell or organism from one location to another.","0.804% (14/1741)",0.0005526615,3.26,"ENSG00000044524;ENSG00000112562;ENSG00000116106;ENSG00000119042;ENSG00000137872;ENSG00000149294;ENSG00000150471;ENSG00000162407;ENSG00000169554;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070;ENSG00000185532","EPHA3;SMOC2;EPHA4;SATB2;SEMA6D;NCAM1;ADGRL3;PLPP3;ZEB2;PRKD1;SLIT3;ROBO2;FLRT2;PRKG1"
"98","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","Any process that modulates the frequency, rate or extent of fibroblast growth factor receptor signaling pathway activity.","6.061% (2/33)",0.004641942,2.33,"ENSG00000112562;ENSG00000124813","SMOC2;RUNX2"
"99","GO:0042330","taxis","The directed movement of a motile cell or organism in response to an external stimulus.","1.536% (9/586)",6.458664e-05,4.19,"ENSG00000044524;ENSG00000112562;ENSG00000116106;ENSG00000137872;ENSG00000149294;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070","EPHA3;SMOC2;EPHA4;SEMA6D;NCAM1;PRKD1;SLIT3;ROBO2;FLRT2"
"100","GO:0043583","ear development","The process whose specific outcome is the progression of the ear over time, from its formation to the mature structure. The ear is the sense organ in vertebrates that is specialized for the detection of sound, and the maintenance of balance. Includes the outer ear and middle ear, which collect and transmit sound waves; and the inner ear, which contains the organs of balance and (except in fish) hearing. Also includes the pinna, the visible part of the outer ear, present in some mammals.","1.843% (4/217)",0.004447458,2.35,"ENSG00000112319;ENSG00000116106;ENSG00000116132;ENSG00000185483","EYA4;EPHA4;PRRX1;ROR1"
"101","GO:0044344","cellular response to fibroblast growth factor stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an fibroblast growth factor stimulus.","2.174% (3/138)",0.008853948,2.05,"ENSG00000112562;ENSG00000124813;ENSG00000185070","SMOC2;RUNX2;FLRT2"
"102","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","Any cellular process that results in the specification, formation or maintenance of the apicobasal polarity of an epithelial cell.","4.651% (2/43)",0.007784659,2.11,"ENSG00000116117;ENSG00000148498","PARD3B;PARD3"
"103","GO:0045595","regulation of cell differentiation","Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features.","0.731% (11/1504)",0.005220371,2.28,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000116106;ENSG00000124813;ENSG00000137872;ENSG00000169306;ENSG00000169554;ENSG00000184304;ENSG00000185008","EPHA3;RORA;RARB;TRPS1;EPHA4;RUNX2;SEMA6D;IL1RAPL1;ZEB2;PRKD1;ROBO2"
"104","GO:0045806","negative regulation of endocytosis","Any process that stops, prevents, or reduces the frequency, rate or extent of endocytosis.","4.444% (2/45)",0.00850132,2.07,"ENSG00000044524;ENSG00000184304","EPHA3;PRKD1"
"105","GO:0045944","positive regulation of transcription by RNA polymerase II","Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter.","0.757% (9/1189)",0.009615562,2.02,"ENSG00000069667;ENSG00000077092;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000169554;ENSG00000184304;ENSG00000184384;ENSG00000186153","RORA;RARB;PRRX1;SATB2;RUNX2;ZEB2;PRKD1;MAML2;WWOX"
"106","GO:0048468","cell development","The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","1.145% (23/2008)",3.487284e-09,8.46,"ENSG00000044524;ENSG00000077092;ENSG00000116106;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185053;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000218336","EPHA3;RARB;EPHA4;PRRX1;SATB2;RUNX2;SEMA6D;PARD3;NCAM1;NCAM2;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;SGCZ;FLRT2;ROR1;PRKG1;TENM3"
"107","GO:0048513","animal organ development","Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","0.811% (27/3331)",1.277359e-07,6.89,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000116106;ENSG00000116132;ENSG00000117114;ENSG00000119042;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000150471;ENSG00000162849;ENSG00000169554;ENSG00000174469;ENSG00000180875;ENSG00000184347;ENSG00000185008;ENSG00000185053;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000186153;ENSG00000188158;ENSG00000189337;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;EPHA4;PRRX1;ADGRL2;SATB2;BICC1;RUNX2;SEMA6D;ADGRL3;KIF26B;ZEB2;CNTNAP2;GREM2;SLIT3;ROBO2;SGCZ;FLRT2;ROR1;PRKG1;WWOX;NHS;KAZN;TENM3"
"108","GO:0048522","positive regulation of cellular process","Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level.","0.495% (26/5248)",0.002705568,2.57,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000150471;ENSG00000151276;ENSG00000162407;ENSG00000162849;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000184304;ENSG00000184384;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000186153;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;SATB2;RUNX2;SEMA6D;PARD3;ADGRL3;MAGI1;PLPP3;KIF26B;IL1RAPL1;ZEB2;NEGR1;PRKD1;MAML2;ROBO2;FLRT2;ROR1;WWOX;TENM3"
