"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"52","GO:0016055","Wnt signaling pathway","The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell and ending with a change in cell state.","1.179% (6/509)",0.005077989,2.29,"ENSG00000078687;ENSG00000100354;ENSG00000101282;ENSG00000103449;ENSG00000148737;ENSG00000182197","TNRC6C;TNRC6B;RSPO4;SALL1;TCF7L2;EXT1"
"53","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","The attachment of one cell to another cell via adhesion molecules that require the presence of calcium for the interaction.","4.545% (2/44)",0.008477783,2.07,"ENSG00000140945;ENSG00000179915","CDH13;NRXN1"
"54","GO:0016358","dendrite development","The process whose specific outcome is the progression of the dendrite over time, from its formation to the mature structure.","1.626% (4/246)",0.007440084,2.13,"ENSG00000105894;ENSG00000146555;ENSG00000187323;ENSG00000257923","PTN;SDK1;DCC;CUX1"
"55","GO:0016477","cell migration","The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues. Cell migration is a central process in the development and maintenance of multicellular organisms.","0.776% (11/1417)",0.003933831,2.41,"ENSG00000018189;ENSG00000038427;ENSG00000105894;ENSG00000140945;ENSG00000163539;ENSG00000170962;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000187323","RUFY3;VCAN;PTN;CDH13;CLASP2;PDGFD;ZNF609;UNC5C;EXT1;NRG3;DCC"
"56","GO:0017157","regulation of exocytosis","Any process that modulates the frequency, rate or extent of exocytosis.","1.961% (4/204)",0.003854421,2.41,"ENSG00000033327;ENSG00000067715;ENSG00000163539;ENSG00000165995","GAB2;SYT1;CLASP2;CACNB2"
"57","GO:0021510","spinal cord development","The process whose specific outcome is the progression of the spinal cord over time, from its formation to the mature structure. The spinal cord primarily conducts sensory and motor nerve impulses between the brain and the peripheral nervous tissues.","2.97% (3/101)",0.003957425,2.4,"ENSG00000105894;ENSG00000185920;ENSG00000187323","PTN;PTCH1;DCC"
"58","GO:0021772","olfactory bulb development","The progression of the olfactory bulb over time from its initial formation until its mature state. The olfactory bulb coordinates neuronal signaling involved in the perception of smell. It receives input from the sensory neurons and outputs to the olfactory cortex.","6.061% (2/33)",0.00483722,2.32,"ENSG00000103449;ENSG00000182197","SALL1;EXT1"
"59","GO:0021953","central nervous system neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron whose cell body resides in the central nervous system.","2.139% (4/187)",0.002822147,2.55,"ENSG00000103449;ENSG00000179915;ENSG00000185920;ENSG00000187323","SALL1;NRXN1;PTCH1;DCC"
"60","GO:0021988","olfactory lobe development","The progression of the olfactory lobe over time from its initial formation until its mature state. The olfactory lobe is the area of the brain that process the neural inputs for the sense of smell.","5.714% (2/35)",0.005429215,2.27,"ENSG00000103449;ENSG00000182197","SALL1;EXT1"
"61","GO:0022008","neurogenesis","Generation of cells within the nervous system.","1.108% (18/1625)",9.417771e-07,6.03,"ENSG00000018189;ENSG00000033327;ENSG00000038427;ENSG00000067715;ENSG00000103449;ENSG00000105894;ENSG00000111962;ENSG00000144619;ENSG00000146555;ENSG00000163539;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;VCAN;SYT1;SALL1;PTN;UST;CNTN4;SDK1;CLASP2;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC;CUX1"
"62","GO:0022610","biological adhesion","The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions.","0.812% (11/1354)",0.002762865,2.56,"ENSG00000038427;ENSG00000102531;ENSG00000105894;ENSG00000138735;ENSG00000140945;ENSG00000144619;ENSG00000146555;ENSG00000163539;ENSG00000165323;ENSG00000179915;ENSG00000182197","VCAN;FNDC3A;PTN;PDE5A;CDH13;CNTN4;SDK1;CLASP2;FAT3;NRXN1;EXT1"
"63","GO:0022612","gland morphogenesis","The process in which the anatomical structures of a gland are generated and organized.","2.459% (3/122)",0.006694878,2.17,"ENSG00000105894;ENSG00000185737;ENSG00000185920","PTN;NRG3;PTCH1"
"64","GO:0023051","regulation of signaling","Any process that modulates the frequency, rate or extent of a signaling process.","0.603% (20/3318)",0.001549478,2.81,"ENSG00000067715;ENSG00000101282;ENSG00000103449;ENSG00000105894;ENSG00000115977;ENSG00000138735;ENSG00000138829;ENSG00000140945;ENSG00000144619;ENSG00000148737;ENSG00000150593;ENSG00000165995;ENSG00000170776;ENSG00000170962;ENSG00000179915;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000196277;ENSG00000198911","SYT1;RSPO4;SALL1;PTN;AAK1;PDE5A;FBN2;CDH13;CNTN4;TCF7L2;PDCD4;CACNB2;AKAP13;PDGFD;NRXN1;NRG3;PTCH1;DCC;GRM7;SREBF2"
"65","GO:0023052","signaling","The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered.","0.508% (29/5709)",0.00106331,2.97,"ENSG00000033327;ENSG00000054523;ENSG00000067715;ENSG00000078687;ENSG00000100354;ENSG00000101282;ENSG00000103449;ENSG00000105894;ENSG00000109046;ENSG00000114126;ENSG00000115977;ENSG00000138735;ENSG00000138829;ENSG00000140945;ENSG00000144619;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000165995;ENSG00000170776;ENSG00000170962;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000196277;ENSG00000198911","GAB2;KIF1B;SYT1;TNRC6C;TNRC6B;RSPO4;SALL1;PTN;WSB1;TFDP2;AAK1;PDE5A;FBN2;CDH13;CNTN4;TCF7L2;PDCD4;CLASP2;CACNB2;AKAP13;PDGFD;NRXN1;UNC5C;EXT1;NRG3;PTCH1;DCC;GRM7;SREBF2"
"66","GO:0023056","positive regulation of signaling","Any process that activates, maintains or increases the frequency, rate or extent of a signaling process.","0.78% (13/1667)",0.001523161,2.82,"ENSG00000067715;ENSG00000101282;ENSG00000103449;ENSG00000105894;ENSG00000115977;ENSG00000138735;ENSG00000140945;ENSG00000148737;ENSG00000150593;ENSG00000165995;ENSG00000170776;ENSG00000170962;ENSG00000179915","SYT1;RSPO4;SALL1;PTN;AAK1;PDE5A;CDH13;TCF7L2;PDCD4;CACNB2;AKAP13;PDGFD;NRXN1"
"67","GO:0030030","cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon.","0.966% (15/1553)",5.350125e-05,4.27,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000105894;ENSG00000111962;ENSG00000140945;ENSG00000144619;ENSG00000146555;ENSG00000163539;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;PTN;UST;CDH13;CNTN4;SDK1;CLASP2;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"68","GO:0030154","cell differentiation","The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state.","0.749% (29/3874)",3.115471e-07,6.51,"ENSG00000018189;ENSG00000033327;ENSG00000038427;ENSG00000067715;ENSG00000078114;ENSG00000078687;ENSG00000100354;ENSG00000102531;ENSG00000103449;ENSG00000105894;ENSG00000111962;ENSG00000134775;ENSG00000138735;ENSG00000138829;ENSG00000144619;ENSG00000146555;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000170776;ENSG00000174332;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;VCAN;SYT1;NEBL;TNRC6C;TNRC6B;FNDC3A;SALL1;PTN;UST;FHOD3;PDE5A;FBN2;CNTN4;SDK1;TCF7L2;PDCD4;CLASP2;AKAP13;GLIS1;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC;CUX1"
"69","GO:0030166","proteoglycan biosynthetic process","The chemical reactions and pathways resulting in the formation of proteoglycans, any glycoprotein in which the carbohydrate units are glycosaminoglycans.","6.349% (4/63)",4.534679e-05,4.34,"ENSG00000038427;ENSG00000111962;ENSG00000148737;ENSG00000182197","VCAN;UST;TCF7L2;EXT1"
"70","GO:0030182","neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron.","1.101% (15/1363)",1.137062e-05,4.94,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000103449;ENSG00000105894;ENSG00000111962;ENSG00000144619;ENSG00000146555;ENSG00000163539;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;SALL1;PTN;UST;CNTN4;SDK1;CLASP2;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"71","GO:0030201","heparan sulfate proteoglycan metabolic process","The chemical reactions and pathways involving any proteoglycan containing heparan sulfate, any member of a group of glycosaminoglycans that have repeat units consisting of alternating alpha-(1->4)-linked hexuronic acid and glucosamine residues, the former being a mixture of sulfated and nonsulfated D-glucuronic and L-iduronic acids, and the latter being either sulfated or acetylated on its amino group as well as sulfated on one of its hydroxyl groups.","6.452% (2/31)",0.004277178,2.37,"ENSG00000148737;ENSG00000182197","TCF7L2;EXT1"
"72","GO:0030205","dermatan sulfate metabolic process","The chemical reactions and pathways involving dermatan sulfate, any of a group of glycosaminoglycans with repeats consisting of beta-(1,4)-linked L-iduronyl-beta-(1,3)-N-acetyl-D-galactosamine 4-sulfate units. They are important components of ground substance or intercellular cement of skin and some connective tissues.","15.385% (2/13)",0.0007438995,3.13,"ENSG00000038427;ENSG00000111962","VCAN;UST"
"73","GO:0030208","dermatan sulfate biosynthetic process","The chemical reactions and pathways resulting in the formation of dermatan sulfate, any glycosaminoglycan with repeats consisting of beta-(1,4)-linked L-iduronyl-beta-(1,3)-N-acetyl-D-galactosamine 4-sulfate units.","16.667% (2/12)",0.0006307225,3.2,"ENSG00000038427;ENSG00000111962","VCAN;UST"
"74","GO:0030239","myofibril assembly","Formation of myofibrils, the repeating units of striated muscle.","4.918% (3/61)",0.0009334364,3.03,"ENSG00000078114;ENSG00000134775;ENSG00000170776","NEBL;FHOD3;AKAP13"
"75","GO:0030326","embryonic limb morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the limb are generated and organized. A limb is an appendage of an animal used for locomotion or grasping.","2.419% (3/124)",0.00700159,2.15,"ENSG00000103449;ENSG00000138829;ENSG00000185920","SALL1;FBN2;PTCH1"
"76","GO:0030334","regulation of cell migration","Any process that modulates the frequency, rate or extent of cell migration.","0.912% (8/877)",0.005715512,2.24,"ENSG00000018189;ENSG00000105894;ENSG00000140945;ENSG00000163539;ENSG00000170962;ENSG00000180357;ENSG00000182168;ENSG00000185737","RUFY3;PTN;CDH13;CLASP2;PDGFD;ZNF609;UNC5C;NRG3"
"77","GO:0030335","positive regulation of cell migration","Any process that activates or increases the frequency, rate or extent of cell migration.","1.154% (6/520)",0.005628046,2.25,"ENSG00000018189;ENSG00000105894;ENSG00000140945;ENSG00000163539;ENSG00000170962;ENSG00000180357","RUFY3;PTN;CDH13;CLASP2;PDGFD;ZNF609"
"78","GO:0030501","positive regulation of bone mineralization","Any process that activates or increases the frequency, rate or extent of bone mineralization.","5.128% (2/39)",0.006707442,2.17,"ENSG00000105894;ENSG00000138829","PTN;FBN2"
"79","GO:0031032","actomyosin structure organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures containing both actin and myosin or paramyosin. The myosin may be organized into filaments.","2.062% (4/194)",0.003220682,2.49,"ENSG00000078114;ENSG00000134775;ENSG00000163539;ENSG00000170776","NEBL;FHOD3;CLASP2;AKAP13"
"80","GO:0031175","neuron projection development","The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites).","1.413% (14/991)",1.351574e-06,5.87,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000105894;ENSG00000111962;ENSG00000144619;ENSG00000146555;ENSG00000163539;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;PTN;UST;CNTN4;SDK1;CLASP2;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"81","GO:0031327","negative regulation of cellular biosynthetic process","Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells.","0.827% (13/1572)",0.0008822803,3.05,"ENSG00000078687;ENSG00000082898;ENSG00000100354;ENSG00000103449;ENSG00000114126;ENSG00000125740;ENSG00000141905;ENSG00000148737;ENSG00000150593;ENSG00000174332;ENSG00000185920;ENSG00000198911;ENSG00000257923","TNRC6C;XPO1;TNRC6B;SALL1;TFDP2;FOSB;NFIC;TCF7L2;PDCD4;GLIS1;PTCH1;SREBF2;CUX1"
"82","GO:0032368","regulation of lipid transport","Any process that modulates the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","2.222% (3/135)",0.008837387,2.05,"ENSG00000185920;ENSG00000196277;ENSG00000198911","PTCH1;GRM7;SREBF2"
"83","GO:0032369","negative regulation of lipid transport","Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","5.405% (2/37)",0.006052758,2.22,"ENSG00000196277;ENSG00000198911","GRM7;SREBF2"
"84","GO:0032386","regulation of intracellular transport","Any process that modulates the frequency, rate or extent of the directed movement of substances within cells.","1.412% (5/354)",0.005002867,2.3,"ENSG00000018189;ENSG00000082898;ENSG00000114126;ENSG00000148737;ENSG00000198911","RUFY3;XPO1;TFDP2;TCF7L2;SREBF2"
"85","GO:0032388","positive regulation of intracellular transport","Any process that activates or increases the frequency, rate or extent of the directed movement of substances within cells.","1.835% (4/218)",0.004876941,2.31,"ENSG00000018189;ENSG00000114126;ENSG00000148737;ENSG00000198911","RUFY3;TFDP2;TCF7L2;SREBF2"
"86","GO:0032501","multicellular organismal process","Any biological process, occurring at the level of a multicellular organism, pertinent to its function.","0.592% (40/6760)",3.149059e-08,7.5,"ENSG00000018189;ENSG00000033327;ENSG00000038427;ENSG00000067715;ENSG00000078114;ENSG00000078687;ENSG00000100354;ENSG00000101282;ENSG00000102531;ENSG00000103449;ENSG00000105894;ENSG00000111962;ENSG00000112320;ENSG00000114126;ENSG00000120549;ENSG00000125740;ENSG00000134775;ENSG00000138735;ENSG00000138829;ENSG00000140945;ENSG00000141905;ENSG00000144619;ENSG00000146555;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000165323;ENSG00000165995;ENSG00000170776;ENSG00000170962;ENSG00000174332;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000196277;ENSG00000257923","RUFY3;GAB2;VCAN;SYT1;NEBL;TNRC6C;TNRC6B;RSPO4;FNDC3A;SALL1;PTN;UST;SOBP;TFDP2;KIAA1217;FOSB;FHOD3;PDE5A;FBN2;CDH13;NFIC;CNTN4;SDK1;TCF7L2;PDCD4;CLASP2;FAT3;CACNB2;AKAP13;PDGFD;GLIS1;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC;GRM7;CUX1"
"87","GO:0032502","developmental process","A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition.","0.621% (37/5962)",9.881186e-08,7.01,"ENSG00000018189;ENSG00000033327;ENSG00000038427;ENSG00000067715;ENSG00000078114;ENSG00000078687;ENSG00000100354;ENSG00000101282;ENSG00000102531;ENSG00000103449;ENSG00000105894;ENSG00000111962;ENSG00000112320;ENSG00000114126;ENSG00000120549;ENSG00000134775;ENSG00000138735;ENSG00000138829;ENSG00000140945;ENSG00000141905;ENSG00000144619;ENSG00000146555;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000165323;ENSG00000170776;ENSG00000170962;ENSG00000174332;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;VCAN;SYT1;NEBL;TNRC6C;TNRC6B;RSPO4;FNDC3A;SALL1;PTN;UST;SOBP;TFDP2;KIAA1217;FHOD3;PDE5A;FBN2;CDH13;NFIC;CNTN4;SDK1;TCF7L2;PDCD4;CLASP2;FAT3;AKAP13;PDGFD;GLIS1;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC;CUX1"
"88","GO:0032570","response to progesterone","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a progesterone stimulus.","4.348% (2/46)",0.009238337,2.03,"ENSG00000105894;ENSG00000125740","PTN;FOSB"
"89","GO:0032879","regulation of localization","Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location.","0.73% (19/2601)",0.0001838811,3.74,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000082898;ENSG00000105894;ENSG00000114126;ENSG00000115977;ENSG00000140945;ENSG00000148737;ENSG00000163539;ENSG00000165995;ENSG00000170962;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000185737;ENSG00000185920;ENSG00000196277;ENSG00000198911","RUFY3;GAB2;SYT1;XPO1;PTN;TFDP2;AAK1;CDH13;TCF7L2;CLASP2;CACNB2;PDGFD;NRXN1;ZNF609;UNC5C;NRG3;PTCH1;GRM7;SREBF2"
"90","GO:0032880","regulation of protein localization","Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location.","1.033% (9/871)",0.00141426,2.85,"ENSG00000018189;ENSG00000082898;ENSG00000105894;ENSG00000114126;ENSG00000115977;ENSG00000148737;ENSG00000179915;ENSG00000185920;ENSG00000198911","RUFY3;XPO1;PTN;TFDP2;AAK1;TCF7L2;NRXN1;PTCH1;SREBF2"
"91","GO:0032989","cellular component morphogenesis","The process in which cellular structures, including whole cells or cell parts, are generated and organized.","2.057% (16/778)",9.112026e-10,9.04,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000078114;ENSG00000105894;ENSG00000111962;ENSG00000134775;ENSG00000144619;ENSG00000163539;ENSG00000170776;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;NEBL;PTN;UST;FHOD3;CNTN4;CLASP2;AKAP13;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"92","GO:0032990","cell part morphogenesis","The process in which the anatomical structures of a cell part are generated and organized.","1.881% (13/691)",1.387803e-07,6.86,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000105894;ENSG00000111962;ENSG00000144619;ENSG00000163539;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;PTN;UST;CNTN4;CLASP2;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"93","GO:0033002","muscle cell proliferation","The expansion of a muscle cell population by cell division.","1.98% (4/202)",0.003721426,2.43,"ENSG00000140945;ENSG00000148737;ENSG00000150593;ENSG00000170962","CDH13;TCF7L2;PDCD4;PDGFD"
"94","GO:0033157","regulation of intracellular protein transport","Any process that modulates the frequency, rate or extent of the directed movement of proteins within cells.","1.976% (5/253)",0.001168894,2.93,"ENSG00000018189;ENSG00000082898;ENSG00000114126;ENSG00000148737;ENSG00000198911","RUFY3;XPO1;TFDP2;TCF7L2;SREBF2"
"95","GO:0033344","cholesterol efflux","The directed movement of cholesterol, cholest-5-en-3-beta-ol, out of a cell or organelle.","4.444% (2/45)",0.008854365,2.05,"ENSG00000185920;ENSG00000198911","PTCH1;SREBF2"
"96","GO:0033564","anterior/posterior axon guidance","The process in which the migration of an axon growth cone is directed to a specific target site along the anterior-posterior body axis in response to a combination of attractive and repulsive cues. The anterior-posterior axis is defined by a line that runs from the head or mouth of an organism to the tail or opposite end of the organism.","28.571% (2/7)",0.0002027171,3.69,"ENSG00000182168;ENSG00000187323","UNC5C;DCC"
"97","GO:0034330","cell junction organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix.","1.004% (7/697)",0.005893138,2.23,"ENSG00000105894;ENSG00000140945;ENSG00000146555;ENSG00000163539;ENSG00000165995;ENSG00000179915;ENSG00000182197","PTN;CDH13;SDK1;CLASP2;CACNB2;NRXN1;EXT1"
"98","GO:0035051","cardiocyte differentiation","The process in which a relatively unspecialized cell acquires the specialized structural and/or functional features of a cell that will form part of the cardiac organ of an individual.","2.941% (4/136)",0.0008770201,3.06,"ENSG00000078114;ENSG00000134775;ENSG00000150593;ENSG00000170776","NEBL;FHOD3;PDCD4;AKAP13"
"99","GO:0035107","appendage morphogenesis","The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","2.721% (4/147)",0.001171066,2.93,"ENSG00000103449;ENSG00000138829;ENSG00000182197;ENSG00000185920","SALL1;FBN2;EXT1;PTCH1"
"100","GO:0035108","limb morphogenesis","The process in which the anatomical structures of a limb are generated and organized. A limb is a paired appendage of a tetrapod used for locomotion or grasping.","2.721% (4/147)",0.001171066,2.93,"ENSG00000103449;ENSG00000138829;ENSG00000182197;ENSG00000185920","SALL1;FBN2;EXT1;PTCH1"
"101","GO:0035113","embryonic appendage morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","2.419% (3/124)",0.00700159,2.15,"ENSG00000103449;ENSG00000138829;ENSG00000185920","SALL1;FBN2;PTCH1"
"102","GO:0035249","synaptic transmission, glutamatergic","The vesicular release of glutamate from a presynapse, across a chemical synapse, the subsequent activation of glutamate receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse.","4.348% (4/92)",0.0001989313,3.7,"ENSG00000067715;ENSG00000179915;ENSG00000182197;ENSG00000196277","SYT1;NRXN1;EXT1;GRM7"
"103","GO:0035278","miRNA mediated inhibition of translation","The process in which microRNAs (miRNAs) block the translation of target mRNAs into proteins. Once incorporated into a RNA-induced silencing complex (RISC), a miRNA will typically mediate repression of translation if the miRNA imperfectly base-pairs with the 3' untranslated regions of target mRNAs.","4.545% (2/44)",0.008477783,2.07,"ENSG00000078687;ENSG00000100354","TNRC6C;TNRC6B"
"104","GO:0035850","epithelial cell differentiation involved in kidney development","The process in which relatively unspecialized cells acquire specialized structural and/or functional features of an epithelial cell that characterize the cells of the kidney as it progresses from its formation to the mature state.","4.348% (2/46)",0.009238337,2.03,"ENSG00000103449;ENSG00000182197","SALL1;EXT1"
"105","GO:0036119","response to platelet-derived growth factor","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a platelet-derived growth factor stimulus.","9.091% (2/22)",0.002163549,2.66,"ENSG00000105894;ENSG00000170962","PTN;PDGFD"
"106","GO:0036120","cellular response to platelet-derived growth factor stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a platelet-derived growth factor stimulus.","9.524% (2/21)",0.001970821,2.71,"ENSG00000105894;ENSG00000170962","PTN;PDGFD"
"107","GO:0038007","netrin-activated signaling pathway","A series of molecular events initiated by the binding of a netrin protein to a receptor on the surface of the target cell, and ending with regulation of a downstream cellular process, e.g. transcription. Netrins can act as chemoattractant signals for some cells and chemorepellent signals for others. Netrins also have roles outside of cell and axon guidance.","15.385% (2/13)",0.0007438995,3.13,"ENSG00000182168;ENSG00000187323","UNC5C;DCC"
"108","GO:0040007","growth","The increase in size or mass of an entire organism, a part of an organism or a cell.","1.065% (10/939)",0.0005840537,3.23,"ENSG00000018189;ENSG00000067715;ENSG00000103449;ENSG00000105894;ENSG00000163539;ENSG00000170776;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323","RUFY3;SYT1;SALL1;PTN;CLASP2;AKAP13;EXT1;NRG3;PTCH1;DCC"
"109","GO:0040011","locomotion","Self-propelled movement of a cell or organism from one location to another.","0.862% (15/1741)",0.0001969813,3.71,"ENSG00000018189;ENSG00000033327;ENSG00000038427;ENSG00000105894;ENSG00000140945;ENSG00000144619;ENSG00000163539;ENSG00000170962;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323","RUFY3;GAB2;VCAN;PTN;CDH13;CNTN4;CLASP2;PDGFD;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC"
"110","GO:0040012","regulation of locomotion","Any process that modulates the frequency, rate or extent of locomotion of a cell or organism.","0.831% (8/963)",0.009865715,2.01,"ENSG00000018189;ENSG00000105894;ENSG00000140945;ENSG00000163539;ENSG00000170962;ENSG00000180357;ENSG00000182168;ENSG00000185737","RUFY3;PTN;CDH13;CLASP2;PDGFD;ZNF609;UNC5C;NRG3"
"111","GO:0040017","positive regulation of locomotion","Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism.","1.095% (6/548)",0.007225315,2.14,"ENSG00000018189;ENSG00000105894;ENSG00000140945;ENSG00000163539;ENSG00000170962;ENSG00000180357","RUFY3;PTN;CDH13;CLASP2;PDGFD;ZNF609"
"112","GO:0040033","negative regulation of translation, ncRNA-mediated","Any process, mediated by small non-coding RNAs, that stops, prevents or reduces the rate that mRNAs are effectively translated into protein.","4.545% (2/44)",0.008477783,2.07,"ENSG00000078687;ENSG00000100354","TNRC6C;TNRC6B"
"113","GO:0042221","response to chemical","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus.","0.525% (21/4001)",0.006584595,2.18,"ENSG00000033327;ENSG00000054523;ENSG00000067715;ENSG00000082898;ENSG00000105894;ENSG00000125740;ENSG00000138829;ENSG00000140945;ENSG00000144619;ENSG00000146555;ENSG00000148737;ENSG00000150593;ENSG00000170776;ENSG00000170962;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000198911","GAB2;KIF1B;SYT1;XPO1;PTN;FOSB;FBN2;CDH13;CNTN4;SDK1;TCF7L2;PDCD4;AKAP13;PDGFD;NRXN1;UNC5C;EXT1;NRG3;PTCH1;DCC;SREBF2"
"114","GO:0042330","taxis","The directed movement of a motile cell or organism in response to an external stimulus.","1.877% (11/586)",1.55867e-06,5.81,"ENSG00000033327;ENSG00000105894;ENSG00000140945;ENSG00000144619;ENSG00000170962;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323","GAB2;PTN;CDH13;CNTN4;PDGFD;NRXN1;UNC5C;EXT1;NRG3;PTCH1;DCC"
