"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"127","GO:0010647","positive regulation of cell communication","Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment.","0.903% (15/1662)",0.0001946692,3.71,"ENSG00000087460;ENSG00000096384;ENSG00000100097;ENSG00000110651;ENSG00000124766;ENSG00000135916;ENSG00000141753;ENSG00000142192;ENSG00000163132;ENSG00000170315;ENSG00000177606;ENSG00000179218;ENSG00000196924;ENSG00000197746;ENSG00000204628","GNAS;HSP90AB1;LGALS1;CD81;SOX4;ITM2C;IGFBP4;APP;MSX1;UBB;JUN;CALR;FLNA;PSAP;RACK1"
"128","GO:0010712","regulation of collagen metabolic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the metabolism of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals.","4.651% (2/43)",0.008774566,2.06,"ENSG00000026025;ENSG00000138080","VIM;EMILIN1"
"129","GO:0010769","regulation of cell morphogenesis involved in differentiation","Any process that modulates the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history.","3.226% (3/93)",0.003522943,2.45,"ENSG00000110492;ENSG00000179218;ENSG00000196924","MDK;CALR;FLNA"
"130","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","Any process that increases the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history.","3.947% (3/76)",0.00198465,2.7,"ENSG00000110492;ENSG00000179218;ENSG00000196924","MDK;CALR;FLNA"
"131","GO:0010810","regulation of cell-substrate adhesion","Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules.","2.885% (6/208)",5.854127e-05,4.23,"ENSG00000100097;ENSG00000110492;ENSG00000138080;ENSG00000179218;ENSG00000184009;ENSG00000196924","LGALS1;MDK;EMILIN1;CALR;ACTG1;FLNA"
"132","GO:0010811","positive regulation of cell-substrate adhesion","Any process that increases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules.","3.419% (4/117)",0.0005827807,3.23,"ENSG00000110492;ENSG00000138080;ENSG00000179218;ENSG00000196924","MDK;EMILIN1;CALR;FLNA"
"133","GO:0010833","telomere maintenance via telomere lengthening","Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins and lengthening the telomeric DNA.","3.846% (3/78)",0.002137847,2.67,"ENSG00000096384;ENSG00000122566;ENSG00000135486","HSP90AB1;HNRNPA2B1;HNRNPA1"
"134","GO:0010837","regulation of keratinocyte proliferation","Any process that modulates the rate, frequency or extent of keratinocyte proliferation. Keratinocyte proliferation is the multiplication or reproduction of keratinocytes, resulting in the expansion of a cell population.","5.882% (2/34)",0.005554805,2.26,"ENSG00000110492;ENSG00000185650","MDK;ZFP36L1"
"135","GO:0010941","regulation of cell death","Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death.","1.162% (18/1549)",9.365203e-07,6.03,"ENSG00000096384;ENSG00000100097;ENSG00000110492;ENSG00000124766;ENSG00000135916;ENSG00000163132;ENSG00000166598;ENSG00000170315;ENSG00000170345;ENSG00000172757;ENSG00000174807;ENSG00000177606;ENSG00000179218;ENSG00000185650;ENSG00000188536;ENSG00000196924;ENSG00000197746;ENSG00000204628","HSP90AB1;LGALS1;MDK;SOX4;ITM2C;MSX1;HSP90B1;UBB;FOS;CFL1;CD248;JUN;CALR;ZFP36L1;HBA2;FLNA;PSAP;RACK1"
"136","GO:0010942","positive regulation of cell death","Any process that increases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death.","1.454% (9/619)",0.0001622012,3.79,"ENSG00000124766;ENSG00000135916;ENSG00000163132;ENSG00000170315;ENSG00000170345;ENSG00000174807;ENSG00000177606;ENSG00000188536;ENSG00000204628","SOX4;ITM2C;MSX1;UBB;FOS;CD248;JUN;HBA2;RACK1"
"137","GO:0010948","negative regulation of cell cycle process","Any process that decreases the rate, frequency or extent of a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events.","1.502% (5/333)",0.00461444,2.34,"ENSG00000096384;ENSG00000110092;ENSG00000124766;ENSG00000179218;ENSG00000185650","HSP90AB1;CCND1;SOX4;CALR;ZFP36L1"
"138","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","Any signalling pathway that activates or increases the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the mitotic cell cycle.","7.692% (2/26)",0.003272378,2.49,"ENSG00000110092;ENSG00000142192","CCND1;APP"
"139","GO:0012501","programmed cell death","A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell.","0.992% (19/1916)",4.593133e-06,5.34,"ENSG00000096384;ENSG00000100097;ENSG00000110492;ENSG00000111640;ENSG00000124766;ENSG00000128422;ENSG00000135916;ENSG00000142192;ENSG00000163132;ENSG00000166598;ENSG00000170315;ENSG00000172757;ENSG00000174807;ENSG00000177606;ENSG00000179218;ENSG00000185650;ENSG00000186081;ENSG00000196924;ENSG00000204628","HSP90AB1;LGALS1;MDK;GAPDH;SOX4;KRT17;ITM2C;APP;MSX1;HSP90B1;UBB;CFL1;CD248;JUN;CALR;ZFP36L1;KRT5;FLNA;RACK1"
"140","GO:0014002","astrocyte development","The process aimed at the progression of an astrocyte over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function.","5% (2/40)",0.007626993,2.12,"ENSG00000026025;ENSG00000142192","VIM;APP"
"141","GO:0014070","response to organic cyclic compound","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus.","1.689% (15/888)",9.090953e-08,7.04,"ENSG00000075624;ENSG00000087460;ENSG00000096384;ENSG00000100097;ENSG00000110092;ENSG00000139329;ENSG00000142192;ENSG00000166598;ENSG00000167658;ENSG00000170345;ENSG00000172270;ENSG00000177606;ENSG00000179218;ENSG00000185650;ENSG00000196924","ACTB;GNAS;HSP90AB1;LGALS1;CCND1;LUM;APP;HSP90B1;EEF2;FOS;BSG;JUN;CALR;ZFP36L1;FLNA"
"142","GO:0014074","response to purine-containing compound","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a purine-containing compound stimulus.","4.138% (6/145)",7.609642e-06,5.12,"ENSG00000142192;ENSG00000166598;ENSG00000170345;ENSG00000172270;ENSG00000177606;ENSG00000185650","APP;HSP90B1;FOS;BSG;JUN;ZFP36L1"
"143","GO:0015669","gas transport","The directed movement of substances that are gaseous in normal living conditions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","10% (2/20)",0.001937304,2.71,"ENSG00000188536;ENSG00000196565","HBA2;HBG2"
"144","GO:0015671","oxygen transport","The directed movement of oxygen (O2) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","13.333% (2/15)",0.001081913,2.97,"ENSG00000188536;ENSG00000196565","HBA2;HBG2"
"145","GO:0015833","peptide transport","The directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","0.696% (13/1867)",0.006109324,2.21,"ENSG00000087460;ENSG00000096384;ENSG00000109472;ENSG00000110651;ENSG00000122566;ENSG00000124766;ENSG00000166598;ENSG00000170315;ENSG00000172270;ENSG00000179218;ENSG00000196924;ENSG00000197746;ENSG00000204628","GNAS;HSP90AB1;CPE;CD81;HNRNPA2B1;SOX4;HSP90B1;UBB;BSG;CALR;FLNA;PSAP;RACK1"
"146","GO:0016032","viral process","A multi-organism process in which a virus is a participant. The other participant is the host. Includes infection of a host cell, replication of the viral genome, and assembly of progeny virus particles. In some cases the viral genetic material may integrate into the host genome and only subsequently, under particular circumstances, 'complete' its life cycle.","1.333% (12/900)",2.568089e-05,4.59,"ENSG00000026025;ENSG00000070756;ENSG00000096384;ENSG00000100097;ENSG00000110651;ENSG00000122566;ENSG00000135486;ENSG00000170315;ENSG00000172270;ENSG00000172757;ENSG00000177606;ENSG00000204628","VIM;PABPC1;HSP90AB1;LGALS1;CD81;HNRNPA2B1;HNRNPA1;UBB;BSG;CFL1;JUN;RACK1"
"147","GO:0016043","cellular component organization","A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.544% (33/6070)",0.0001677823,3.78,"ENSG00000026025;ENSG00000034510;ENSG00000075624;ENSG00000096384;ENSG00000100097;ENSG00000110492;ENSG00000111640;ENSG00000117632;ENSG00000122566;ENSG00000123416;ENSG00000128422;ENSG00000135486;ENSG00000135916;ENSG00000138080;ENSG00000139329;ENSG00000141753;ENSG00000142192;ENSG00000163132;ENSG00000166598;ENSG00000167552;ENSG00000170315;ENSG00000172270;ENSG00000172757;ENSG00000177606;ENSG00000179218;ENSG00000184009;ENSG00000186081;ENSG00000196230;ENSG00000196924;ENSG00000197746;ENSG00000204628;ENSG00000205542;ENSG00000277443","VIM;TMSB10;ACTB;HSP90AB1;LGALS1;MDK;GAPDH;STMN1;HNRNPA2B1;TUBA1B;KRT17;HNRNPA1;ITM2C;EMILIN1;LUM;IGFBP4;APP;MSX1;HSP90B1;TUBA1A;UBB;BSG;CFL1;JUN;CALR;ACTG1;KRT5;TUBB;FLNA;PSAP;RACK1;TMSB4X;MARCKS"
"148","GO:0016049","cell growth","The process in which a cell irreversibly increases in size over time by accretion and biosynthetic production of matter similar to that already present.","1.266% (6/474)",0.004412913,2.36,"ENSG00000096384;ENSG00000128422;ENSG00000141753;ENSG00000142192;ENSG00000163132;ENSG00000204628","HSP90AB1;KRT17;IGFBP4;APP;MSX1;RACK1"
"149","GO:0016055","Wnt signaling pathway","The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell and ending with a change in cell state.","1.572% (8/509)",0.0002316089,3.64,"ENSG00000109472;ENSG00000110092;ENSG00000110492;ENSG00000124766;ENSG00000141753;ENSG00000142192;ENSG00000170315;ENSG00000204628","CPE;CCND1;MDK;SOX4;IGFBP4;APP;UBB;RACK1"
"150","GO:0016071","mRNA metabolic process","The chemical reactions and pathways involving mRNA, messenger RNA, which is responsible for carrying the coded genetic 'message', transcribed from DNA, to sites of protein assembly at the ribosomes.","0.96% (8/833)",0.005426255,2.27,"ENSG00000026025;ENSG00000070756;ENSG00000122566;ENSG00000135486;ENSG00000142192;ENSG00000170315;ENSG00000185650;ENSG00000196924","VIM;PABPC1;HNRNPA2B1;HNRNPA1;APP;UBB;ZFP36L1;FLNA"
"151","GO:0016192","vesicle-mediated transport","A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane.","0.776% (15/1933)",0.0009952749,3,"ENSG00000075624;ENSG00000096384;ENSG00000110651;ENSG00000142192;ENSG00000166598;ENSG00000167658;ENSG00000170315;ENSG00000179218;ENSG00000184009;ENSG00000188536;ENSG00000196230;ENSG00000196924;ENSG00000197746;ENSG00000204628;ENSG00000205542","ACTB;HSP90AB1;CD81;APP;HSP90B1;EEF2;UBB;CALR;ACTG1;HBA2;TUBB;FLNA;PSAP;RACK1;TMSB4X"
"152","GO:0016477","cell migration","The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues. Cell migration is a central process in the development and maintenance of multicellular organisms.","0.988% (14/1417)",0.0001311211,3.88,"ENSG00000034510;ENSG00000110492;ENSG00000110651;ENSG00000138080;ENSG00000142192;ENSG00000172270;ENSG00000172757;ENSG00000174807;ENSG00000177606;ENSG00000179218;ENSG00000184009;ENSG00000196924;ENSG00000204628;ENSG00000205542","TMSB10;MDK;CD81;EMILIN1;APP;BSG;CFL1;CD248;JUN;CALR;ACTG1;FLNA;RACK1;TMSB4X"
"153","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","Any process that modulates the frequency, rate or extent of activity of any TGF-beta receptor signaling pathway.","2.5% (3/120)",0.007166331,2.14,"ENSG00000096384;ENSG00000138080;ENSG00000170315","HSP90AB1;EMILIN1;UBB"
"154","GO:0017148","negative regulation of translation","Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA.","2.469% (4/162)",0.001950274,2.71,"ENSG00000111640;ENSG00000179218;ENSG00000185650;ENSG00000204628","GAPDH;CALR;ZFP36L1;RACK1"
"155","GO:0019058","viral life cycle","A set of processes which all viruses follow to ensure survival; includes attachment and entry of the virus particle, decoding of genome information, translation of viral mRNA by host ribosomes, genome replication, and assembly and release of viral particles containing the genome.","1.858% (6/323)",0.000633205,3.2,"ENSG00000070756;ENSG00000096384;ENSG00000100097;ENSG00000110651;ENSG00000170315;ENSG00000172270","PABPC1;HSP90AB1;LGALS1;CD81;UBB;BSG"
"156","GO:0019062","virion attachment to host cell","The process by which a virion protein binds to molecules on the host cellular surface or host cell surface projection.","28.571% (2/7)",0.0002200527,3.66,"ENSG00000096384;ENSG00000110651","HSP90AB1;CD81"
"157","GO:0019220","regulation of phosphate metabolic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphates.","0.729% (11/1509)",0.008721065,2.06,"ENSG00000075624;ENSG00000096384;ENSG00000110092;ENSG00000110651;ENSG00000138080;ENSG00000142192;ENSG00000166598;ENSG00000170315;ENSG00000177606;ENSG00000204628;ENSG00000205542","ACTB;HSP90AB1;CCND1;CD81;EMILIN1;APP;HSP90B1;UBB;JUN;RACK1;TMSB4X"
"158","GO:0019221","cytokine-mediated signaling pathway","A series of molecular signals initiated by the binding of a cytokine to a receptor on the surface of a cell, and ending with regulation of a downstream cellular process, e.g. transcription.","1.447% (10/691)",6.919588e-05,4.16,"ENSG00000026025;ENSG00000096384;ENSG00000110092;ENSG00000122566;ENSG00000166598;ENSG00000170315;ENSG00000170345;ENSG00000172757;ENSG00000204628;ENSG00000205542","VIM;HSP90AB1;CCND1;HNRNPA2B1;HSP90B1;UBB;FOS;CFL1;RACK1;TMSB4X"
"159","GO:0019222","regulation of metabolic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism.","0.538% (34/6323)",0.0001411,3.85,"ENSG00000026025;ENSG00000064195;ENSG00000070756;ENSG00000075624;ENSG00000087460;ENSG00000096384;ENSG00000106333;ENSG00000110092;ENSG00000110492;ENSG00000110651;ENSG00000111640;ENSG00000122566;ENSG00000124766;ENSG00000128422;ENSG00000135486;ENSG00000135916;ENSG00000138080;ENSG00000139329;ENSG00000141753;ENSG00000142192;ENSG00000163132;ENSG00000166598;ENSG00000167658;ENSG00000170315;ENSG00000170345;ENSG00000172270;ENSG00000177606;ENSG00000179218;ENSG00000184009;ENSG00000185650;ENSG00000196924;ENSG00000197746;ENSG00000204628;ENSG00000205542","VIM;DLX3;PABPC1;ACTB;GNAS;HSP90AB1;PCOLCE;CCND1;MDK;CD81;GAPDH;HNRNPA2B1;SOX4;KRT17;HNRNPA1;ITM2C;EMILIN1;LUM;IGFBP4;APP;MSX1;HSP90B1;EEF2;UBB;FOS;BSG;JUN;CALR;ACTG1;ZFP36L1;FLNA;PSAP;RACK1;TMSB4X"
"160","GO:0019538","protein metabolic process","The chemical reactions and pathways involving a protein. Includes protein modification.","0.498% (26/5220)",0.007476617,2.13,"ENSG00000026025;ENSG00000070756;ENSG00000075624;ENSG00000096384;ENSG00000100097;ENSG00000106333;ENSG00000109472;ENSG00000110092;ENSG00000110651;ENSG00000111640;ENSG00000124766;ENSG00000128422;ENSG00000135916;ENSG00000138080;ENSG00000141753;ENSG00000142192;ENSG00000166598;ENSG00000167658;ENSG00000170315;ENSG00000172757;ENSG00000177606;ENSG00000179218;ENSG00000185650;ENSG00000196924;ENSG00000197746;ENSG00000204628","VIM;PABPC1;ACTB;HSP90AB1;LGALS1;PCOLCE;CPE;CCND1;CD81;GAPDH;SOX4;KRT17;ITM2C;EMILIN1;IGFBP4;APP;HSP90B1;EEF2;UBB;CFL1;JUN;CALR;ZFP36L1;FLNA;PSAP;RACK1"
"161","GO:0021782","glial cell development","The process aimed at the progression of a glial cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.","3.39% (4/118)",0.0006017777,3.22,"ENSG00000026025;ENSG00000110492;ENSG00000124766;ENSG00000142192","VIM;MDK;SOX4;APP"
"162","GO:0021953","central nervous system neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron whose cell body resides in the central nervous system.","2.139% (4/187)",0.003277271,2.48,"ENSG00000096384;ENSG00000124766;ENSG00000170315;ENSG00000197746","HSP90AB1;SOX4;UBB;PSAP"
"163","GO:0022008","neurogenesis","Generation of cells within the nervous system.","1.046% (17/1625)",8.863136e-06,5.05,"ENSG00000026025;ENSG00000075624;ENSG00000096384;ENSG00000100097;ENSG00000110492;ENSG00000117632;ENSG00000124766;ENSG00000135916;ENSG00000142192;ENSG00000167658;ENSG00000170315;ENSG00000172270;ENSG00000172757;ENSG00000177606;ENSG00000179218;ENSG00000196924;ENSG00000197746","VIM;ACTB;HSP90AB1;LGALS1;MDK;STMN1;SOX4;ITM2C;APP;EEF2;UBB;BSG;CFL1;JUN;CALR;FLNA;PSAP"
"164","GO:0022402","cell cycle process","The cellular process that ensures successive accurate and complete genome replication and chromosome segregation.","0.964% (13/1349)",0.0003109283,3.51,"ENSG00000096384;ENSG00000110092;ENSG00000117632;ENSG00000124766;ENSG00000142192;ENSG00000163132;ENSG00000167552;ENSG00000170315;ENSG00000172757;ENSG00000179218;ENSG00000185650;ENSG00000196230;ENSG00000196924","HSP90AB1;CCND1;STMN1;SOX4;APP;MSX1;TUBA1A;UBB;CFL1;CALR;ZFP36L1;TUBB;FLNA"
"165","GO:0022409","positive regulation of cell-cell adhesion","Any process that activates or increases the rate or extent of cell adhesion to another cell.","1.613% (4/248)",0.008830387,2.05,"ENSG00000100097;ENSG00000110492;ENSG00000110651;ENSG00000124766","LGALS1;MDK;CD81;SOX4"
"166","GO:0022414","reproductive process","A biological process that directly contributes to the process of producing new individuals by one or two organisms. The new individuals inherit some proportion of their genetic material from the parent or parents.","1.041% (14/1345)",7.468755e-05,4.13,"ENSG00000064195;ENSG00000087460;ENSG00000096384;ENSG00000110092;ENSG00000110492;ENSG00000142192;ENSG00000163132;ENSG00000170315;ENSG00000170345;ENSG00000172270;ENSG00000179218;ENSG00000185650;ENSG00000196924;ENSG00000197746","DLX3;GNAS;HSP90AB1;CCND1;MDK;APP;MSX1;UBB;FOS;BSG;CALR;ZFP36L1;FLNA;PSAP"
"167","GO:0022607","cellular component assembly","The aggregation, arrangement and bonding together of a cellular component.","0.635% (18/2833)",0.002800262,2.55,"ENSG00000034510;ENSG00000075624;ENSG00000096384;ENSG00000117632;ENSG00000138080;ENSG00000142192;ENSG00000166598;ENSG00000167552;ENSG00000170315;ENSG00000179218;ENSG00000184009;ENSG00000186081;ENSG00000196230;ENSG00000196924;ENSG00000197746;ENSG00000204628;ENSG00000205542;ENSG00000277443","TMSB10;ACTB;HSP90AB1;STMN1;EMILIN1;APP;HSP90B1;TUBA1A;UBB;CALR;ACTG1;KRT5;TUBB;FLNA;PSAP;RACK1;TMSB4X;MARCKS"
"168","GO:0022610","biological adhesion","The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions.","1.034% (14/1354)",8.030453e-05,4.1,"ENSG00000075624;ENSG00000087460;ENSG00000096384;ENSG00000100097;ENSG00000110492;ENSG00000110651;ENSG00000124766;ENSG00000138080;ENSG00000142192;ENSG00000172270;ENSG00000179218;ENSG00000184009;ENSG00000185650;ENSG00000196924","ACTB;GNAS;HSP90AB1;LGALS1;MDK;CD81;SOX4;EMILIN1;APP;BSG;CALR;ACTG1;ZFP36L1;FLNA"
"169","GO:0023051","regulation of signaling","Any process that modulates the frequency, rate or extent of a signaling process.","0.603% (20/3318)",0.002776759,2.56,"ENSG00000087460;ENSG00000096384;ENSG00000100097;ENSG00000110492;ENSG00000110651;ENSG00000117632;ENSG00000124766;ENSG00000135916;ENSG00000138080;ENSG00000141753;ENSG00000142192;ENSG00000163132;ENSG00000170315;ENSG00000177606;ENSG00000179218;ENSG00000185559;ENSG00000196924;ENSG00000197746;ENSG00000204628;ENSG00000205542","GNAS;HSP90AB1;LGALS1;MDK;CD81;STMN1;SOX4;ITM2C;EMILIN1;IGFBP4;APP;MSX1;UBB;JUN;CALR;DLK1;FLNA;PSAP;RACK1;TMSB4X"
"170","GO:0023052","signaling","The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered.","0.561% (32/5709)",0.0001299123,3.89,"ENSG00000026025;ENSG00000075624;ENSG00000087460;ENSG00000096384;ENSG00000100097;ENSG00000109472;ENSG00000110092;ENSG00000110492;ENSG00000110651;ENSG00000117632;ENSG00000122566;ENSG00000124766;ENSG00000135486;ENSG00000135916;ENSG00000138080;ENSG00000141753;ENSG00000142192;ENSG00000163132;ENSG00000166598;ENSG00000170315;ENSG00000170345;ENSG00000172270;ENSG00000172757;ENSG00000177606;ENSG00000179218;ENSG00000184009;ENSG00000185559;ENSG00000185650;ENSG00000196924;ENSG00000197746;ENSG00000204628;ENSG00000205542","VIM;ACTB;GNAS;HSP90AB1;LGALS1;CPE;CCND1;MDK;CD81;STMN1;HNRNPA2B1;SOX4;HNRNPA1;ITM2C;EMILIN1;IGFBP4;APP;MSX1;HSP90B1;UBB;FOS;BSG;CFL1;JUN;CALR;ACTG1;DLK1;ZFP36L1;FLNA;PSAP;RACK1;TMSB4X"
"171","GO:0023056","positive regulation of signaling","Any process that activates, maintains or increases the frequency, rate or extent of a signaling process.","0.9% (15/1667)",0.000201294,3.7,"ENSG00000087460;ENSG00000096384;ENSG00000100097;ENSG00000110651;ENSG00000124766;ENSG00000135916;ENSG00000141753;ENSG00000142192;ENSG00000163132;ENSG00000170315;ENSG00000177606;ENSG00000179218;ENSG00000196924;ENSG00000197746;ENSG00000204628","GNAS;HSP90AB1;LGALS1;CD81;SOX4;ITM2C;IGFBP4;APP;MSX1;UBB;JUN;CALR;FLNA;PSAP;RACK1"
"172","GO:0030029","actin filament-based process","Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins.","1.667% (13/780)",9.32267e-07,6.03,"ENSG00000026025;ENSG00000034510;ENSG00000075624;ENSG00000092841;ENSG00000110492;ENSG00000117632;ENSG00000166598;ENSG00000172757;ENSG00000179218;ENSG00000184009;ENSG00000196924;ENSG00000205542;ENSG00000277443","VIM;TMSB10;ACTB;MYL6;MDK;STMN1;HSP90B1;CFL1;CALR;ACTG1;FLNA;TMSB4X;MARCKS"
"173","GO:0030030","cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon.","0.966% (15/1553)",9.05151e-05,4.04,"ENSG00000026025;ENSG00000075624;ENSG00000096384;ENSG00000100097;ENSG00000110492;ENSG00000117632;ENSG00000135916;ENSG00000142192;ENSG00000167552;ENSG00000170315;ENSG00000172270;ENSG00000172757;ENSG00000177606;ENSG00000196230;ENSG00000196924","VIM;ACTB;HSP90AB1;LGALS1;MDK;STMN1;ITM2C;APP;TUBA1A;UBB;BSG;CFL1;JUN;TUBB;FLNA"
"174","GO:0030036","actin cytoskeleton organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins.","1.603% (11/686)",1.082348e-05,4.97,"ENSG00000034510;ENSG00000075624;ENSG00000110492;ENSG00000117632;ENSG00000166598;ENSG00000172757;ENSG00000179218;ENSG00000184009;ENSG00000196924;ENSG00000205542;ENSG00000277443","TMSB10;ACTB;MDK;STMN1;HSP90B1;CFL1;CALR;ACTG1;FLNA;TMSB4X;MARCKS"
"175","GO:0030049","muscle filament sliding","The sliding of actin thin filaments and myosin thick filaments past each other in muscle contraction. This involves a process of interaction of myosin located on a thick filament with actin located on a thin filament. During this process ATP is split and forces are generated.","5.556% (2/36)",0.006211979,2.21,"ENSG00000026025;ENSG00000092841","VIM;MYL6"
"176","GO:0030097","hemopoiesis","The process whose specific outcome is the progression of the myeloid and lymphoid derived organ/tissue systems of the blood and other parts of the body over time, from formation to the mature structure. The site of hemopoiesis is variable during development, but occurs primarily in bone marrow or kidney in many adult vertebrates.","1.267% (11/868)",9.4129e-05,4.03,"ENSG00000087460;ENSG00000100097;ENSG00000110492;ENSG00000110651;ENSG00000124766;ENSG00000142192;ENSG00000167658;ENSG00000170345;ENSG00000177606;ENSG00000185650;ENSG00000197746","GNAS;LGALS1;MDK;CD81;SOX4;APP;EEF2;FOS;JUN;ZFP36L1;PSAP"
"177","GO:0030098","lymphocyte differentiation","The process in which a relatively unspecialized precursor cell acquires specialized features of a lymphocyte. A lymphocyte is a leukocyte commonly found in the blood and lymph that has the characteristics of a large nucleus, a neutral staining cytoplasm, and prominent heterochromatin.","1.511% (5/331)",0.004498698,2.35,"ENSG00000100097;ENSG00000110492;ENSG00000124766;ENSG00000185650;ENSG00000197746","LGALS1;MDK;SOX4;ZFP36L1;PSAP"
"178","GO:0030099","myeloid cell differentiation","The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of any cell of the myeloid leukocyte, megakaryocyte, thrombocyte, or erythrocyte lineages.","1.474% (6/407)",0.002077444,2.68,"ENSG00000087460;ENSG00000110651;ENSG00000142192;ENSG00000170345;ENSG00000177606;ENSG00000185650","GNAS;CD81;APP;FOS;JUN;ZFP36L1"
"179","GO:0030111","regulation of Wnt signaling pathway","Any process that modulates the frequency, rate or extent of the activity of the Wnt signal transduction pathway.","1.362% (5/367)",0.006922819,2.16,"ENSG00000110492;ENSG00000124766;ENSG00000141753;ENSG00000142192;ENSG00000204628","MDK;SOX4;IGFBP4;APP;RACK1"
