"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"63","GO:0021554","optic nerve development","The process whose specific outcome is the progression of the optic nerve over time, from its formation to the mature structure. The sensory optic nerve originates from the bipolar cells of the retina and conducts visual information to the brainstem. The optic nerve exits the back of the eye in the orbit, enters the optic canal, and enters the central nervous system at the optic chiasm (crossing) where the nerve fibers become the optic tract just prior to entering the hindbrain.","15.38% (2/13)",0.0007242261,3.14,"ENSG00000106571;ENSG00000182197","GLI3;EXT1"
"64","GO:0021846","cell proliferation in forebrain","The creation of greater cell numbers in the forebrain due to cell division of progenitor cells.","7.69% (2/26)",0.002940812,2.53,"ENSG00000066468;ENSG00000106571","FGFR2;GLI3"
"65","GO:0022008","neurogenesis","Generation of cells within the nervous system.","0.93% (15/1611)",6.804489e-05,4.17,"ENSG00000066468;ENSG00000067798;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000185630;ENSG00000257923","FGFR2;NAV3;RARB;GLI3;CUX2;SEMA5A;EPHA7;TENM4;GFRA1;FARP1;GRIP1;EXT1;FLRT2;PBX1;CUX1"
"66","GO:0022603","regulation of anatomical structure morphogenesis","Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis.","1.02% (11/1075)",0.0003654138,3.44,"ENSG00000066468;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000149948;ENSG00000155974;ENSG00000171843;ENSG00000183098;ENSG00000205213;ENSG00000257923","FGFR2;CUX2;SEMA5A;EPHA7;TENM4;HMGA2;GRIP1;MLLT3;GPC6;LGR4;CUX1"
"67","GO:0022610","biological adhesion","The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions.","0.81% (11/1353)",0.00244337,2.61,"ENSG00000106571;ENSG00000112902;ENSG00000116117;ENSG00000133401;ENSG00000135333;ENSG00000149256;ENSG00000152818;ENSG00000182197;ENSG00000182985;ENSG00000183098;ENSG00000185070","GLI3;SEMA5A;PARD3B;PDZD2;EPHA7;TENM4;UTRN;EXT1;CADM1;GPC6;FLRT2"
"68","GO:0022612","gland morphogenesis","The process in which the anatomical structures of a gland are generated and organized.","2.46% (3/122)",0.006448073,2.19,"ENSG00000066468;ENSG00000106571;ENSG00000183117","FGFR2;GLI3;CSMD1"
"69","GO:0023052","signaling","The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered.","0.46% (26/5639)",0.009137247,2.04,"ENSG00000066468;ENSG00000077092;ENSG00000082805;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000113448;ENSG00000131558;ENSG00000135333;ENSG00000138639;ENSG00000139173;ENSG00000149256;ENSG00000149948;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000156011;ENSG00000160145;ENSG00000171444;ENSG00000171843;ENSG00000182197;ENSG00000183098;ENSG00000184384;ENSG00000185070;ENSG00000185630;ENSG00000205213","FGFR2;RARB;ERC1;GLI3;CUX2;SEMA5A;PDE4D;EXOC4;EPHA7;ARHGAP24;TMEM117;TENM4;HMGA2;GFRA1;FARP1;GRIP1;PSD3;KALRN;MCC;MLLT3;EXT1;GPC6;MAML2;FLRT2;PBX1;LGR4"
"70","GO:0030030","cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon.","0.84% (13/1547)",0.0006553244,3.18,"ENSG00000066468;ENSG00000067798;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000138639;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000257923","FGFR2;NAV3;GLI3;CUX2;SEMA5A;EPHA7;ARHGAP24;GFRA1;FARP1;GRIP1;EXT1;FLRT2;CUX1"
"71","GO:0030111","regulation of Wnt signaling pathway","Any process that modulates the frequency, rate or extent of the activity of the Wnt signal transduction pathway.","1.67% (6/359)",0.0008184403,3.09,"ENSG00000066468;ENSG00000106571;ENSG00000112902;ENSG00000171444;ENSG00000171843;ENSG00000205213","FGFR2;GLI3;SEMA5A;MCC;MLLT3;LGR4"
"72","GO:0030154","cell differentiation","The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state.","0.57% (22/3846)",0.001254981,2.9,"ENSG00000066468;ENSG00000067798;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000113448;ENSG00000135333;ENSG00000138639;ENSG00000149256;ENSG00000149948;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000171843;ENSG00000182197;ENSG00000182985;ENSG00000185070;ENSG00000185420;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;NAV3;RARB;GLI3;CUX2;SEMA5A;PDE4D;EPHA7;ARHGAP24;TENM4;HMGA2;GFRA1;FARP1;GRIP1;MLLT3;EXT1;CADM1;FLRT2;SMYD3;PBX1;LGR4;CUX1"
"73","GO:0030177","positive regulation of Wnt signaling pathway","Any process that activates or increases the frequency, rate or extent of Wnt signal transduction.","2.21% (4/181)",0.00238634,2.62,"ENSG00000066468;ENSG00000112902;ENSG00000171843;ENSG00000205213","FGFR2;SEMA5A;MLLT3;LGR4"
"74","GO:0030182","neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron.","1.03% (14/1355)",4.14115e-05,4.38,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000185630;ENSG00000257923","FGFR2;RARB;GLI3;CUX2;SEMA5A;EPHA7;TENM4;GFRA1;FARP1;GRIP1;EXT1;FLRT2;PBX1;CUX1"
"75","GO:0030326","embryonic limb morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the limb are generated and organized. A limb is an appendage of an animal used for locomotion or grasping.","3.28% (4/122)",0.0005539521,3.26,"ENSG00000077092;ENSG00000106571;ENSG00000138759;ENSG00000185630","RARB;GLI3;FRAS1;PBX1"
"76","GO:0030850","prostate gland development","The process whose specific outcome is the progression of the prostate gland over time, from its formation to the mature structure. The prostate gland is a partly muscular, partly glandular body that is situated near the base of the mammalian male urethra and secretes an alkaline viscid fluid which is a major constituent of the ejaculatory fluid.","4.26% (2/47)",0.009383981,2.03,"ENSG00000066468;ENSG00000106571","FGFR2;GLI3"
"77","GO:0030879","mammary gland development","The process whose specific outcome is the progression of the mammary gland over time, from its formation to the mature structure. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk. Its development starts with the formation of the mammary line and ends as the mature gland cycles between nursing and weaning stages.","2.22% (3/135)",0.008515074,2.07,"ENSG00000066468;ENSG00000106571;ENSG00000183117","FGFR2;GLI3;CSMD1"
"78","GO:0030900","forebrain development","The process whose specific outcome is the progression of the forebrain over time, from its formation to the mature structure. The forebrain is the anterior of the three primary divisions of the developing chordate brain or the corresponding part of the adult brain (in vertebrates, includes especially the cerebral hemispheres, the thalamus, and the hypothalamus and especially in higher vertebrates is the main control center for sensory and associative information processing, visceral functions, and voluntary motor functions).","1.32% (5/380)",0.006344713,2.2,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000112902;ENSG00000182197","FGFR2;RARB;GLI3;SEMA5A;EXT1"
"79","GO:0031175","neuron projection development","The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites).","1.12% (11/986)",0.0001723299,3.76,"ENSG00000066468;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000257923","FGFR2;GLI3;CUX2;SEMA5A;EPHA7;GFRA1;FARP1;GRIP1;EXT1;FLRT2;CUX1"
"80","GO:0031344","regulation of cell projection organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections.","1.01% (7/691)",0.00520908,2.28,"ENSG00000067798;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000138639;ENSG00000155974;ENSG00000257923","NAV3;CUX2;SEMA5A;EPHA7;ARHGAP24;GRIP1;CUX1"
"81","GO:0031346","positive regulation of cell projection organization","Any process that activates or increases the frequency, rate or extent of the process involved in the formation, arrangement of constituent parts, or disassembly of cell projections.","1.31% (5/383)",0.006555016,2.18,"ENSG00000067798;ENSG00000111249;ENSG00000112902;ENSG00000155974;ENSG00000257923","NAV3;CUX2;SEMA5A;GRIP1;CUX1"
"82","GO:0031641","regulation of myelination","Any process that modulates the frequency, rate or extent of the formation of a myelin sheath around nerve axons.","4.65% (2/43)",0.00790089,2.1,"ENSG00000077092;ENSG00000149256","RARB;TENM4"
"83","GO:0032330","regulation of chondrocyte differentiation","Any process that modulates the frequency, rate or extent of chondrocyte differentiation.","4.17% (2/48)",0.009772693,2.01,"ENSG00000077092;ENSG00000106571","RARB;GLI3"
"84","GO:0032501","multicellular organismal process","Any biological process, occurring at the level of a multicellular organism, pertinent to its function.","0.56% (37/6648)",1.255024e-06,5.9,"ENSG00000066468;ENSG00000067798;ENSG00000077092;ENSG00000082805;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000113448;ENSG00000120549;ENSG00000131558;ENSG00000133812;ENSG00000135333;ENSG00000138639;ENSG00000138759;ENSG00000149256;ENSG00000149948;ENSG00000151892;ENSG00000152767;ENSG00000152818;ENSG00000155974;ENSG00000160145;ENSG00000162599;ENSG00000171444;ENSG00000171843;ENSG00000171988;ENSG00000173068;ENSG00000173320;ENSG00000182197;ENSG00000182463;ENSG00000182985;ENSG00000183098;ENSG00000183117;ENSG00000184903;ENSG00000185070;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;NAV3;RARB;ERC1;GLI3;CUX2;SEMA5A;PDE4D;KIAA1217;EXOC4;SBF2;EPHA7;ARHGAP24;FRAS1;TENM4;HMGA2;GFRA1;FARP1;UTRN;GRIP1;KALRN;NFIA;MCC;MLLT3;JMJD1C;BNC2;STOX2;EXT1;TSHZ2;CADM1;GPC6;CSMD1;IMMP2L;FLRT2;PBX1;LGR4;CUX1"
"85","GO:0032502","developmental process","A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition.","0.62% (36/5818)",1.197106e-07,6.92,"ENSG00000066468;ENSG00000067798;ENSG00000077092;ENSG00000082805;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000113448;ENSG00000120549;ENSG00000131558;ENSG00000133812;ENSG00000135333;ENSG00000138639;ENSG00000138759;ENSG00000149256;ENSG00000149948;ENSG00000151892;ENSG00000152767;ENSG00000152818;ENSG00000155974;ENSG00000160145;ENSG00000162599;ENSG00000171843;ENSG00000173068;ENSG00000173320;ENSG00000182197;ENSG00000182463;ENSG00000182985;ENSG00000183098;ENSG00000183117;ENSG00000184903;ENSG00000185070;ENSG00000185420;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;NAV3;RARB;ERC1;GLI3;CUX2;SEMA5A;PDE4D;KIAA1217;EXOC4;SBF2;EPHA7;ARHGAP24;FRAS1;TENM4;HMGA2;GFRA1;FARP1;UTRN;GRIP1;KALRN;NFIA;MLLT3;BNC2;STOX2;EXT1;TSHZ2;CADM1;GPC6;CSMD1;IMMP2L;FLRT2;SMYD3;PBX1;LGR4;CUX1"
"86","GO:0032989","cellular component morphogenesis","The process in which cellular structures, including whole cells or cell parts, are generated and organized.","1.08% (12/1107)",0.0001074875,3.97,"ENSG00000066468;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000257923","FGFR2;GLI3;CUX2;SEMA5A;EPHA7;TENM4;GFRA1;FARP1;GRIP1;EXT1;FLRT2;CUX1"
"87","GO:0032990","cell part morphogenesis","The process in which the anatomical structures of a cell part are generated and organized.","1.59% (11/691)",6.583463e-06,5.18,"ENSG00000066468;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000257923","FGFR2;GLI3;CUX2;SEMA5A;EPHA7;GFRA1;FARP1;GRIP1;EXT1;FLRT2;CUX1"
"88","GO:0035107","appendage morphogenesis","The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","4.14% (6/145)",5.500043e-06,5.26,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000138759;ENSG00000182197;ENSG00000185630","FGFR2;RARB;GLI3;FRAS1;EXT1;PBX1"
"89","GO:0035108","limb morphogenesis","The process in which the anatomical structures of a limb are generated and organized. A limb is a paired appendage of a tetrapod used for locomotion or grasping.","4.14% (6/145)",5.500043e-06,5.26,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000138759;ENSG00000182197;ENSG00000185630","FGFR2;RARB;GLI3;FRAS1;EXT1;PBX1"
"90","GO:0035113","embryonic appendage morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","3.28% (4/122)",0.0005539521,3.26,"ENSG00000077092;ENSG00000106571;ENSG00000138759;ENSG00000185630","RARB;GLI3;FRAS1;PBX1"
"91","GO:0035239","tube morphogenesis","The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system.","1.18% (10/851)",0.000236828,3.63,"ENSG00000066468;ENSG00000106571;ENSG00000112902;ENSG00000135333;ENSG00000138639;ENSG00000149948;ENSG00000182197;ENSG00000183117;ENSG00000185630;ENSG00000205213","FGFR2;GLI3;SEMA5A;EPHA7;ARHGAP24;HMGA2;EXT1;CSMD1;PBX1;LGR4"
"92","GO:0035265","organ growth","The increase in size or mass of an organ. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that function together as to perform a specific function.","2.98% (5/168)",0.0001691624,3.77,"ENSG00000066468;ENSG00000077092;ENSG00000149256;ENSG00000173068;ENSG00000182197","FGFR2;RARB;TENM4;BNC2;EXT1"
"93","GO:0035295","tube development","The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts.","1.16% (12/1035)",5.617143e-05,4.25,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000112902;ENSG00000135333;ENSG00000138639;ENSG00000149948;ENSG00000162599;ENSG00000182197;ENSG00000183117;ENSG00000185630;ENSG00000205213","FGFR2;RARB;GLI3;SEMA5A;EPHA7;ARHGAP24;HMGA2;NFIA;EXT1;CSMD1;PBX1;LGR4"
"94","GO:0035988","chondrocyte proliferation","The multiplication or reproduction of chondrocytes by cell division, resulting in the expansion of their population. A chondrocyte is a polymorphic cell that forms cartilage.","11.76% (2/17)",0.001252768,2.9,"ENSG00000149948;ENSG00000182197","HMGA2;EXT1"
"95","GO:0040007","growth","The increase in size or mass of an entire organism, a part of an organism or a cell.","1.07% (10/934)",0.0004982096,3.3,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000112902;ENSG00000113448;ENSG00000135333;ENSG00000149256;ENSG00000149948;ENSG00000173068;ENSG00000182197","FGFR2;RARB;GLI3;SEMA5A;PDE4D;EPHA7;TENM4;HMGA2;BNC2;EXT1"
"96","GO:0042330","taxis","The directed movement of a motile cell or organism in response to an external stimulus.","1.22% (7/575)",0.001877108,2.73,"ENSG00000106571;ENSG00000112902;ENSG00000113448;ENSG00000135333;ENSG00000151892;ENSG00000182197;ENSG00000185070","GLI3;SEMA5A;PDE4D;EPHA7;GFRA1;EXT1;FLRT2"
"97","GO:0042552","myelination","The process in which myelin sheaths are formed and maintained around neurons. Oligodendrocytes in the brain and spinal cord and Schwann cells in the peripheral nervous system wrap axons with compact layers of their plasma membrane. Adjacent myelin segments are separated by a non-myelinated stretch of axon called a node of Ranvier.","2.24% (3/134)",0.008343857,2.08,"ENSG00000077092;ENSG00000133812;ENSG00000149256","RARB;SBF2;TENM4"
"98","GO:0043586","tongue development","The process whose specific outcome is the progression of the tongue over time, from its formation to the mature structure. The tongue is the movable, muscular organ on the floor of the mouth of most vertebrates, in many other mammals is the principal organ of taste, aids in the prehension of food, in swallowing, and in modifying the voice as in speech.","9.09% (2/22)",0.002106869,2.68,"ENSG00000106571;ENSG00000173068","GLI3;BNC2"
"99","GO:0044344","cellular response to fibroblast growth factor stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an fibroblast growth factor stimulus.","2.17% (3/138)",0.009041128,2.04,"ENSG00000066468;ENSG00000182197;ENSG00000185070","FGFR2;EXT1;FLRT2"
"100","GO:0045165","cell fate commitment","The commitment of cells to specific cell fates and their capacity to differentiate into particular kinds of cells. Positional information is established through protein signals that emanate from a localized source within a cell (the initial one-cell zygote) or within a developmental field.","1.75% (4/229)",0.00552441,2.26,"ENSG00000066468;ENSG00000106571;ENSG00000149256;ENSG00000182197","FGFR2;GLI3;TENM4;EXT1"
"101","GO:0045664","regulation of neuron differentiation","Any process that modulates the frequency, rate or extent of neuron differentiation.","1.23% (8/650)",0.0008041231,3.09,"ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000155974;ENSG00000185630;ENSG00000257923","RARB;GLI3;CUX2;SEMA5A;EPHA7;GRIP1;PBX1;CUX1"
"102","GO:0045665","negative regulation of neuron differentiation","Any process that stops, prevents, or reduces the frequency, rate or extent of neuron differentiation.","1.86% (4/215)",0.004422639,2.35,"ENSG00000106571;ENSG00000112902;ENSG00000135333;ENSG00000185630","GLI3;SEMA5A;EPHA7;PBX1"
"103","GO:0045666","positive regulation of neuron differentiation","Any process that activates or increases the frequency, rate or extent of neuron differentiation.","1.39% (5/361)",0.005122204,2.29,"ENSG00000077092;ENSG00000111249;ENSG00000112902;ENSG00000155974;ENSG00000257923","RARB;CUX2;SEMA5A;GRIP1;CUX1"
"104","GO:0048332","mesoderm morphogenesis","The process in which the anatomical structures of the mesoderm are generated and organized.","4.29% (3/70)",0.001338284,2.87,"ENSG00000066468;ENSG00000131558;ENSG00000149948","FGFR2;EXOC4;HMGA2"
"105","GO:0048333","mesodermal cell differentiation","The process in which a relatively unspecialized cell acquires the specialized features of a mesoderm cell.","6.9% (2/29)",0.003651998,2.44,"ENSG00000066468;ENSG00000149948","FGFR2;HMGA2"
"106","GO:0048468","cell development","The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","0.77% (16/2069)",0.0003280977,3.48,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000113448;ENSG00000135333;ENSG00000149256;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000185420;ENSG00000185630;ENSG00000257923","FGFR2;RARB;GLI3;CUX2;SEMA5A;PDE4D;EPHA7;TENM4;GFRA1;FARP1;GRIP1;EXT1;FLRT2;SMYD3;PBX1;CUX1"
"107","GO:0048513","animal organ development","Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","0.64% (21/3300)",0.0004022151,3.4,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000112902;ENSG00000131558;ENSG00000135333;ENSG00000138759;ENSG00000149256;ENSG00000149948;ENSG00000152818;ENSG00000162599;ENSG00000171843;ENSG00000173068;ENSG00000173320;ENSG00000182197;ENSG00000183098;ENSG00000183117;ENSG00000184903;ENSG00000185070;ENSG00000185630;ENSG00000205213","FGFR2;RARB;GLI3;SEMA5A;EXOC4;EPHA7;FRAS1;TENM4;HMGA2;UTRN;NFIA;MLLT3;BNC2;STOX2;EXT1;GPC6;CSMD1;IMMP2L;FLRT2;PBX1;LGR4"
"108","GO:0048546","digestive tract morphogenesis","The process in which the anatomical structures of the digestive tract are generated and organized. The digestive tract is the anatomical structure through which food passes and is processed.","4.65% (2/43)",0.00790089,2.1,"ENSG00000066468;ENSG00000106571","FGFR2;GLI3"
"109","GO:0048557","embryonic digestive tract morphogenesis","The process in which the anatomical structures of the digestive tract are generated and organized during embryonic development. The digestive tract is the anatomical structure through which food passes and is processed.","14.29% (2/14)",0.0008432546,3.07,"ENSG00000066468;ENSG00000106571","FGFR2;GLI3"
"110","GO:0048565","digestive tract development","The process whose specific outcome is the progression of the digestive tract over time, from its formation to the mature structure. The digestive tract is the anatomical structure through which food passes and is processed.","3.36% (4/119)",0.0005042315,3.3,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000205213","FGFR2;RARB;GLI3;LGR4"
"111","GO:0048566","embryonic digestive tract development","The process whose specific outcome is the progression of the gut over time, from its formation to the mature structure during embryonic development. The gut is the region of the digestive tract extending from the beginning of the intestines to the anus.","10% (3/30)",0.0001083002,3.97,"ENSG00000066468;ENSG00000077092;ENSG00000106571","FGFR2;RARB;GLI3"
"112","GO:0048589","developmental growth","The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another.","1.41% (9/637)",0.0001296833,3.89,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000112902;ENSG00000113448;ENSG00000135333;ENSG00000149256;ENSG00000173068;ENSG00000182197","FGFR2;RARB;GLI3;SEMA5A;PDE4D;EPHA7;TENM4;BNC2;EXT1"
"113","GO:0048598","embryonic morphogenesis","The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants.","1.61% (9/558)",4.69112e-05,4.33,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000131558;ENSG00000138759;ENSG00000149256;ENSG00000149948;ENSG00000182197;ENSG00000185630","FGFR2;RARB;GLI3;EXOC4;FRAS1;TENM4;HMGA2;EXT1;PBX1"
"114","GO:0048608","reproductive structure development","The reproductive developmental process whose specific outcome is the progression of structures that will be used in the process of creating new individuals from one or more parents, from their formation to the mature structures.","1.45% (6/413)",0.001681753,2.77,"ENSG00000066468;ENSG00000106571;ENSG00000173320;ENSG00000183117;ENSG00000184903;ENSG00000205213","FGFR2;GLI3;STOX2;CSMD1;IMMP2L;LGR4"
"115","GO:0048645","animal organ formation","The process pertaining to the initial formation of an animal organ from unspecified parts. The process begins with the specific processes that contribute to the appearance of the discrete structure, such as inductive events, and ends when the structural rudiment of the organ is recognizable, such as a condensation of mesenchymal cells into the organ rudiment. Organs are a natural part or structure in an animal or a plant, capable of performing some special action (termed its function), which is essential to the life or well-being of the whole. The heart and lungs are organs of animals, and the petal and leaf are organs of plants. In animals the organs are generally made up of several tissues, one of which usually predominates, and determines the principal function of the organ.","4.69% (3/64)",0.001031986,2.99,"ENSG00000066468;ENSG00000106571;ENSG00000182197","FGFR2;GLI3;EXT1"
"116","GO:0048666","neuron development","The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.","1.16% (13/1116)",2.414833e-05,4.62,"ENSG00000066468;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000185630;ENSG00000257923","FGFR2;GLI3;CUX2;SEMA5A;EPHA7;TENM4;GFRA1;FARP1;GRIP1;EXT1;FLRT2;PBX1;CUX1"
"117","GO:0048667","cell morphogenesis involved in neuron differentiation","The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron.","1.69% (10/593)",1.129372e-05,4.95,"ENSG00000066468;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000151892;ENSG00000152767;ENSG00000182197;ENSG00000185070;ENSG00000257923","FGFR2;GLI3;CUX2;SEMA5A;EPHA7;GFRA1;FARP1;EXT1;FLRT2;CUX1"
"118","GO:0048699","generation of neurons","The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons.","0.93% (14/1509)",0.0001340892,3.87,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000185630;ENSG00000257923","FGFR2;RARB;GLI3;CUX2;SEMA5A;EPHA7;TENM4;GFRA1;FARP1;GRIP1;EXT1;FLRT2;PBX1;CUX1"
"119","GO:0048701","embryonic cranial skeleton morphogenesis","The process in which the anatomical structures of the cranial skeleton are generated and organized during the embryonic phase.","4.55% (2/44)",0.008260806,2.08,"ENSG00000066468;ENSG00000106571","FGFR2;GLI3"
"120","GO:0048705","skeletal system morphogenesis","The process in which the anatomical structures of the skeleton are generated and organized.","1.86% (4/215)",0.004422639,2.35,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000182197","FGFR2;RARB;GLI3;EXT1"
"121","GO:0048706","embryonic skeletal system development","The process, occurring during the embryonic phase, whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure.","4.2% (5/119)",3.295673e-05,4.48,"ENSG00000066468;ENSG00000106571;ENSG00000120549;ENSG00000182197;ENSG00000185630","FGFR2;GLI3;KIAA1217;EXT1;PBX1"
"122","GO:0048729","tissue morphogenesis","The process in which the anatomical structures of a tissue are generated and organized.","2.02% (13/645)",5.162981e-08,7.29,"ENSG00000066468;ENSG00000106571;ENSG00000131558;ENSG00000135333;ENSG00000138639;ENSG00000138759;ENSG00000149948;ENSG00000171843;ENSG00000182197;ENSG00000183098;ENSG00000183117;ENSG00000185630;ENSG00000205213","FGFR2;GLI3;EXOC4;EPHA7;ARHGAP24;FRAS1;HMGA2;MLLT3;EXT1;GPC6;CSMD1;PBX1;LGR4"
