"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"63","GO:0035418","protein localization to synapse","Any process in which a protein is transported to, and/or maintained at the synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell.","4.55% (3/66)",0.001200011,2.92,"ENSG00000109339;ENSG00000168280;ENSG00000169760","MAPK10;KIF5C;NLGN1"
"64","GO:0042330","taxis","The directed movement of a motile cell or organism in response to an external stimulus.","1.04% (6/575)",0.009387573,2.03,"ENSG00000075213;ENSG00000116106;ENSG00000164690;ENSG00000168280;ENSG00000170381;ENSG00000182168","SEMA3A;EPHA4;SHH;KIF5C;SEMA3E;UNC5C"
"65","GO:0042481","regulation of odontogenesis","Any process that modulates the frequency, rate or extent of the formation and development of a tooth or teeth.","7.41% (2/27)",0.003303974,2.48,"ENSG00000164690;ENSG00000189120","SHH;SP6"
"66","GO:0042752","regulation of circadian rhythm","Any process that modulates the frequency, rate or extent of a circadian rhythm. A circadian rhythm is a biological process in an organism that recurs with a regularity of approximately 24 hours.","2.7% (3/111)",0.005263937,2.28,"ENSG00000069667;ENSG00000109339;ENSG00000169760","RORA;MAPK10;NLGN1"
"67","GO:0042753","positive regulation of circadian rhythm","Any process that activates or increases the frequency, rate or extent of a circadian rhythm behavior.","16.67% (2/12)",0.0006404386,3.19,"ENSG00000069667;ENSG00000169760","RORA;NLGN1"
"68","GO:0045595","regulation of cell differentiation","Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features.","0.85% (15/1763)",0.0002467913,3.61,"ENSG00000069667;ENSG00000075213;ENSG00000078018;ENSG00000100354;ENSG00000116106;ENSG00000140262;ENSG00000144730;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000185483;ENSG00000196628;ENSG00000204262;ENSG00000218336","RORA;SEMA3A;MAP2;TNRC6B;EPHA4;TCF12;IL17RD;SHH;NLGN1;SEMA3E;ZNF609;ROR1;TCF4;COL5A2;TENM3"
"69","GO:0045596","negative regulation of cell differentiation","Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation.","1.34% (9/671)",0.000227033,3.64,"ENSG00000069667;ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000144730;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000204262","RORA;SEMA3A;MAP2;EPHA4;IL17RD;SHH;NLGN1;SEMA3E;COL5A2"
"70","GO:0045597","positive regulation of cell differentiation","Any process that activates or increases the frequency, rate or extent of cell differentiation.","0.95% (9/949)",0.002687791,2.57,"ENSG00000075213;ENSG00000116106;ENSG00000140262;ENSG00000164690;ENSG00000169760;ENSG00000180357;ENSG00000185483;ENSG00000196628;ENSG00000218336","SEMA3A;EPHA4;TCF12;SHH;NLGN1;ZNF609;ROR1;TCF4;TENM3"
"71","GO:0045664","regulation of neuron differentiation","Any process that modulates the frequency, rate or extent of neuron differentiation.","1.54% (10/650)",3.035948e-05,4.52,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000140262;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000185483;ENSG00000196628;ENSG00000218336","SEMA3A;MAP2;EPHA4;TCF12;SHH;NLGN1;SEMA3E;ROR1;TCF4;TENM3"
"72","GO:0045665","negative regulation of neuron differentiation","Any process that stops, prevents, or reduces the frequency, rate or extent of neuron differentiation.","2.79% (6/215)",5.802413e-05,4.24,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000164690;ENSG00000169760;ENSG00000170381","SEMA3A;MAP2;EPHA4;SHH;NLGN1;SEMA3E"
"73","GO:0045666","positive regulation of neuron differentiation","Any process that activates or increases the frequency, rate or extent of neuron differentiation.","1.66% (6/361)",0.000943692,3.03,"ENSG00000116106;ENSG00000140262;ENSG00000169760;ENSG00000185483;ENSG00000196628;ENSG00000218336","EPHA4;TCF12;NLGN1;ROR1;TCF4;TENM3"
"74","GO:0048468","cell development","The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","0.92% (19/2069)",7.953215e-06,5.1,"ENSG00000041515;ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000134775;ENSG00000140262;ENSG00000145934;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000182168;ENSG00000182667;ENSG00000185483;ENSG00000188517;ENSG00000196628;ENSG00000218336","MYO16;SEMA3A;MAP2;EPHA4;FHOD3;TCF12;TENM2;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;ZNF609;UNC5C;NTM;ROR1;COL25A1;TCF4;TENM3"
"75","GO:0048513","animal organ development","Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","0.61% (20/3300)",0.001595547,2.8,"ENSG00000041515;ENSG00000069667;ENSG00000075213;ENSG00000100095;ENSG00000100354;ENSG00000116106;ENSG00000124788;ENSG00000134775;ENSG00000140262;ENSG00000144283;ENSG00000144730;ENSG00000164690;ENSG00000170381;ENSG00000180357;ENSG00000182168;ENSG00000185483;ENSG00000189120;ENSG00000198626;ENSG00000204262;ENSG00000218336","MYO16;RORA;SEMA3A;SEZ6L;TNRC6B;EPHA4;ATXN1;FHOD3;TCF12;PKP4;IL17RD;SHH;SEMA3E;ZNF609;UNC5C;ROR1;SP6;RYR2;COL5A2;TENM3"
"76","GO:0048588","developmental cell growth","The growth of a cell, where growth contributes to the progression of the cell over time from one condition to another.","1.78% (4/225)",0.005599716,2.25,"ENSG00000075213;ENSG00000078018;ENSG00000158321;ENSG00000170381","SEMA3A;MAP2;AUTS2;SEMA3E"
"77","GO:0048640","negative regulation of developmental growth","Any process that stops, prevents, or reduces the frequency, rate or extent of developmental growth.","2.65% (3/113)",0.00553178,2.26,"ENSG00000075213;ENSG00000078018;ENSG00000170381","SEMA3A;MAP2;SEMA3E"
"78","GO:0048666","neuron development","The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.","1.34% (15/1116)",1.051029e-06,5.98,"ENSG00000041515;ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000145934;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000182168;ENSG00000182667;ENSG00000185483;ENSG00000188517;ENSG00000218336","MYO16;SEMA3A;MAP2;EPHA4;TENM2;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;UNC5C;NTM;ROR1;COL25A1;TENM3"
"79","GO:0048667","cell morphogenesis involved in neuron differentiation","The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron.","1.69% (10/593)",1.376959e-05,4.86,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000182168;ENSG00000188517","SEMA3A;MAP2;EPHA4;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;UNC5C;COL25A1"
"80","GO:0048675","axon extension","Long distance growth of a single axon process involved in cellular development.","3.28% (4/122)",0.0006005661,3.22,"ENSG00000075213;ENSG00000078018;ENSG00000158321;ENSG00000170381","SEMA3A;MAP2;AUTS2;SEMA3E"
"81","GO:0048699","generation of neurons","The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons.","1.33% (20/1509)",9.413449e-09,8.03,"ENSG00000041515;ENSG00000069667;ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000140262;ENSG00000145934;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000182168;ENSG00000182667;ENSG00000185483;ENSG00000188517;ENSG00000196628;ENSG00000198795;ENSG00000218336","MYO16;RORA;SEMA3A;MAP2;EPHA4;TCF12;TENM2;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;ZNF609;UNC5C;NTM;ROR1;COL25A1;TCF4;ZNF521;TENM3"
"82","GO:0048708","astrocyte differentiation","The process in which a relatively unspecialized cell acquires the specialized features of an astrocyte. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function.","4.17% (3/72)",0.001543267,2.81,"ENSG00000116106;ENSG00000164690;ENSG00000185483","EPHA4;SHH;ROR1"
"83","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.66% (30/4537)",3.256863e-06,5.49,"ENSG00000041515;ENSG00000069667;ENSG00000075213;ENSG00000078018;ENSG00000100095;ENSG00000100354;ENSG00000116106;ENSG00000124788;ENSG00000134775;ENSG00000135048;ENSG00000140262;ENSG00000144283;ENSG00000144730;ENSG00000145934;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000182168;ENSG00000182667;ENSG00000185483;ENSG00000188517;ENSG00000189120;ENSG00000196628;ENSG00000198626;ENSG00000198795;ENSG00000204262;ENSG00000218336","MYO16;RORA;SEMA3A;MAP2;SEZ6L;TNRC6B;EPHA4;ATXN1;FHOD3;CEMIP2;TCF12;PKP4;IL17RD;TENM2;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;ZNF609;UNC5C;NTM;ROR1;COL25A1;SP6;TCF4;RYR2;ZNF521;COL5A2;TENM3"
"84","GO:0048762","mesenchymal cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types.","1.83% (4/218)",0.005010816,2.3,"ENSG00000075213;ENSG00000144730;ENSG00000164690;ENSG00000170381","SEMA3A;IL17RD;SHH;SEMA3E"
"85","GO:0048812","neuron projection morphogenesis","The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.","1.68% (11/654)",4.849557e-06,5.31,"ENSG00000041515;ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000182168;ENSG00000188517","MYO16;SEMA3A;MAP2;EPHA4;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;UNC5C;COL25A1"
"86","GO:0048813","dendrite morphogenesis","The process in which the anatomical structures of a dendrite are generated and organized.","2.7% (4/148)",0.001235317,2.91,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000169760","SEMA3A;MAP2;EPHA4;NLGN1"
"87","GO:0048841","regulation of axon extension involved in axon guidance","Any process that modulates the frequency, rate or extent of axon extension involved in axon guidance.","6.25% (2/32)",0.004621883,2.34,"ENSG00000075213;ENSG00000170381","SEMA3A;SEMA3E"
"88","GO:0048843","negative regulation of axon extension involved in axon guidance","Any process that stops, prevents, or reduces the frequency, rate or extent of axon extension involved in axon guidance.","7.69% (2/26)",0.003065433,2.51,"ENSG00000075213;ENSG00000170381","SEMA3A;SEMA3E"
"89","GO:0048846","axon extension involved in axon guidance","The long distance growth of a single cell process, that is involved in the migration of an axon growth cone, where the migration is directed to a specific target site by a combination of attractive and repulsive cues.","5.41% (2/37)",0.006143614,2.21,"ENSG00000075213;ENSG00000170381","SEMA3A;SEMA3E"
"90","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.59% (32/5458)",1.656509e-05,4.78,"ENSG00000041515;ENSG00000069667;ENSG00000075213;ENSG00000078018;ENSG00000100095;ENSG00000100354;ENSG00000116106;ENSG00000124788;ENSG00000134775;ENSG00000135048;ENSG00000140262;ENSG00000144218;ENSG00000144283;ENSG00000144730;ENSG00000145934;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000182168;ENSG00000182667;ENSG00000185483;ENSG00000188517;ENSG00000189120;ENSG00000196628;ENSG00000198626;ENSG00000198795;ENSG00000204262;ENSG00000218336;ENSG00000276644","MYO16;RORA;SEMA3A;MAP2;SEZ6L;TNRC6B;EPHA4;ATXN1;FHOD3;CEMIP2;TCF12;AFF3;PKP4;IL17RD;TENM2;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;ZNF609;UNC5C;NTM;ROR1;COL25A1;SP6;TCF4;RYR2;ZNF521;COL5A2;TENM3;DACH1"
"91","GO:0048858","cell projection morphogenesis","The process in which the anatomical structures of a cell projection are generated and organized.","1.64% (11/672)",6.284803e-06,5.2,"ENSG00000041515;ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000182168;ENSG00000188517","MYO16;SEMA3A;MAP2;EPHA4;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;UNC5C;COL25A1"
"92","GO:0048863","stem cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a stem cell. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells.","1.57% (4/254)",0.008531883,2.07,"ENSG00000075213;ENSG00000140262;ENSG00000164690;ENSG00000170381","SEMA3A;TCF12;SHH;SEMA3E"
"93","GO:0048864","stem cell development","The process whose specific outcome is the progression of the stem cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to its specific fate.","3.61% (3/83)",0.002320132,2.63,"ENSG00000075213;ENSG00000164690;ENSG00000170381","SEMA3A;SHH;SEMA3E"
"94","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.62% (25/4016)",0.000149991,3.82,"ENSG00000041515;ENSG00000069667;ENSG00000075213;ENSG00000078018;ENSG00000100354;ENSG00000116106;ENSG00000134775;ENSG00000140262;ENSG00000144283;ENSG00000144730;ENSG00000145934;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000182168;ENSG00000182667;ENSG00000185483;ENSG00000188517;ENSG00000196628;ENSG00000198795;ENSG00000204262;ENSG00000218336","MYO16;RORA;SEMA3A;MAP2;TNRC6B;EPHA4;FHOD3;TCF12;PKP4;IL17RD;TENM2;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;ZNF609;UNC5C;NTM;ROR1;COL25A1;TCF4;ZNF521;COL5A2;TENM3"
"95","GO:0050767","regulation of neurogenesis","Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system.","1.36% (11/806)",3.448833e-05,4.46,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000140262;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000185483;ENSG00000196628;ENSG00000218336","SEMA3A;MAP2;EPHA4;TCF12;SHH;NLGN1;SEMA3E;ZNF609;ROR1;TCF4;TENM3"
"96","GO:0050768","negative regulation of neurogenesis","Any process that stops, prevents, or reduces the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system.","2.18% (6/275)",0.0002235508,3.65,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000164690;ENSG00000169760;ENSG00000170381","SEMA3A;MAP2;EPHA4;SHH;NLGN1;SEMA3E"
"97","GO:0050769","positive regulation of neurogenesis","Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system.","1.94% (9/463)",1.287151e-05,4.89,"ENSG00000075213;ENSG00000116106;ENSG00000140262;ENSG00000164690;ENSG00000169760;ENSG00000180357;ENSG00000185483;ENSG00000196628;ENSG00000218336","SEMA3A;EPHA4;TCF12;SHH;NLGN1;ZNF609;ROR1;TCF4;TENM3"
"98","GO:0050770","regulation of axonogenesis","Any process that modulates the frequency, rate or extent of axonogenesis, the generation of an axon, the long process of a neuron.","2.15% (4/186)",0.002845721,2.55,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000170381","SEMA3A;MAP2;EPHA4;SEMA3E"
"99","GO:0050771","negative regulation of axonogenesis","Any process that stops, prevents, or reduces the frequency, rate or extent of axonogenesis.","4.23% (3/71)",0.001482256,2.83,"ENSG00000075213;ENSG00000078018;ENSG00000170381","SEMA3A;MAP2;SEMA3E"
"100","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.67% (17/2520)",0.00131823,2.88,"ENSG00000069667;ENSG00000075213;ENSG00000078018;ENSG00000100354;ENSG00000116106;ENSG00000135048;ENSG00000140262;ENSG00000144730;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000185483;ENSG00000189120;ENSG00000196628;ENSG00000204262;ENSG00000218336","RORA;SEMA3A;MAP2;TNRC6B;EPHA4;CEMIP2;TCF12;IL17RD;SHH;NLGN1;SEMA3E;ZNF609;ROR1;SP6;TCF4;COL5A2;TENM3"
"101","GO:0050919","negative chemotaxis","The directed movement of a motile cell or organism towards a lower concentration of a chemical.","6.52% (3/46)",0.000416214,3.38,"ENSG00000075213;ENSG00000170381;ENSG00000182168","SEMA3A;SEMA3E;UNC5C"
"102","GO:0051093","negative regulation of developmental process","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","1.08% (10/927)",0.0005608639,3.25,"ENSG00000069667;ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000144730;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000196628;ENSG00000204262","RORA;SEMA3A;MAP2;EPHA4;IL17RD;SHH;NLGN1;SEMA3E;TCF4;COL5A2"
"103","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.59% (18/3062)",0.004402922,2.36,"ENSG00000069667;ENSG00000075213;ENSG00000078018;ENSG00000100354;ENSG00000116106;ENSG00000135048;ENSG00000140262;ENSG00000144730;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000185483;ENSG00000189120;ENSG00000196628;ENSG00000198626;ENSG00000204262;ENSG00000218336","RORA;SEMA3A;MAP2;TNRC6B;EPHA4;CEMIP2;TCF12;IL17RD;SHH;NLGN1;SEMA3E;ZNF609;ROR1;SP6;TCF4;RYR2;COL5A2;TENM3"
"104","GO:0051270","regulation of cellular component movement","Any process that modulates the frequency, rate or extent of the movement of a cellular component.","0.9% (9/1002)",0.003867865,2.41,"ENSG00000075213;ENSG00000078018;ENSG00000152127;ENSG00000164690;ENSG00000170381;ENSG00000180357;ENSG00000182168;ENSG00000198626;ENSG00000276644","SEMA3A;MAP2;MGAT5;SHH;SEMA3E;ZNF609;UNC5C;RYR2;DACH1"
"105","GO:0051489","regulation of filopodium assembly","Any process that modulates the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone.","4.26% (2/47)",0.009772693,2.01,"ENSG00000145934;ENSG00000169760","TENM2;NLGN1"
"106","GO:0051491","positive regulation of filopodium assembly","Any process that activates or increases the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone.","6.67% (2/30)",0.004069892,2.39,"ENSG00000145934;ENSG00000169760","TENM2;NLGN1"
"107","GO:0051648","vesicle localization","Any process in which a vesicle or vesicles are transported to, and/or maintained in, a specific location.","1.52% (5/330)",0.003841518,2.42,"ENSG00000078018;ENSG00000158560;ENSG00000165813;ENSG00000168280;ENSG00000169760","MAP2;DYNC1I1;CCDC186;KIF5C;NLGN1"
"108","GO:0051650","establishment of vesicle localization","The directed movement of a vesicle to a specific location.","1.58% (5/316)",0.003192629,2.5,"ENSG00000078018;ENSG00000158560;ENSG00000165813;ENSG00000168280;ENSG00000169760","MAP2;DYNC1I1;CCDC186;KIF5C;NLGN1"
"109","GO:0051668","localization within membrane","Any process in which a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a membrane.","2.56% (4/156)",0.001499996,2.82,"ENSG00000109339;ENSG00000168280;ENSG00000169760;ENSG00000171723","MAPK10;KIF5C;NLGN1;GPHN"
"110","GO:0051960","regulation of nervous system development","Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","1.21% (11/912)",0.0001056644,3.98,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000140262;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000185483;ENSG00000196628;ENSG00000218336","SEMA3A;MAP2;EPHA4;TCF12;SHH;NLGN1;SEMA3E;ZNF609;ROR1;TCF4;TENM3"
"111","GO:0051961","negative regulation of nervous system development","Any process that stops, prevents, or reduces the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","2.01% (6/299)",0.0003502753,3.46,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000164690;ENSG00000169760;ENSG00000170381","SEMA3A;MAP2;EPHA4;SHH;NLGN1;SEMA3E"
"112","GO:0051962","positive regulation of nervous system development","Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","1.72% (9/524)",3.424701e-05,4.47,"ENSG00000075213;ENSG00000116106;ENSG00000140262;ENSG00000164690;ENSG00000169760;ENSG00000180357;ENSG00000185483;ENSG00000196628;ENSG00000218336","SEMA3A;EPHA4;TCF12;SHH;NLGN1;ZNF609;ROR1;TCF4;TENM3"
"113","GO:0060284","regulation of cell development","Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","1.19% (11/923)",0.0001175818,3.93,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000140262;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000185483;ENSG00000196628;ENSG00000218336","SEMA3A;MAP2;EPHA4;TCF12;SHH;NLGN1;SEMA3E;ZNF609;ROR1;TCF4;TENM3"
"114","GO:0060384","innervation","The process in which a nerve invades a tissue and makes functional synaptic connection within the tissue.","7.69% (2/26)",0.003065433,2.51,"ENSG00000075213;ENSG00000188517","SEMA3A;COL25A1"
"115","GO:0060385","axonogenesis involved in innervation","The neurite development process that generates a long process of a neuron, as it invades a target tissue.","33.33% (2/6)",0.0001473391,3.83,"ENSG00000075213;ENSG00000188517","SEMA3A;COL25A1"
"116","GO:0060445","branching involved in salivary gland morphogenesis","The process in which the branching structure of the salivary gland is generated and organized.","9.09% (2/22)",0.002196535,2.66,"ENSG00000075213;ENSG00000164690","SEMA3A;SHH"
"117","GO:0060560","developmental growth involved in morphogenesis","The increase in size or mass of an anatomical structure that contributes to the structure attaining its shape.","2.11% (5/237)",0.0009036488,3.04,"ENSG00000075213;ENSG00000078018;ENSG00000158321;ENSG00000164690;ENSG00000170381","SEMA3A;MAP2;AUTS2;SHH;SEMA3E"
"118","GO:0061001","regulation of dendritic spine morphogenesis","Any process that modulates the rate, frequency, or extent of dendritic spine morphogenesis, the process in which the anatomical structures of a dendritic spine are generated and organized. A dendritic spine is a protrusion from a dendrite and a specialized subcellular compartment involved in synaptic transmission.","4.35% (2/46)",0.009375711,2.03,"ENSG00000116106;ENSG00000169760","EPHA4;NLGN1"
"119","GO:0061387","regulation of extent of cell growth","Any process that modulates the extent of cell growth.","2.7% (3/111)",0.005263937,2.28,"ENSG00000075213;ENSG00000078018;ENSG00000170381","SEMA3A;MAP2;SEMA3E"
"120","GO:0061548","ganglion development","The process whose specific outcome is the progression of a ganglion over time, from its formation to the mature structure.","14.29% (2/14)",0.0008794518,3.06,"ENSG00000075213;ENSG00000182168","SEMA3A;UNC5C"
"121","GO:0061564","axon development","The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation).","1.77% (9/509)",2.726779e-05,4.56,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000170381;ENSG00000182168;ENSG00000188517","SEMA3A;MAP2;EPHA4;AUTS2;SHH;KIF5C;SEMA3E;UNC5C;COL25A1"
"122","GO:0071526","semaphorin-plexin signaling pathway","A series of molecular signals generated as a consequence of a semaphorin receptor (composed of a plexin and a neurophilin) binding to a semaphorin ligand.","5.13% (2/39)",0.006807916,2.17,"ENSG00000075213;ENSG00000170381","SEMA3A;SEMA3E"
"123","GO:0072578","neurotransmitter-gated ion channel clustering","The receptor clustering process in which neurotransmitter-gated ion channels are localized to distinct domains in the cell membrane.","14.29% (2/14)",0.0008794518,3.06,"ENSG00000169760;ENSG00000171723","NLGN1;GPHN"
"124","GO:0097120","receptor localization to synapse","Any process in which a receptor is transported to, and/or maintained at the synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell.","7.14% (4/56)",2.928136e-05,4.53,"ENSG00000109339;ENSG00000168280;ENSG00000169760;ENSG00000171723","MAPK10;KIF5C;NLGN1;GPHN"
"125","GO:0097485","neuron projection guidance","The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues.","2.21% (6/271)",0.0002065358,3.69,"ENSG00000075213;ENSG00000116106;ENSG00000164690;ENSG00000168280;ENSG00000170381;ENSG00000182168","SEMA3A;EPHA4;SHH;KIF5C;SEMA3E;UNC5C"
"126","GO:0099003","vesicle-mediated transport in synapse","Any vesicle-mediated transport that occurs in a synapse","1.85% (4/216)",0.004850567,2.31,"ENSG00000078018;ENSG00000109339;ENSG00000168280;ENSG00000169760","MAP2;MAPK10;KIF5C;NLGN1"
"127","GO:0099518","vesicle cytoskeletal trafficking","The directed movement of a vesicle along a cytoskeletal fiber such as a microtubule or and actin filament, mediated by motor proteins.","4.17% (3/72)",0.001543267,2.81,"ENSG00000078018;ENSG00000158560;ENSG00000165813","MAP2;DYNC1I1;CCDC186"
"128","GO:0106030","neuron projection fasciculation","The collection of neuronal projections into a bundle of rods, known as a fascicle.","9.09% (2/22)",0.002196535,2.66,"ENSG00000075213;ENSG00000116106","SEMA3A;EPHA4"
"129","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","Any process that activates or increases the frequency, rate or extent of plasma membrane bounded cell projection assembly.","2.94% (3/102)",0.004156705,2.38,"ENSG00000145934;ENSG00000158321;ENSG00000169760","TENM2;AUTS2;NLGN1"
"130","GO:0120035","regulation of plasma membrane bounded cell projection organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections.","1.32% (9/681)",0.0002534635,3.6,"ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000145934;ENSG00000158321;ENSG00000169760;ENSG00000170381;ENSG00000185483;ENSG00000218336","SEMA3A;MAP2;EPHA4;TENM2;AUTS2;NLGN1;SEMA3E;ROR1;TENM3"
