"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"67","GO:0008016","regulation of heart contraction","Any process that modulates the frequency, rate or extent of heart contraction. Heart contraction is the process in which the heart decreases in volume in a characteristic way to propel blood through the body.","1.71% (4/234)",0.006422808,2.19,"ENSG00000129682;ENSG00000138735;ENSG00000165995;ENSG00000198947","FGF13;PDE5A;CACNB2;DMD"
"68","GO:0008037","cell recognition","The process in which a cell in an organism interprets its surroundings.","5.19% (7/135)",2.124121e-07,6.67,"ENSG00000038427;ENSG00000044524;ENSG00000144619;ENSG00000154654;ENSG00000169855;ENSG00000174469;ENSG00000185008","VCAN;EPHA3;CNTN4;NCAM2;ROBO1;CNTNAP2;ROBO2"
"69","GO:0008038","neuron recognition","The process in which a neuronal cell in a multicellular organism interprets its surroundings.","12.24% (6/49)",9.437209e-09,8.03,"ENSG00000044524;ENSG00000144619;ENSG00000154654;ENSG00000169855;ENSG00000174469;ENSG00000185008","EPHA3;CNTN4;NCAM2;ROBO1;CNTNAP2;ROBO2"
"70","GO:0008283","cell proliferation","The multiplication or reproduction of cells, resulting in the expansion of a cell population.","0.73% (13/1791)",0.003117523,2.51,"ENSG00000116132;ENSG00000124813;ENSG00000129682;ENSG00000134532;ENSG00000138735;ENSG00000164741;ENSG00000169554;ENSG00000169855;ENSG00000184304;ENSG00000184347;ENSG00000185532;ENSG00000185920;ENSG00000198947","PRRX1;RUNX2;FGF13;SOX5;PDE5A;DLC1;ZEB2;ROBO1;PRKD1;SLIT3;PRKG1;PTCH1;DMD"
"71","GO:0008356","asymmetric cell division","The asymmetric division of cells to produce two daughter cells with different developmental potentials. It is of fundamental significance for the generation of cell diversity.","10% (2/20)",0.001814011,2.74,"ENSG00000129682;ENSG00000134532","FGF13;SOX5"
"72","GO:0008543","fibroblast growth factor receptor signaling pathway","The series of molecular signals generated as a consequence of a fibroblast growth factor receptor binding to one of its physiological ligands.","2.75% (3/109)",0.005004101,2.3,"ENSG00000112562;ENSG00000124813;ENSG00000179915","SMOC2;RUNX2;NRXN1"
"73","GO:0008589","regulation of smoothened signaling pathway","Any process that modulates the frequency, rate or extent of smoothened signaling.","3.41% (3/88)",0.002740404,2.56,"ENSG00000116132;ENSG00000124813;ENSG00000185920","PRRX1;RUNX2;PTCH1"
"74","GO:0009605","response to external stimulus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus.","0.65% (14/2157)",0.005829644,2.23,"ENSG00000044524;ENSG00000112562;ENSG00000144619;ENSG00000168542;ENSG00000169855;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185737;ENSG00000185920;ENSG00000198947","EPHA3;SMOC2;CNTN4;COL3A1;ROBO1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;NRG3;PTCH1;DMD"
"75","GO:0009612","response to mechanical stimulus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus.","2.45% (5/204)",0.0004585198,3.34,"ENSG00000168542;ENSG00000174469;ENSG00000179915;ENSG00000185920;ENSG00000198947","COL3A1;CNTNAP2;NRXN1;PTCH1;DMD"
"76","GO:0009653","anatomical structure morphogenesis","The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form.","1.04% (27/2590)",1.001693e-09,9,"ENSG00000044524;ENSG00000048052;ENSG00000112562;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000129682;ENSG00000134532;ENSG00000138829;ENSG00000139174;ENSG00000140937;ENSG00000144619;ENSG00000153707;ENSG00000154162;ENSG00000164741;ENSG00000168542;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185737;ENSG00000185920;ENSG00000198947","EPHA3;HDAC9;SMOC2;PRRX1;SATB2;RUNX2;FGF13;SOX5;FBN2;PRICKLE1;CDH11;CNTN4;PTPRD;CDH12;DLC1;COL3A1;IL1RAPL1;ZEB2;ROBO1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;NRG3;PTCH1;DMD"
"77","GO:0009792","embryo development ending in birth or egg hatching","The process whose specific outcome is the progression of an embryo over time, from zygote formation until the end of the embryonic life stage. The end of the embryonic life stage is organism-specific and may be somewhat arbitrary; for mammals it is usually considered to be birth, for insects the hatching of the first instar larva from the eggshell.","1.09% (7/644)",0.003999756,2.4,"ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000139174;ENSG00000164741;ENSG00000169554;ENSG00000185920","PRRX1;SATB2;RUNX2;PRICKLE1;DLC1;ZEB2;PTCH1"
"78","GO:0009887","animal organ morphogenesis","Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","1.27% (13/1021)",1.198257e-05,4.92,"ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000134532;ENSG00000138829;ENSG00000139174;ENSG00000164741;ENSG00000168542;ENSG00000169855;ENSG00000184347;ENSG00000185008;ENSG00000185737;ENSG00000185920","PRRX1;SATB2;RUNX2;SOX5;FBN2;PRICKLE1;DLC1;COL3A1;ROBO1;SLIT3;ROBO2;NRG3;PTCH1"
"79","GO:0009888","tissue development","The process whose specific outcome is the progression of a tissue over time, from its formation to the mature structure.","0.85% (16/1880)",0.0001407732,3.85,"ENSG00000044524;ENSG00000048052;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000134532;ENSG00000138829;ENSG00000139174;ENSG00000164741;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000185008;ENSG00000185920;ENSG00000189337;ENSG00000198947","EPHA3;HDAC9;PRRX1;SATB2;RUNX2;SOX5;FBN2;PRICKLE1;DLC1;COL3A1;ZEB2;ROBO1;ROBO2;PTCH1;KAZN;DMD"
"80","GO:0009966","regulation of signal transduction","Any process that modulates the frequency, rate or extent of signal transduction.","0.61% (18/2958)",0.002982111,2.53,"ENSG00000101282;ENSG00000112562;ENSG00000116132;ENSG00000124813;ENSG00000138735;ENSG00000138829;ENSG00000139174;ENSG00000150672;ENSG00000164741;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185920;ENSG00000198947","RSPO4;SMOC2;PRRX1;RUNX2;PDE5A;FBN2;PRICKLE1;DLG2;DLC1;COL3A1;ZEB2;ROBO1;NRXN1;PRKD1;SLIT3;ROBO2;PTCH1;DMD"
"81","GO:0010033","response to organic substance","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus.","0.57% (17/3004)",0.008769796,2.06,"ENSG00000044524;ENSG00000048052;ENSG00000112562;ENSG00000119042;ENSG00000124813;ENSG00000134532;ENSG00000138829;ENSG00000142173;ENSG00000168542;ENSG00000169306;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185920;ENSG00000198947","EPHA3;HDAC9;SMOC2;SATB2;RUNX2;SOX5;FBN2;COL6A2;COL3A1;IL1RAPL1;ROBO1;NRXN1;PRKD1;SLIT3;ROBO2;PTCH1;DMD"
"82","GO:0010092","specification of animal organ identity","The regionalization process in which the identity of an animal organ primordium is specified. Identity is considered to be the aggregate of characteristics by which a structure is recognized.","5.56% (2/36)",0.005823276,2.23,"ENSG00000169855;ENSG00000185008","ROBO1;ROBO2"
"83","GO:0010562","positive regulation of phosphorus metabolic process","Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus.","0.85% (9/1064)",0.005732985,2.24,"ENSG00000044524;ENSG00000129682;ENSG00000138735;ENSG00000164741;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000185737","EPHA3;FGF13;PDE5A;DLC1;ZEB2;ROBO1;NRXN1;PRKD1;NRG3"
"84","GO:0010595","positive regulation of endothelial cell migration","Any process that increases the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium.","2.56% (3/117)",0.006091752,2.22,"ENSG00000048052;ENSG00000112562;ENSG00000184304","HDAC9;SMOC2;PRKD1"
"85","GO:0010631","epithelial cell migration","The orderly movement of an epithelial cell from one site to another, often during the development of a multicellular organism.","1.62% (5/308)",0.002859691,2.54,"ENSG00000048052;ENSG00000112562;ENSG00000169554;ENSG00000169855;ENSG00000184304","HDAC9;SMOC2;ZEB2;ROBO1;PRKD1"
"86","GO:0010646","regulation of cell communication","Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment.","0.66% (22/3321)",0.0002067553,3.68,"ENSG00000101282;ENSG00000112562;ENSG00000116132;ENSG00000124813;ENSG00000138735;ENSG00000138829;ENSG00000139174;ENSG00000140937;ENSG00000144619;ENSG00000150672;ENSG00000164741;ENSG00000165995;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185737;ENSG00000185920;ENSG00000198947","RSPO4;SMOC2;PRRX1;RUNX2;PDE5A;FBN2;PRICKLE1;CDH11;CNTN4;DLG2;DLC1;CACNB2;COL3A1;ZEB2;ROBO1;NRXN1;PRKD1;SLIT3;ROBO2;NRG3;PTCH1;DMD"
"87","GO:0010720","positive regulation of cell development","Any process that increases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","1.88% (10/533)",5.406996e-06,5.27,"ENSG00000044524;ENSG00000138735;ENSG00000153707;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000184304;ENSG00000185008;ENSG00000198947","EPHA3;PDE5A;PTPRD;IL1RAPL1;ZEB2;ROBO1;NEGR1;PRKD1;ROBO2;DMD"
"88","GO:0010721","negative regulation of cell development","Any process that decreases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","1.58% (5/316)",0.003192629,2.5,"ENSG00000129682;ENSG00000144619;ENSG00000168542;ENSG00000185737;ENSG00000198947","FGF13;CNTN4;COL3A1;NRG3;DMD"
"89","GO:0010769","regulation of cell morphogenesis involved in differentiation","Any process that modulates the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history.","1.96% (6/306)",0.000396229,3.4,"ENSG00000129682;ENSG00000153707;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000185008","FGF13;PTPRD;IL1RAPL1;ZEB2;ROBO1;ROBO2"
"90","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","Any process that increases the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history.","3.29% (5/152)",0.0001171025,3.93,"ENSG00000153707;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000185008","PTPRD;IL1RAPL1;ZEB2;ROBO1;ROBO2"
"91","GO:0010810","regulation of cell-substrate adhesion","Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules.","2.4% (5/208)",0.0005009823,3.3,"ENSG00000044524;ENSG00000112562;ENSG00000160963;ENSG00000164741;ENSG00000198947","EPHA3;SMOC2;COL26A1;DLC1;DMD"
"92","GO:0010811","positive regulation of cell-substrate adhesion","Any process that increases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules.","2.52% (3/119)",0.006384009,2.19,"ENSG00000112562;ENSG00000160963;ENSG00000198947","SMOC2;COL26A1;DMD"
"93","GO:0010975","regulation of neuron projection development","Any process that modulates the rate, frequency or extent of neuron projection development. Neuron projection development is the process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites).","2.17% (11/507)",4.037098e-07,6.39,"ENSG00000044524;ENSG00000116132;ENSG00000129682;ENSG00000153707;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000184304;ENSG00000185008;ENSG00000198947","EPHA3;PRRX1;FGF13;PTPRD;IL1RAPL1;ZEB2;ROBO1;NEGR1;PRKD1;ROBO2;DMD"
"94","GO:0010976","positive regulation of neuron projection development","Any process that increases the rate, frequency or extent of neuron projection development. Neuron projection development is the process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites).","3.19% (9/282)",2.162966e-07,6.66,"ENSG00000044524;ENSG00000153707;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000184304;ENSG00000185008;ENSG00000198947","EPHA3;PTPRD;IL1RAPL1;ZEB2;ROBO1;NEGR1;PRKD1;ROBO2;DMD"
"95","GO:0010996","response to auditory stimulus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auditory stimulus.","8.7% (2/23)",0.002400861,2.62,"ENSG00000174469;ENSG00000179915","CNTNAP2;NRXN1"
"96","GO:0014020","primary neural tube formation","The formation of the neural tube from an epithelial cell sheet (the neuroepithelium or neural plate). In primary neurulation, the cells surrounding the neural plate direct the neural plate cells to proliferate, invaginate, and pinch off from the surface to form a hollow epithelial tube. Primary neurulation is the typical mechanism of formation of the anterior neural tube.","4.08% (4/98)",0.0002611583,3.58,"ENSG00000139174;ENSG00000164741;ENSG00000169554;ENSG00000185920","PRICKLE1;DLC1;ZEB2;PTCH1"
"97","GO:0014904","myotube cell development","The process aimed at the progression of a myotube cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell. Myotubes are multinucleated cells that are formed when proliferating myoblasts exit the cell cycle, differentiate and fuse.","5.71% (2/35)",0.005510882,2.26,"ENSG00000048052;ENSG00000198947","HDAC9;DMD"
"98","GO:0016043","cellular component organization","A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.54% (33/6134)",7.499464e-05,4.12,"ENSG00000038427;ENSG00000044524;ENSG00000048052;ENSG00000112562;ENSG00000116132;ENSG00000119042;ENSG00000121440;ENSG00000129682;ENSG00000138829;ENSG00000140937;ENSG00000142173;ENSG00000144619;ENSG00000150672;ENSG00000153707;ENSG00000154162;ENSG00000154654;ENSG00000164741;ENSG00000165995;ENSG00000168542;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000174469;ENSG00000179915;ENSG00000183580;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185737;ENSG00000185920;ENSG00000198947","VCAN;EPHA3;HDAC9;SMOC2;PRRX1;SATB2;PDZRN3;FGF13;FBN2;CDH11;COL6A2;CNTN4;DLG2;PTPRD;CDH12;NCAM2;DLC1;CACNB2;COL3A1;IL1RAPL1;ZEB2;ROBO1;NEGR1;CNTNAP2;NRXN1;FBXL7;PRKD1;SLIT3;ROBO2;PRKG1;NRG3;PTCH1;DMD"
"99","GO:0016198","axon choice point recognition","The recognition of molecules at a choice point by an axon growth cone; at a choice point the growth cone determines the direction of its future growth.","33.33% (2/6)",0.0001473391,3.83,"ENSG00000169855;ENSG00000185008","ROBO1;ROBO2"
"100","GO:0016331","morphogenesis of embryonic epithelium","The process in which the anatomical structures of embryonic epithelia are generated and organized.","2.68% (4/149)",0.001266454,2.9,"ENSG00000139174;ENSG00000164741;ENSG00000169554;ENSG00000185920","PRICKLE1;DLC1;ZEB2;PTCH1"
"101","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","The attachment of one cell to another cell via adhesion molecules that require the presence of calcium for the interaction.","6.98% (3/43)",0.0003406438,3.47,"ENSG00000140937;ENSG00000154162;ENSG00000179915","CDH11;CDH12;NRXN1"
"102","GO:0016477","cell migration","The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues. Cell migration is a central process in the development and maintenance of multicellular organisms.","0.92% (13/1406)",0.0003247345,3.49,"ENSG00000038427;ENSG00000044524;ENSG00000048052;ENSG00000112562;ENSG00000119042;ENSG00000129682;ENSG00000164741;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000184304;ENSG00000185532;ENSG00000185737","VCAN;EPHA3;HDAC9;SMOC2;SATB2;FGF13;DLC1;COL3A1;ZEB2;ROBO1;PRKD1;PRKG1;NRG3"
"103","GO:0017145","stem cell division","The self-renewing division of a stem cell. A stem cell is an undifferentiated cell, in the embryo or adult, that can undergo unlimited division and give rise to one or several different cell types.","4.55% (2/44)",0.008604113,2.07,"ENSG00000129682;ENSG00000134532","FGF13;SOX5"
"104","GO:0021537","telencephalon development","The process whose specific outcome is the progression of the telencephalon over time, from its formation to the mature structure. The telencephalon is the paired anteriolateral division of the prosencephalon plus the lamina terminalis from which the olfactory lobes, cerebral cortex, and subcortical nuclei are derived.","3.14% (8/255)",1.250983e-06,5.9,"ENSG00000129682;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000174469;ENSG00000185008;ENSG00000185737;ENSG00000198947","FGF13;COL3A1;ZEB2;ROBO1;CNTNAP2;ROBO2;NRG3;DMD"
"105","GO:0021543","pallium development","The process whose specific outcome is the progression of the pallium over time, from its formation to the mature structure. The pallium is the roof region of the telencephalon.","3.47% (6/173)",1.711474e-05,4.77,"ENSG00000129682;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000174469;ENSG00000198947","FGF13;COL3A1;ZEB2;ROBO1;CNTNAP2;DMD"
"106","GO:0021575","hindbrain morphogenesis","The process in which the anatomical structure of the hindbrain is generated and organized. The hindbrain is the region consisting of the medulla, pons and cerebellum. Areas of the hindbrain control motor and autonomic functions.","4.44% (2/45)",0.008986168,2.05,"ENSG00000164741;ENSG00000179915","DLC1;NRXN1"
"107","GO:0021761","limbic system development","The progression of the limbic system over time from its initial formation until its mature state. The limbic system is a collection of structures in the brain involved in emotion, motivation and emotional aspects of memory.","2.94% (3/102)",0.004156705,2.38,"ENSG00000129682;ENSG00000169554;ENSG00000174469","FGF13;ZEB2;CNTNAP2"
"108","GO:0021772","olfactory bulb development","The progression of the olfactory bulb over time from its initial formation until its mature state. The olfactory bulb coordinates neuronal signaling involved in the perception of smell. It receives input from the sensory neurons and outputs to the olfactory cortex.","6.25% (2/32)",0.004621883,2.34,"ENSG00000169855;ENSG00000185008","ROBO1;ROBO2"
"109","GO:0021795","cerebral cortex cell migration","The orderly movement of cells from one site to another in the cerebral cortex.","4.26% (2/47)",0.009772693,2.01,"ENSG00000129682;ENSG00000169855","FGF13;ROBO1"
"110","GO:0021872","forebrain generation of neurons","The process in which nerve cells are generated in the forebrain. This includes the production of neuroblasts from and their differentiation into neurons.","4.69% (3/64)",0.001097471,2.96,"ENSG00000119042;ENSG00000169855;ENSG00000185008","SATB2;ROBO1;ROBO2"
"111","GO:0021879","forebrain neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron that will reside in the forebrain.","5.88% (3/51)",0.0005646636,3.25,"ENSG00000119042;ENSG00000169855;ENSG00000185008","SATB2;ROBO1;ROBO2"
"112","GO:0021884","forebrain neuron development","The process whose specific outcome is the progression of a neuron that resides in the forebrain, from its initial commitment to its fate, to the fully functional differentiated cell.","6.67% (2/30)",0.004069892,2.39,"ENSG00000169855;ENSG00000185008","ROBO1;ROBO2"
"113","GO:0021885","forebrain cell migration","The orderly movement of a cell from one site to another at least one of which is located in the forebrain.","4.76% (3/63)",0.001048357,2.98,"ENSG00000129682;ENSG00000169855;ENSG00000185737","FGF13;ROBO1;NRG3"
"114","GO:0021889","olfactory bulb interneuron differentiation","The process in which a neuroblast acquires specialized features of an interneuron residing in the olfactory bulb.","20% (2/10)",0.0004384396,3.36,"ENSG00000169855;ENSG00000185008","ROBO1;ROBO2"
"115","GO:0021891","olfactory bulb interneuron development","The process whose specific outcome is the progression of an interneuron residing in the olfactory bulb, from its initial commitment, to the fully functional differentiated cell.","28.57% (2/7)",0.0002058559,3.69,"ENSG00000169855;ENSG00000185008","ROBO1;ROBO2"
"116","GO:0021915","neural tube development","The process whose specific outcome is the progression of the neural tube over time, from its formation to the mature structure. The mature structure of the neural tube exists when the tube has been segmented into the forebrain, midbrain, hindbrain and spinal cord regions. In addition neural crest has budded away from the epithelium.","2.56% (4/156)",0.001499996,2.82,"ENSG00000139174;ENSG00000164741;ENSG00000169554;ENSG00000185920","PRICKLE1;DLC1;ZEB2;PTCH1"
"117","GO:0021952","central nervous system projection neuron axonogenesis","Generation of a long process of a CNS neuron, that carries efferent (outgoing) action potentials from the cell body towards target cells in a different central nervous system region.","7.69% (2/26)",0.003065433,2.51,"ENSG00000140937;ENSG00000169554","CDH11;ZEB2"
"118","GO:0021953","central nervous system neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron whose cell body resides in the central nervous system.","3.78% (7/185)",1.786393e-06,5.75,"ENSG00000119042;ENSG00000140937;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000185008;ENSG00000185920","SATB2;CDH11;ZEB2;ROBO1;NRXN1;ROBO2;PTCH1"
"119","GO:0021954","central nervous system neuron development","The process whose specific outcome is the progression of a neuron whose cell body is located in the central nervous system, from initial commitment of the cell to a neuronal fate, to the fully functional differentiated neuron.","5% (4/80)",0.000119234,3.92,"ENSG00000140937;ENSG00000169554;ENSG00000169855;ENSG00000185008","CDH11;ZEB2;ROBO1;ROBO2"
"120","GO:0021955","central nervous system neuron axonogenesis","Generation of a long process from a neuron whose cell body resides in the central nervous system. The process carries efferent (outgoing) action potentials from the cell body towards target cells.","5.71% (2/35)",0.005510882,2.26,"ENSG00000140937;ENSG00000169554","CDH11;ZEB2"
"121","GO:0021957","corticospinal tract morphogenesis","Generation of a long process of a pyramidal cell, that carries efferent (outgoing) action potentials from the cell body in cerebral cortex layer V towards target cells in the gray matter of the spinal cord. This axonal process is a member of those that make up the corticospinal tract.","28.57% (2/7)",0.0002058559,3.69,"ENSG00000140937;ENSG00000169554","CDH11;ZEB2"
"122","GO:0021987","cerebral cortex development","The progression of the cerebral cortex over time from its initial formation until its mature state. The cerebral cortex is the outer layered region of the telencephalon.","4.13% (5/121)",3.960389e-05,4.4,"ENSG00000129682;ENSG00000168542;ENSG00000169855;ENSG00000174469;ENSG00000198947","FGF13;COL3A1;ROBO1;CNTNAP2;DMD"
"123","GO:0021988","olfactory lobe development","The progression of the olfactory lobe over time from its initial formation until its mature state. The olfactory lobe is the area of the brain that process the neural inputs for the sense of smell.","5.88% (2/34)",0.005206484,2.28,"ENSG00000169855;ENSG00000185008","ROBO1;ROBO2"
"124","GO:0022008","neurogenesis","Generation of cells within the nervous system.","1.61% (26/1611)",1.188737e-13,12.92,"ENSG00000038427;ENSG00000044524;ENSG00000048052;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000129682;ENSG00000134532;ENSG00000140937;ENSG00000144619;ENSG00000153707;ENSG00000154654;ENSG00000168542;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185737;ENSG00000185920;ENSG00000198947","VCAN;EPHA3;HDAC9;PRRX1;SATB2;RUNX2;FGF13;SOX5;CDH11;CNTN4;PTPRD;NCAM2;COL3A1;IL1RAPL1;ZEB2;ROBO1;NEGR1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;NRG3;PTCH1;DMD"
"125","GO:0022029","telencephalon cell migration","The orderly movement of a cell from one site to another at least one of which is located in the telencephalon.","5% (3/60)",0.0009094499,3.04,"ENSG00000129682;ENSG00000169855;ENSG00000185737","FGF13;ROBO1;NRG3"
"126","GO:0022602","ovulation cycle process","A process involved in the sexual cycle seen in females, often with physiologic changes in the endometrium that recur at regular intervals during the reproductive years.","4.65% (2/43)",0.008229597,2.08,"ENSG00000184347;ENSG00000185008","SLIT3;ROBO2"
"127","GO:0022603","regulation of anatomical structure morphogenesis","Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis.","1.12% (12/1075)",0.0001012102,3.99,"ENSG00000048052;ENSG00000112562;ENSG00000124813;ENSG00000129682;ENSG00000139174;ENSG00000153707;ENSG00000164741;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000184304;ENSG00000185008","HDAC9;SMOC2;RUNX2;FGF13;PRICKLE1;PTPRD;DLC1;IL1RAPL1;ZEB2;ROBO1;PRKD1;ROBO2"
"128","GO:0022604","regulation of cell morphogenesis","Any process that modulates the frequency, rate or extent of cell morphogenesis. Cell morphogenesis is the developmental process in which the shape of a cell is generated and organized.","1.44% (7/486)",0.0008059507,3.09,"ENSG00000129682;ENSG00000153707;ENSG00000164741;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000185008","FGF13;PTPRD;DLC1;IL1RAPL1;ZEB2;ROBO1;ROBO2"
"129","GO:0022610","biological adhesion","The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions.","1.7% (23/1353)",2.320731e-12,11.63,"ENSG00000038427;ENSG00000044524;ENSG00000112562;ENSG00000138735;ENSG00000140937;ENSG00000142173;ENSG00000144619;ENSG00000150672;ENSG00000153707;ENSG00000154162;ENSG00000154654;ENSG00000160963;ENSG00000164741;ENSG00000168542;ENSG00000169306;ENSG00000169855;ENSG00000172260;ENSG00000174469;ENSG00000179915;ENSG00000185008;ENSG00000185532;ENSG00000185565;ENSG00000198947","VCAN;EPHA3;SMOC2;PDE5A;CDH11;COL6A2;CNTN4;DLG2;PTPRD;CDH12;NCAM2;COL26A1;DLC1;COL3A1;IL1RAPL1;ROBO1;NEGR1;CNTNAP2;NRXN1;ROBO2;PRKG1;LSAMP;DMD"
"130","GO:0022898","regulation of transmembrane transporter activity","Any process that modulates the frequency, rate or extent of transmembrane transporter activity.","2% (5/250)",0.001146974,2.94,"ENSG00000129682;ENSG00000150672;ENSG00000165995;ENSG00000179915;ENSG00000198947","FGF13;DLG2;CACNB2;NRXN1;DMD"
"131","GO:0023051","regulation of signaling","Any process that modulates the frequency, rate or extent of a signaling process.","0.65% (22/3366)",0.0002537516,3.6,"ENSG00000101282;ENSG00000112562;ENSG00000116132;ENSG00000124813;ENSG00000138735;ENSG00000138829;ENSG00000139174;ENSG00000140937;ENSG00000144619;ENSG00000150672;ENSG00000164741;ENSG00000165995;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185737;ENSG00000185920;ENSG00000198947","RSPO4;SMOC2;PRRX1;RUNX2;PDE5A;FBN2;PRICKLE1;CDH11;CNTN4;DLG2;DLC1;CACNB2;COL3A1;ZEB2;ROBO1;NRXN1;PRKD1;SLIT3;ROBO2;NRG3;PTCH1;DMD"
