"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"55","GO:0012501","programmed cell death","A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell.","0.84% (16/1905)",0.0002161394,3.67,"ENSG00000044574;ENSG00000096384;ENSG00000110492;ENSG00000111640;ENSG00000119335;ENSG00000124766;ENSG00000126247;ENSG00000133318;ENSG00000134250;ENSG00000152661;ENSG00000166598;ENSG00000167004;ENSG00000169100;ENSG00000185896;ENSG00000196924;ENSG00000204628","HSPA5;HSP90AB1;MDK;GAPDH;SET;SOX4;CAPNS1;RTN3;NOTCH2;GJA1;HSP90B1;PDIA3;SLC25A6;LAMP1;FLNA;RACK1"
"56","GO:0015031","protein transport","The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","0.77% (14/1807)",0.001366094,2.86,"ENSG00000044574;ENSG00000090565;ENSG00000096384;ENSG00000111640;ENSG00000122218;ENSG00000122566;ENSG00000124766;ENSG00000137497;ENSG00000152661;ENSG00000166598;ENSG00000169100;ENSG00000172270;ENSG00000196924;ENSG00000204628","HSPA5;RAB11FIP3;HSP90AB1;GAPDH;COPA;HNRNPA2B1;SOX4;NUMA1;GJA1;HSP90B1;SLC25A6;BSG;FLNA;RACK1"
"57","GO:0015833","peptide transport","The directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","0.76% (14/1843)",0.001654675,2.78,"ENSG00000044574;ENSG00000090565;ENSG00000096384;ENSG00000111640;ENSG00000122218;ENSG00000122566;ENSG00000124766;ENSG00000137497;ENSG00000152661;ENSG00000166598;ENSG00000169100;ENSG00000172270;ENSG00000196924;ENSG00000204628","HSPA5;RAB11FIP3;HSP90AB1;GAPDH;COPA;HNRNPA2B1;SOX4;NUMA1;GJA1;HSP90B1;SLC25A6;BSG;FLNA;RACK1"
"58","GO:0015865","purine nucleotide transport","The directed movement of a purine nucleotide, any compound consisting of a purine nucleoside esterified with (ortho)phosphate, into, out of or within a cell.","5.41% (2/37)",0.006395209,2.19,"ENSG00000152661;ENSG00000169100","GJA1;SLC25A6"
"59","GO:0015867","ATP transport","The directed movement of ATP, adenosine triphosphate, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","6.45% (2/31)",0.004520773,2.34,"ENSG00000152661;ENSG00000169100","GJA1;SLC25A6"
"60","GO:0015868","purine ribonucleotide transport","The directed movement of a purine ribonucleotide, any compound consisting of a purine ribonucleoside (a purine organic base attached to a ribose sugar) esterified with (ortho)phosphate, into, out of or within a cell.","5.56% (2/36)",0.006062016,2.22,"ENSG00000152661;ENSG00000169100","GJA1;SLC25A6"
"61","GO:0015931","nucleobase-containing compound transport","The directed movement of nucleobases, nucleosides, nucleotides and nucleic acids, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","1.55% (4/258)",0.009673532,2.01,"ENSG00000122566;ENSG00000135486;ENSG00000152661;ENSG00000169100","HNRNPA2B1;HNRNPA1;GJA1;SLC25A6"
"62","GO:0016032","viral process","A multi-organism process in which a virus is a participant. The other participant is the host. Includes infection of a host cell, replication of the viral genome, and assembly of progeny virus particles. In some cases the viral genetic material may integrate into the host genome and only subsequently, under particular circumstances, 'complete' its life cycle.","1.35% (12/889)",1.968938e-05,4.71,"ENSG00000096384;ENSG00000100403;ENSG00000110400;ENSG00000119335;ENSG00000122566;ENSG00000133318;ENSG00000135486;ENSG00000155506;ENSG00000169100;ENSG00000172270;ENSG00000185896;ENSG00000204628","HSP90AB1;ZC3H7B;NECTIN1;SET;HNRNPA2B1;RTN3;HNRNPA1;LARP1;SLC25A6;BSG;LAMP1;RACK1"
"63","GO:0016043","cellular component organization","A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.52% (32/6134)",0.0004160707,3.38,"ENSG00000004897;ENSG00000025293;ENSG00000034510;ENSG00000044574;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000108518;ENSG00000110400;ENSG00000110492;ENSG00000111640;ENSG00000118655;ENSG00000119335;ENSG00000122566;ENSG00000123416;ENSG00000126247;ENSG00000133318;ENSG00000134250;ENSG00000135486;ENSG00000137497;ENSG00000142156;ENSG00000149257;ENSG00000152661;ENSG00000166598;ENSG00000169100;ENSG00000170004;ENSG00000172270;ENSG00000178209;ENSG00000187109;ENSG00000196924;ENSG00000204628;ENSG00000205542","CDC27;PHF20;TMSB10;HSPA5;PSME4;FUS;HSP90AB1;PFN1;NECTIN1;MDK;GAPDH;DCLRE1B;SET;HNRNPA2B1;TUBA1B;CAPNS1;RTN3;NOTCH2;HNRNPA1;NUMA1;COL6A1;SERPINH1;GJA1;HSP90B1;SLC25A6;CHD3;BSG;PLEC;NAP1L1;FLNA;RACK1;TMSB4X"
"64","GO:0016055","Wnt signaling pathway","The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell and ending with a change in cell state.","1.2% (6/502)",0.005463055,2.26,"ENSG00000050165;ENSG00000068878;ENSG00000108518;ENSG00000110492;ENSG00000124766;ENSG00000204628","DKK3;PSME4;PFN1;MDK;SOX4;RACK1"
"65","GO:0016071","mRNA metabolic process","The chemical reactions and pathways involving mRNA, messenger RNA, which is responsible for carrying the coded genetic 'message', transcribed from DNA, to sites of protein assembly at the ribosomes.","1.09% (9/829)",0.001230787,2.91,"ENSG00000068878;ENSG00000089280;ENSG00000119335;ENSG00000122566;ENSG00000125970;ENSG00000135486;ENSG00000155506;ENSG00000167978;ENSG00000196924","PSME4;FUS;SET;HNRNPA2B1;RALY;HNRNPA1;LARP1;SRRM2;FLNA"
"66","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","Any process that modulates the frequency, rate or extent of activity of any TGF-beta receptor signaling pathway.","2.44% (3/123)",0.007405756,2.13,"ENSG00000044574;ENSG00000050165;ENSG00000096384","HSPA5;DKK3;HSP90AB1"
"67","GO:0019058","viral life cycle","A set of processes which all viruses follow to ensure survival; includes attachment and entry of the virus particle, decoding of genome information, translation of viral mRNA by host ribosomes, genome replication, and assembly and release of viral particles containing the genome.","1.56% (5/320)",0.003688201,2.43,"ENSG00000096384;ENSG00000110400;ENSG00000155506;ENSG00000172270;ENSG00000185896","HSP90AB1;NECTIN1;LARP1;BSG;LAMP1"
"68","GO:0019062","virion attachment to host cell","The process by which a virion protein binds to molecules on the host cellular surface or host cell surface projection.","22.22% (2/9)",0.0003663074,3.44,"ENSG00000096384;ENSG00000110400","HSP90AB1;NECTIN1"
"69","GO:0022402","cell cycle process","The cellular process that ensures successive accurate and complete genome replication and chromosome segregation.","0.82% (11/1346)",0.003327299,2.48,"ENSG00000004897;ENSG00000068878;ENSG00000090565;ENSG00000096384;ENSG00000118655;ENSG00000124766;ENSG00000134250;ENSG00000137497;ENSG00000152661;ENSG00000170004;ENSG00000196924","CDC27;PSME4;RAB11FIP3;HSP90AB1;DCLRE1B;SOX4;NOTCH2;NUMA1;GJA1;CHD3;FLNA"
"70","GO:0030010","establishment of cell polarity","The specification and formation of anisotropic intracellular organization or cell growth patterns.","2.78% (4/144)",0.001206427,2.92,"ENSG00000096384;ENSG00000137497;ENSG00000152661;ENSG00000204628","HSP90AB1;NUMA1;GJA1;RACK1"
"71","GO:0030029","actin filament-based process","Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins.","1.17% (9/772)",0.0007429408,3.13,"ENSG00000034510;ENSG00000092841;ENSG00000108518;ENSG00000110492;ENSG00000134250;ENSG00000152661;ENSG00000166598;ENSG00000196924;ENSG00000205542","TMSB10;MYL6;PFN1;MDK;NOTCH2;GJA1;HSP90B1;FLNA;TMSB4X"
"72","GO:0030036","actin cytoskeleton organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins.","1.03% (7/680)",0.006036237,2.22,"ENSG00000034510;ENSG00000108518;ENSG00000110492;ENSG00000134250;ENSG00000166598;ENSG00000196924;ENSG00000205542","TMSB10;PFN1;MDK;NOTCH2;HSP90B1;FLNA;TMSB4X"
"73","GO:0030111","regulation of Wnt signaling pathway","Any process that modulates the frequency, rate or extent of the activity of the Wnt signal transduction pathway.","1.39% (5/359)",0.005985668,2.22,"ENSG00000050165;ENSG00000068878;ENSG00000110492;ENSG00000124766;ENSG00000204628","DKK3;PSME4;MDK;SOX4;RACK1"
"74","GO:0030163","protein catabolic process","The chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds.","0.88% (8/906)",0.008215403,2.09,"ENSG00000004897;ENSG00000044574;ENSG00000068878;ENSG00000096384;ENSG00000152661;ENSG00000166598;ENSG00000196924;ENSG00000204628","CDC27;HSPA5;PSME4;HSP90AB1;GJA1;HSP90B1;FLNA;RACK1"
"75","GO:0030178","negative regulation of Wnt signaling pathway","Any process that stops, prevents, or reduces the frequency, rate or extent of the Wnt signaling pathway.","1.94% (4/206)",0.004418626,2.35,"ENSG00000050165;ENSG00000068878;ENSG00000110492;ENSG00000204628","DKK3;PSME4;MDK;RACK1"
"76","GO:0030325","adrenal gland development","The process whose specific outcome is the progression of the adrenal gland over time, from its formation to the mature structure. This gland can either be a discrete structure located bilaterally above each kidney, or a cluster of cells in the head kidney that perform the functions of the adrenal gland. In either case, this organ consists of two cells types, aminergic chromaffin cells and steroidogenic cortical cells.","8% (2/25)",0.002953026,2.53,"ENSG00000050165;ENSG00000110492","DKK3;MDK"
"77","GO:0030334","regulation of cell migration","Any process that modulates the frequency, rate or extent of cell migration.","1.03% (9/870)",0.001722318,2.76,"ENSG00000034510;ENSG00000044574;ENSG00000108518;ENSG00000110492;ENSG00000152661;ENSG00000172270;ENSG00000196924;ENSG00000204628;ENSG00000205542","TMSB10;HSPA5;PFN1;MDK;GJA1;BSG;FLNA;RACK1;TMSB4X"
"78","GO:0030335","positive regulation of cell migration","Any process that activates or increases the frequency, rate or extent of cell migration.","1.35% (7/518)",0.001324774,2.88,"ENSG00000044574;ENSG00000108518;ENSG00000110492;ENSG00000172270;ENSG00000196924;ENSG00000204628;ENSG00000205542","HSPA5;PFN1;MDK;BSG;FLNA;RACK1;TMSB4X"
"79","GO:0030513","positive regulation of BMP signaling pathway","Any process that activates or increases the frequency, rate or extent of BMP signaling pathway activity.","6.06% (2/33)",0.005112105,2.29,"ENSG00000134250;ENSG00000137497","NOTCH2;NUMA1"
"80","GO:0030837","negative regulation of actin filament polymerization","Any process that stops, prevents, or reduces the frequency, rate or extent of actin polymerization.","4.92% (3/61)",0.001013693,2.99,"ENSG00000034510;ENSG00000108518;ENSG00000205542","TMSB10;PFN1;TMSB4X"
"81","GO:0030968","endoplasmic reticulum unfolded protein response","The series of molecular signals generated as a consequence of the presence of unfolded proteins in the endoplasmic reticulum (ER) or other ER-related stress; results in changes in the regulation of transcription and translation.","2.4% (3/125)",0.007740936,2.11,"ENSG00000044574;ENSG00000166598;ENSG00000204628","HSPA5;HSP90B1;RACK1"
"82","GO:0031324","negative regulation of cellular metabolic process","Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances.","0.64% (16/2509)",0.004415518,2.36,"ENSG00000050165;ENSG00000089280;ENSG00000096384;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000124766;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000149257;ENSG00000152661;ENSG00000155506;ENSG00000170004;ENSG00000196924;ENSG00000204628","DKK3;FUS;HSP90AB1;GAPDH;SET;HNRNPA2B1;SOX4;NOTCH2;HNRNPA1;ITM2B;SERPINH1;GJA1;LARP1;CHD3;FLNA;RACK1"
"83","GO:0031326","regulation of cellular biosynthetic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells.","0.56% (22/3897)",0.00291914,2.53,"ENSG00000025293;ENSG00000044574;ENSG00000050165;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000124766;ENSG00000125970;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000137497;ENSG00000152661;ENSG00000155506;ENSG00000167658;ENSG00000170004;ENSG00000196924;ENSG00000204628;ENSG00000205542","PHF20;HSPA5;DKK3;PSME4;FUS;HSP90AB1;GAPDH;SET;HNRNPA2B1;SOX4;RALY;NOTCH2;HNRNPA1;ITM2B;NUMA1;GJA1;LARP1;EEF2;CHD3;FLNA;RACK1;TMSB4X"
"84","GO:0031327","negative regulation of cellular biosynthetic process","Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells.","0.77% (12/1555)",0.003385847,2.47,"ENSG00000050165;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000152661;ENSG00000155506;ENSG00000170004;ENSG00000196924;ENSG00000204628","DKK3;GAPDH;SET;HNRNPA2B1;NOTCH2;HNRNPA1;ITM2B;GJA1;LARP1;CHD3;FLNA;RACK1"
"85","GO:0031329","regulation of cellular catabolic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells.","0.9% (8/889)",0.007357802,2.13,"ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000111640;ENSG00000119335;ENSG00000126247;ENSG00000155506;ENSG00000204628","PSME4;FUS;HSP90AB1;GAPDH;SET;CAPNS1;LARP1;RACK1"
"86","GO:0031333","negative regulation of protein complex assembly","Any process that stops, prevents, or reduces the frequency, rate or extent of protein complex assembly.","2.82% (4/142)",0.001145528,2.94,"ENSG00000034510;ENSG00000044574;ENSG00000108518;ENSG00000205542","TMSB10;HSPA5;PFN1;TMSB4X"
"87","GO:0031341","regulation of cell killing","Any process that modulates the frequency, rate or extent of cell killing, the process in which a cell brings about the death of another cell, either in the same or a different organism.","4.48% (3/67)",0.001331002,2.88,"ENSG00000096384;ENSG00000111640;ENSG00000185896","HSP90AB1;GAPDH;LAMP1"
"88","GO:0031343","positive regulation of cell killing","Any process that activates or increases the frequency, rate or extent of cell killing.","4.55% (2/44)",0.008953745,2.05,"ENSG00000111640;ENSG00000185896","GAPDH;LAMP1"
"89","GO:0031347","regulation of defense response","Any process that modulates the frequency, rate or extent of a defense response.","0.94% (7/742)",0.009571738,2.02,"ENSG00000068878;ENSG00000096384;ENSG00000110492;ENSG00000152661;ENSG00000166598;ENSG00000185896;ENSG00000205542","PSME4;HSP90AB1;MDK;GJA1;HSP90B1;LAMP1;TMSB4X"
"90","GO:0031532","actin cytoskeleton reorganization","A process that is carried out at the cellular level which results in dynamic structural changes to the arrangement of constituent parts of cytoskeletal structures comprising actin filaments and their associated proteins.","2.86% (3/105)",0.004778162,2.32,"ENSG00000110492;ENSG00000134250;ENSG00000196924","MDK;NOTCH2;FLNA"
"91","GO:0031647","regulation of protein stability","Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation.","2.05% (6/292)",0.0003460406,3.46,"ENSG00000096384;ENSG00000108518;ENSG00000111640;ENSG00000124766;ENSG00000185896;ENSG00000196924","HSP90AB1;PFN1;GAPDH;SOX4;LAMP1;FLNA"
"92","GO:0032200","telomere organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of telomeres, terminal regions of a linear chromosome that include the telomeric DNA repeats and associated proteins.","2.45% (4/163)",0.001902748,2.72,"ENSG00000096384;ENSG00000118655;ENSG00000122566;ENSG00000135486","HSP90AB1;DCLRE1B;HNRNPA2B1;HNRNPA1"
"93","GO:0032271","regulation of protein polymerization","Any process that modulates the frequency, rate or extent of the process of creating protein polymers.","1.78% (4/225)",0.006027504,2.22,"ENSG00000034510;ENSG00000108518;ENSG00000137497;ENSG00000205542","TMSB10;PFN1;NUMA1;TMSB4X"
"94","GO:0032272","negative regulation of protein polymerization","Any process that stops, prevents, or reduces the frequency, rate or extent of the process of creating protein polymers.","4% (3/75)",0.001842325,2.73,"ENSG00000034510;ENSG00000108518;ENSG00000205542","TMSB10;PFN1;TMSB4X"
"95","GO:0032507","maintenance of protein location in cell","Any process in which a protein is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere.","5.8% (4/69)",7.255825e-05,4.14,"ENSG00000034510;ENSG00000044574;ENSG00000152661;ENSG00000205542","TMSB10;HSPA5;GJA1;TMSB4X"
"96","GO:0032879","regulation of localization","Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location.","0.61% (16/2615)",0.006673217,2.18,"ENSG00000034510;ENSG00000044574;ENSG00000090565;ENSG00000096384;ENSG00000108518;ENSG00000110492;ENSG00000111640;ENSG00000124766;ENSG00000137497;ENSG00000152661;ENSG00000169100;ENSG00000172270;ENSG00000185896;ENSG00000196924;ENSG00000204628;ENSG00000205542","TMSB10;HSPA5;RAB11FIP3;HSP90AB1;PFN1;MDK;GAPDH;SOX4;NUMA1;GJA1;SLC25A6;BSG;LAMP1;FLNA;RACK1;TMSB4X"
"97","GO:0032880","regulation of protein localization","Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location.","1.1% (10/907)",0.0005619965,3.25,"ENSG00000090565;ENSG00000096384;ENSG00000111640;ENSG00000124766;ENSG00000137497;ENSG00000152661;ENSG00000169100;ENSG00000172270;ENSG00000196924;ENSG00000204628","RAB11FIP3;HSP90AB1;GAPDH;SOX4;NUMA1;GJA1;SLC25A6;BSG;FLNA;RACK1"
"98","GO:0032940","secretion by cell","The controlled release of a substance by a cell.","0.92% (12/1305)",0.0007495108,3.13,"ENSG00000090565;ENSG00000096384;ENSG00000111640;ENSG00000124766;ENSG00000136026;ENSG00000152661;ENSG00000167658;ENSG00000169100;ENSG00000172270;ENSG00000185896;ENSG00000196924;ENSG00000205542","RAB11FIP3;HSP90AB1;GAPDH;SOX4;CKAP4;GJA1;EEF2;SLC25A6;BSG;LAMP1;FLNA;TMSB4X"
"99","GO:0032956","regulation of actin cytoskeleton organization","Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins.","1.72% (6/349)",0.000884903,3.05,"ENSG00000034510;ENSG00000108518;ENSG00000110492;ENSG00000134250;ENSG00000196924;ENSG00000205542","TMSB10;PFN1;MDK;NOTCH2;FLNA;TMSB4X"
"100","GO:0032970","regulation of actin filament-based process","Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton.","1.54% (6/390)",0.001565865,2.81,"ENSG00000034510;ENSG00000108518;ENSG00000110492;ENSG00000134250;ENSG00000196924;ENSG00000205542","TMSB10;PFN1;MDK;NOTCH2;FLNA;TMSB4X"
"101","GO:0033036","macromolecule localization","Any process in which a macromolecule is transported to, or maintained in, a specific location.","0.64% (19/2975)",0.001570588,2.8,"ENSG00000034510;ENSG00000044574;ENSG00000090565;ENSG00000096384;ENSG00000110400;ENSG00000111640;ENSG00000122218;ENSG00000122566;ENSG00000124766;ENSG00000135486;ENSG00000137497;ENSG00000152661;ENSG00000166598;ENSG00000169100;ENSG00000172270;ENSG00000185896;ENSG00000196924;ENSG00000204628;ENSG00000205542","TMSB10;HSPA5;RAB11FIP3;HSP90AB1;NECTIN1;GAPDH;COPA;HNRNPA2B1;SOX4;HNRNPA1;NUMA1;GJA1;HSP90B1;SLC25A6;BSG;LAMP1;FLNA;RACK1;TMSB4X"
"102","GO:0033043","regulation of organelle organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle.","0.86% (11/1285)",0.002313259,2.64,"ENSG00000004897;ENSG00000034510;ENSG00000108518;ENSG00000110492;ENSG00000119335;ENSG00000122566;ENSG00000134250;ENSG00000135486;ENSG00000137497;ENSG00000196924;ENSG00000205542","CDC27;TMSB10;PFN1;MDK;SET;HNRNPA2B1;NOTCH2;HNRNPA1;NUMA1;FLNA;TMSB4X"
"103","GO:0033044","regulation of chromosome organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome.","1.44% (5/348)",0.00525636,2.28,"ENSG00000004897;ENSG00000119335;ENSG00000122566;ENSG00000135486;ENSG00000137497","CDC27;SET;HNRNPA2B1;HNRNPA1;NUMA1"
"104","GO:0034097","response to cytokine","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus.","0.94% (10/1065)",0.001918974,2.72,"ENSG00000044574;ENSG00000068878;ENSG00000096384;ENSG00000111640;ENSG00000122566;ENSG00000123416;ENSG00000166598;ENSG00000167004;ENSG00000204628;ENSG00000205542","HSPA5;PSME4;HSP90AB1;GAPDH;HNRNPA2B1;TUBA1B;HSP90B1;PDIA3;RACK1;TMSB4X"
"105","GO:0034250","positive regulation of cellular amide metabolic process","Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving amides.","2.52% (4/159)",0.001737512,2.76,"ENSG00000124766;ENSG00000155506;ENSG00000167658;ENSG00000204628","SOX4;LARP1;EEF2;RACK1"
"106","GO:0034613","cellular protein localization","Any process in which a protein is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell.","0.79% (15/1897)",0.0007006131,3.15,"ENSG00000034510;ENSG00000044574;ENSG00000090565;ENSG00000096384;ENSG00000122218;ENSG00000122566;ENSG00000137497;ENSG00000152661;ENSG00000166598;ENSG00000169100;ENSG00000172270;ENSG00000185896;ENSG00000196924;ENSG00000204628;ENSG00000205542","TMSB10;HSPA5;RAB11FIP3;HSP90AB1;COPA;HNRNPA2B1;NUMA1;GJA1;HSP90B1;SLC25A6;BSG;LAMP1;FLNA;RACK1;TMSB4X"
"107","GO:0034645","cellular macromolecule biosynthetic process","The chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass, carried out by individual cells.","0.51% (23/4545)",0.009547784,2.02,"ENSG00000025293;ENSG00000044574;ENSG00000050165;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000124766;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000137497;ENSG00000152661;ENSG00000155506;ENSG00000159335;ENSG00000167658;ENSG00000170004;ENSG00000187109;ENSG00000196924;ENSG00000204628;ENSG00000205542","PHF20;HSPA5;DKK3;PSME4;FUS;HSP90AB1;GAPDH;SET;HNRNPA2B1;SOX4;NOTCH2;HNRNPA1;ITM2B;NUMA1;GJA1;LARP1;PTMS;EEF2;CHD3;NAP1L1;FLNA;RACK1;TMSB4X"
"108","GO:0034975","protein folding in endoplasmic reticulum","A protein folding process that takes place in the endoplasmic reticulum (ER). Secreted, plasma membrane and organelle proteins are folded in the ER, assisted by chaperones and foldases (protein disulphide isomerases), and additional factors required for optimal folding (ATP, Ca2+ and an oxidizing environment to allow disulfide bond formation).","30% (3/10)",3.796941e-06,5.42,"ENSG00000044574;ENSG00000166598;ENSG00000167004","HSPA5;HSP90B1;PDIA3"
"109","GO:0034976","response to endoplasmic reticulum stress","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stress acting at the endoplasmic reticulum. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen.","1.74% (5/288)",0.002344816,2.63,"ENSG00000044574;ENSG00000166598;ENSG00000167004;ENSG00000167658;ENSG00000204628","HSPA5;HSP90B1;PDIA3;EEF2;RACK1"
"110","GO:0035270","endocrine system development","Progression of the endocrine system over time, from its formation to a mature structure. The endocrine system is a system of hormones and ductless glands, where the glands release hormones directly into the blood, lymph or other intercellular fluid, and the hormones circulate within the body to affect distant organs. The major glands that make up the human endocrine system are the hypothalamus, pituitary, thyroid, parathryoids, adrenals, pineal body, and the reproductive glands which include the ovaries and testes.","2.59% (3/116)",0.006301614,2.2,"ENSG00000050165;ENSG00000110492;ENSG00000124766","DKK3;MDK;SOX4"
"111","GO:0035304","regulation of protein dephosphorylation","Any process that modulates the frequency, rate or extent of removal of phosphate groups from a protein.","2.27% (3/132)",0.00898422,2.05,"ENSG00000096384;ENSG00000119335;ENSG00000166598","HSP90AB1;SET;HSP90B1"
"112","GO:0035437","maintenance of protein localization in endoplasmic reticulum","Any process in which a protein is maintained in the endoplasmic reticulum and prevented from moving elsewhere. These include sequestration within the endoplasmic reticulum, protein stabilization to prevent transport elsewhere and the active retrieval of proteins that escape the endoplasmic reticulum.","14.29% (2/14)",0.0009163896,3.04,"ENSG00000044574;ENSG00000152661","HSPA5;GJA1"
"113","GO:0035690","cellular response to drug","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a drug stimulus. A drug is a substance used in the diagnosis, treatment or prevention of a disease.","1.69% (6/354)",0.000952613,3.02,"ENSG00000044574;ENSG00000096384;ENSG00000135486;ENSG00000155506;ENSG00000166598;ENSG00000204628","HSPA5;HSP90AB1;HNRNPA1;LARP1;HSP90B1;RACK1"
"114","GO:0035966","response to topologically incorrect protein","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a protein that is not folded in its correct three-dimensional structure.","2.5% (5/200)",0.0004614646,3.34,"ENSG00000044574;ENSG00000096384;ENSG00000149257;ENSG00000166598;ENSG00000204628","HSPA5;HSP90AB1;SERPINH1;HSP90B1;RACK1"
"115","GO:0036500","ATF6-mediated unfolded protein response","A series of molecular signals mediated by the endoplasmic reticulum membrane stress sensor ATF6 (activating transcription factor 6). Begins with activation of ATF6 in response to endoplasmic reticulum (ER) stress, and ends with regulation of a downstream cellular process, e.g. transcription. Under conditions of endoplasmic reticulum stress, ATF6 translocates to the Golgi where it is processed by proteases to release a cytoplasmic domain (ATF6f), which operates as a transcriptional activator of many genes required to restore folding capacity.","20% (2/10)",0.000456935,3.34,"ENSG00000044574;ENSG00000166598","HSPA5;HSP90B1"
"116","GO:0040001","establishment of mitotic spindle localization","The cell cycle process in which the directed movement of the mitotic spindle to a specific location in the cell occurs.","5.56% (2/36)",0.006062016,2.22,"ENSG00000137497;ENSG00000152661","NUMA1;GJA1"
"117","GO:0040012","regulation of locomotion","Any process that modulates the frequency, rate or extent of locomotion of a cell or organism.","0.91% (9/984)",0.003962059,2.4,"ENSG00000034510;ENSG00000044574;ENSG00000108518;ENSG00000110492;ENSG00000152661;ENSG00000172270;ENSG00000196924;ENSG00000204628;ENSG00000205542","TMSB10;HSPA5;PFN1;MDK;GJA1;BSG;FLNA;RACK1;TMSB4X"
"118","GO:0040017","positive regulation of locomotion","Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism.","1.24% (7/564)",0.002153593,2.67,"ENSG00000044574;ENSG00000108518;ENSG00000110492;ENSG00000172270;ENSG00000196924;ENSG00000204628;ENSG00000205542","HSPA5;PFN1;MDK;BSG;FLNA;RACK1;TMSB4X"
"119","GO:0040019","positive regulation of embryonic development","Any process that activates or increases the frequency, rate or extent of embryonic development.","4.88% (2/41)",0.0078093,2.11,"ENSG00000152661;ENSG00000204628","GJA1;RACK1"
"120","GO:0042149","cellular response to glucose starvation","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of glucose.","4.44% (2/45)",0.009350919,2.03,"ENSG00000044574;ENSG00000135486","HSPA5;HNRNPA1"
